SNP,not_fixed,ref_fixed,alt_fixed,total,not_fixed_prop,ref_fixed_prop,alt_fixed_prop,not_fixed_exp,ref_fixed_exp,alt_fixed_exp,chi_sq,p.value,p.adj.BH,p.adj.bonf,p.adj.holm
29378174_495369,3,9,4,16,0.1875,0.5625,0.25,1,7.5,7.5,5.933333333,0.051474607,0.231747147,1,1
29378207_43208,1,5,10,16,0.0625,0.3125,0.625,1,7.5,7.5,1.666666667,0.434598209,0.807108999,1,1
29378241_814923,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29378393_1672502,1,10,5,16,0.0625,0.625,0.3125,1,7.5,7.5,1.666666667,0.434598209,0.807108999,1,1
29378393_1745773,1,11,4,16,0.0625,0.6875,0.25,1,7.5,7.5,3.266666667,0.195277563,0.595485182,1,1
29378393_1777639,1,11,4,16,0.0625,0.6875,0.25,1,7.5,7.5,3.266666667,0.195277563,0.595485182,1,1
29378393_1777698,1,11,4,16,0.0625,0.6875,0.25,1,7.5,7.5,3.266666667,0.195277563,0.595485182,1,1
29378473_2223681,1,4,11,16,0.0625,0.25,0.6875,1,7.5,7.5,3.266666667,0.195277563,0.595485182,1,1
29378484_1024705,1,7,8,16,0.0625,0.4375,0.5,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29378490_2389657,2,6,8,16,0.125,0.375,0.5,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29378491_463044,9,7,0,16,0.5625,0.4375,0,1,7.5,7.5,71.53333333,2.93E-16,4.26E-15,1.83E-12,1.70E-12
29378559_21485,2,14,0,16,0.125,0.875,0,1,7.5,7.5,14.13333333,0.000853072,0.005074518,1,1
29378578_318294,2,5,9,16,0.125,0.3125,0.5625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29378590_1941900,2,8,6,16,0.125,0.5,0.375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29378609_1840323,6,10,0,16,0.375,0.625,0,1,7.5,7.5,33.33333333,5.78E-08,4.78E-07,0.000360532,0.00031743
29378632_1067533,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29378657_1389482,1,11,4,16,0.0625,0.6875,0.25,1,7.5,7.5,3.266666667,0.195277563,0.595485182,1,1
29378657_1389522,1,12,3,16,0.0625,0.75,0.1875,1,7.5,7.5,5.4,0.067205513,0.278091777,1,1
29378699_1635377,8,8,0,16,0.5,0.5,0,1,7.5,7.5,56.53333333,5.30E-13,5.98E-12,3.30E-09,3.01E-09
29378765_2775969,6,10,0,16,0.375,0.625,0,1,7.5,7.5,33.33333333,5.78E-08,4.78E-07,0.000360532,0.00031743
29378771_155453,1,4,11,16,0.0625,0.25,0.6875,1,7.5,7.5,3.266666667,0.195277563,0.595485182,1,1
29378771_198112,1,4,11,16,0.0625,0.25,0.6875,1,7.5,7.5,3.266666667,0.195277563,0.595485182,1,1
29378798_325556,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29378837_110877,11,4,1,16,0.6875,0.25,0.0625,1,7.5,7.5,107.2666667,5.10E-24,1.37E-22,3.18E-20,3.06E-20
29378839_2029945,1,6,9,16,0.0625,0.375,0.5625,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29378839_2554905,1,6,9,16,0.0625,0.375,0.5625,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29378866_881494,13,3,0,16,0.8125,0.1875,0,1,7.5,7.5,154.2,3.28E-34,2.35E-32,2.05E-30,2.02E-30
29378866_881523,12,4,0,16,0.75,0.25,0,1,7.5,7.5,130.1333333,5.52E-29,2.43E-27,3.44E-25,3.37E-25
29378866_881529,12,4,0,16,0.75,0.25,0,1,7.5,7.5,130.1333333,5.52E-29,2.43E-27,3.44E-25,3.37E-25
29378866_881615,11,5,0,16,0.6875,0.3125,0,1,7.5,7.5,108.3333333,2.99E-24,8.41E-23,1.87E-20,1.80E-20
29378896_6386792,1,7,8,16,0.0625,0.4375,0.5,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29378970_858244,2,7,7,16,0.125,0.4375,0.4375,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29378973_702978,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29378986_1005242,1,4,11,16,0.0625,0.25,0.6875,1,7.5,7.5,3.266666667,0.195277563,0.595485182,1,1
29379058_2661610,5,11,0,16,0.3125,0.6875,0,1,7.5,7.5,25.13333333,3.49E-06,2.51E-05,0.021754575,0.018749376
29379058_2661620,7,9,0,16,0.4375,0.5625,0,1,7.5,7.5,43.8,3.08E-10,2.95E-09,1.92E-06,1.72E-06
29379058_2661651,5,11,0,16,0.3125,0.6875,0,1,7.5,7.5,25.13333333,3.49E-06,2.51E-05,0.021754575,0.018749376
29379116_4678090,3,10,3,16,0.1875,0.625,0.1875,1,7.5,7.5,7.533333333,0.023129032,0.114673458,1,1
29379162_2297472,4,4,8,16,0.25,0.25,0.5,1,7.5,7.5,10.66666667,0.00482795,0.026731507,1,1
29379198_304482,11,3,2,16,0.6875,0.1875,0.125,1,7.5,7.5,106.7333333,6.66E-24,1.77E-22,4.15E-20,4.00E-20
29379198_304522,12,2,2,16,0.75,0.125,0.125,1,7.5,7.5,129.0666667,9.41E-29,4.08E-27,5.87E-25,5.74E-25
29379234_627778,1,8,7,16,0.0625,0.5,0.4375,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29379290_686588,2,11,3,16,0.125,0.6875,0.1875,1,7.5,7.5,5.333333333,0.069483451,0.28449917,1,1
29379409_1986214,1,3,12,16,0.0625,0.1875,0.75,1,7.5,7.5,5.4,0.067205513,0.278091777,1,1
29379409_1986227,1,3,12,16,0.0625,0.1875,0.75,1,7.5,7.5,5.4,0.067205513,0.278091777,1,1
29379503_1263628,1,10,5,16,0.0625,0.625,0.3125,1,7.5,7.5,1.666666667,0.434598209,0.807108999,1,1
29379586_519941,1,7,8,16,0.0625,0.4375,0.5,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29379586_548305,1,7,8,16,0.0625,0.4375,0.5,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29379586_548316,1,6,9,16,0.0625,0.375,0.5625,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29379610_960530,5,11,0,16,0.3125,0.6875,0,1,7.5,7.5,25.13333333,3.49E-06,2.51E-05,0.021754575,0.018749376
29379610_960534,6,10,0,16,0.375,0.625,0,1,7.5,7.5,33.33333333,5.78E-08,4.78E-07,0.000360532,0.00031743
29379666_2108509,2,6,8,16,0.125,0.375,0.5,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29379718_397948,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29379757_732881,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29379795_1379121,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29379795_692627,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29379795_692645,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29379795_840540,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29379795_840542,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29379795_915237,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29379799_4016173,1,8,7,16,0.0625,0.5,0.4375,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29379945_2216261,1,8,7,16,0.0625,0.5,0.4375,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29379958_2379617,4,8,4,16,0.25,0.5,0.25,1,7.5,7.5,10.66666667,0.00482795,0.026731507,1,1
29379967_111846,1,8,7,16,0.0625,0.5,0.4375,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29379968_321624,8,7,1,16,0.5,0.4375,0.0625,1,7.5,7.5,54.66666667,1.35E-12,1.50E-11,8.40E-09,7.65E-09
29379968_321742,9,6,1,16,0.5625,0.375,0.0625,1,7.5,7.5,69.93333333,6.52E-16,9.14E-15,4.07E-12,3.78E-12
29379977_445502,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29379977_445516,1,8,7,16,0.0625,0.5,0.4375,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29380121_1727516,1,7,8,16,0.0625,0.4375,0.5,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29380121_1727547,1,7,8,16,0.0625,0.4375,0.5,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29380156_185916,2,7,7,16,0.125,0.4375,0.4375,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380156_280251,2,7,7,16,0.125,0.4375,0.4375,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380167_1997707,2,9,5,16,0.125,0.5625,0.3125,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29380186_353626,1,7,8,16,0.0625,0.4375,0.5,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29380208_286487,4,6,6,16,0.25,0.375,0.375,1,7.5,7.5,9.6,0.008229747,0.043483168,1,1
29380226_3205728,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29380226_3205754,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29380293_435235,1,11,4,16,0.0625,0.6875,0.25,1,7.5,7.5,3.266666667,0.195277563,0.595485182,1,1
29380323_201973,5,6,5,16,0.3125,0.375,0.3125,1,7.5,7.5,17.13333333,0.000190346,0.001184207,1,0.997223115
29380323_202045,5,6,5,16,0.3125,0.375,0.3125,1,7.5,7.5,17.13333333,0.000190346,0.001184207,1,0.997223115
29380324_2166664,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29380343_190848,10,5,1,16,0.625,0.3125,0.0625,1,7.5,7.5,87.46666667,1.02E-19,1.93E-18,6.34E-16,6.01E-16
29380343_190850,10,6,0,16,0.625,0.375,0,1,7.5,7.5,88.8,5.22E-20,1.02E-18,3.25E-16,3.09E-16
29380364_1222347,1,10,5,16,0.0625,0.625,0.3125,1,7.5,7.5,1.666666667,0.434598209,0.807108999,1,1
29380364_1536423,2,11,3,16,0.125,0.6875,0.1875,1,7.5,7.5,5.333333333,0.069483451,0.28449917,1,1
29380441_819644,5,8,3,16,0.3125,0.5,0.1875,1,7.5,7.5,18.73333333,8.55E-05,0.000541273,0.533694765,0.449449678
29380441_821116,6,10,0,16,0.375,0.625,0,1,7.5,7.5,33.33333333,5.78E-08,4.78E-07,0.000360532,0.00031743
29380497_1204262,6,9,1,16,0.375,0.5625,0.0625,1,7.5,7.5,30.93333333,1.92E-07,1.52E-06,0.001197007,0.001046038
29380557_867567,2,7,7,16,0.125,0.4375,0.4375,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29380615_3127017,1,7,8,16,0.0625,0.4375,0.5,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29380663_110298,2,8,6,16,0.125,0.5,0.375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29380663_356430,2,8,6,16,0.125,0.5,0.375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29380663_38601,2,8,6,16,0.125,0.5,0.375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29380663_54425,2,8,6,16,0.125,0.5,0.375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29380712_2837379,4,5,7,16,0.25,0.3125,0.4375,1,7.5,7.5,9.866666667,0.007202455,0.038744241,1,1
29380739_424473,2,5,9,16,0.125,0.3125,0.5625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29380744_4720886,3,9,4,16,0.1875,0.5625,0.25,1,7.5,7.5,5.933333333,0.051474607,0.231747147,1,1
29380783_3724610,8,8,0,16,0.5,0.5,0,1,7.5,7.5,56.53333333,5.30E-13,5.98E-12,3.30E-09,3.01E-09
29380824_2598706,1,10,5,16,0.0625,0.625,0.3125,1,7.5,7.5,1.666666667,0.434598209,0.807108999,1,1
29380857_2977086,11,4,1,16,0.6875,0.25,0.0625,1,7.5,7.5,107.2666667,5.10E-24,1.37E-22,3.18E-20,3.06E-20
29380857_2977096,10,5,1,16,0.625,0.3125,0.0625,1,7.5,7.5,87.46666667,1.02E-19,1.93E-18,6.34E-16,6.01E-16
29380857_2977108,11,5,0,16,0.6875,0.3125,0,1,7.5,7.5,108.3333333,2.99E-24,8.41E-23,1.87E-20,1.80E-20
29380857_2977124,9,7,0,16,0.5625,0.4375,0,1,7.5,7.5,71.53333333,2.93E-16,4.26E-15,1.83E-12,1.70E-12
29380857_4622914,1,8,7,16,0.0625,0.5,0.4375,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29380884_412467,9,6,1,16,0.5625,0.375,0.0625,1,7.5,7.5,69.93333333,6.52E-16,9.14E-15,4.07E-12,3.78E-12
29380891_983844,10,5,1,16,0.625,0.3125,0.0625,1,7.5,7.5,87.46666667,1.02E-19,1.93E-18,6.34E-16,6.01E-16
29380919_776599,1,5,10,16,0.0625,0.3125,0.625,1,7.5,7.5,1.666666667,0.434598209,0.807108999,1,1
29380919_902612,6,10,0,16,0.375,0.625,0,1,7.5,7.5,33.33333333,5.78E-08,4.78E-07,0.000360532,0.00031743
29380919_903626,1,5,10,16,0.0625,0.3125,0.625,1,7.5,7.5,1.666666667,0.434598209,0.807108999,1,1
29380935_1717173,1,12,3,16,0.0625,0.75,0.1875,1,7.5,7.5,5.4,0.067205513,0.278091777,1,1
29380935_1717178,1,12,3,16,0.0625,0.75,0.1875,1,7.5,7.5,5.4,0.067205513,0.278091777,1,1
29380963_249231,3,5,8,16,0.1875,0.3125,0.5,1,7.5,7.5,4.866666667,0.087743865,0.340498581,1,1
29380970_501655,5,10,1,16,0.3125,0.625,0.0625,1,7.5,7.5,22.46666667,1.32E-05,8.92E-05,0.082529632,0.070308898
29381034_353609,1,8,7,16,0.0625,0.5,0.4375,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29381134_2545926,8,8,0,16,0.5,0.5,0,1,7.5,7.5,56.53333333,5.30E-13,5.98E-12,3.30E-09,3.01E-09
29381152_199958,1,10,5,16,0.0625,0.625,0.3125,1,7.5,7.5,1.666666667,0.434598209,0.807108999,1,1
29381152_199968,1,10,5,16,0.0625,0.625,0.3125,1,7.5,7.5,1.666666667,0.434598209,0.807108999,1,1
29381152_199980,1,10,5,16,0.0625,0.625,0.3125,1,7.5,7.5,1.666666667,0.434598209,0.807108999,1,1
29381171_555150,6,10,0,16,0.375,0.625,0,1,7.5,7.5,33.33333333,5.78E-08,4.78E-07,0.000360532,0.00031743
29381171_555174,6,10,0,16,0.375,0.625,0,1,7.5,7.5,33.33333333,5.78E-08,4.78E-07,0.000360532,0.00031743
29381181_1485114,5,7,4,16,0.3125,0.4375,0.25,1,7.5,7.5,17.66666667,0.000145791,0.000913392,0.909738692,0.764676193
29381231_249472,6,10,0,16,0.375,0.625,0,1,7.5,7.5,33.33333333,5.78E-08,4.78E-07,0.000360532,0.00031743
29381325_1361059,2,9,5,16,0.125,0.5625,0.3125,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29381325_1362541,2,8,6,16,0.125,0.5,0.375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29381325_1362545,2,9,5,16,0.125,0.5625,0.3125,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29381325_1362570,2,9,5,16,0.125,0.5625,0.3125,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29381325_1362584,2,9,5,16,0.125,0.5625,0.3125,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29381325_1362640,2,9,5,16,0.125,0.5625,0.3125,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29381325_1362661,2,9,5,16,0.125,0.5625,0.3125,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29381332_2323027,1,10,5,16,0.0625,0.625,0.3125,1,7.5,7.5,1.666666667,0.434598209,0.807108999,1,1
29381388_239687,9,7,0,16,0.5625,0.4375,0,1,7.5,7.5,71.53333333,2.93E-16,4.26E-15,1.83E-12,1.70E-12
29381388_239857,11,5,0,16,0.6875,0.3125,0,1,7.5,7.5,108.3333333,2.99E-24,8.41E-23,1.87E-20,1.80E-20
29381488_3192714,1,9,6,16,0.0625,0.5625,0.375,1,7.5,7.5,0.6,0.740818221,0.858281786,1,1
29381504_542924,2,9,5,16,0.125,0.5625,0.3125,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29381518_987653,2,8,6,16,0.125,0.5,0.375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29381518_987702,2,8,6,16,0.125,0.5,0.375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29381524_712985,10,5,1,16,0.625,0.3125,0.0625,1,7.5,7.5,87.46666667,1.02E-19,1.93E-18,6.34E-16,6.01E-16
29381528_613142,2,7,7,16,0.125,0.4375,0.4375,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29381528_613440,2,7,7,16,0.125,0.4375,0.4375,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29381542_1218855,1,7,8,16,0.0625,0.4375,0.5,1,7.5,7.5,0.066666667,0.9672161,0.980891999,1,1
29381826_800969,1,5,10,16,0.0625,0.3125,0.625,1,7.5,7.5,1.666666667,0.434598209,0.807108999,1,1
29382028_1854405,6,8,2,16,0.375,0.5,0.125,1,7.5,7.5,29.06666667,4.88E-07,3.73E-06,0.003043954,0.002645899
29382040_3558156,4,12,0,16,0.25,0.75,0,1,7.5,7.5,19.2,6.77E-05,0.000430374,0.422627316,0.356185425
29382218_112273,11,5,0,16,0.6875,0.3125,0,1,7.5,7.5,108.3333333,2.99E-24,8.41E-23,1.87E-20,1.80E-20
29382218_84047,12,4,0,16,0.75,0.25,0,1,7.5,7.5,130.1333333,5.52E-29,2.43E-27,3.44E-25,3.37E-25
29382227_253383,8,8,0,16,0.5,0.5,0,1,7.5,7.5,56.53333333,5.30E-13,5.98E-12,3.30E-09,3.01E-09
29382234_745143,7,9,0,16,0.4375,0.5625,0,1,7.5,7.5,43.8,3.08E-10,2.95E-09,1.92E-06,1.72E-06
29382252_712709,11,5,0,16,0.6875,0.3125,0,1,7.5,7.5,108.3333333,2.99E-24,8.41E-23,1.87E-20,1.80E-20
29382337_70717,9,7,0,16,0.5625,0.4375,0,1,7.5,7.5,71.53333333,2.93E-16,4.26E-15,1.83E-12,1.70E-12
29382337_70718,9,7,0,16,0.5625,0.4375,0,1,7.5,7.5,71.53333333,2.93E-16,4.26E-15,1.83E-12,1.70E-12
29347179_374125,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29358265_287796,0,4,12,16,0,0.25,0.75,1,7.5,7.5,5.333333333,0.069483451,0.28449917,1,1
29377001_951781,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29377001_951784,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29377015_57079,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29377020_1006691,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29377132_6978323,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29377132_6980567,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29377132_7153605,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29377160_576151,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29377226_1409367,0,10,6,16,0,0.625,0.375,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29377226_1411602,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29377303_1223743,0,4,12,16,0,0.25,0.75,1,7.5,7.5,5.333333333,0.069483451,0.28449917,1,1
29377309_594056,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29377341_1667308,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29377401_1688355,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29377401_963913,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29377401_964008,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29377584_2308001,0,10,6,16,0,0.625,0.375,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29377737_1606841,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29377737_1607621,0,10,6,16,0,0.625,0.375,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29377770_806383,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29377788_1397247,0,5,11,16,0,0.3125,0.6875,1,7.5,7.5,3.466666667,0.176694446,0.549911891,1,1
29377788_1397249,0,5,11,16,0,0.3125,0.6875,1,7.5,7.5,3.466666667,0.176694446,0.549911891,1,1
29377790_5846090,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29377826_1318860,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29377826_1318902,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29377826_1318976,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29378048_378663,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29378048_378670,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29378057_252401,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29378057_260207,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29378057_260270,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29378164_1066657,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29378164_116442,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29378164_96128,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29378171_621979,0,10,6,16,0,0.625,0.375,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29378171_621990,0,10,6,16,0,0.625,0.375,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29378171_622114,0,10,6,16,0,0.625,0.375,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29378294_1040173,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29378294_994223,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29378522_2910365,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29378604_1593863,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29378604_1593896,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29378604_1604504,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29378604_1604786,0,10,6,16,0,0.625,0.375,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29378621_2924749,0,7,9,16,0,0.4375,0.5625,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29378656_40171,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29378665_487416,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29378682_180389,0,11,5,16,0,0.6875,0.3125,1,7.5,7.5,3.466666667,0.176694446,0.549911891,1,1
29378716_325629,0,10,6,16,0,0.625,0.375,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29378722_905274,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29378771_198400,0,3,13,16,0,0.1875,0.8125,1,7.5,7.5,7.733333333,0.020928013,0.105315164,1,1
29378903_4050346,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29378914_399488,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29378914_399507,0,6,10,16,0,0.375,0.625,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29378960_734582,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29379071_1307381,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29379159_13776,0,10,6,16,0,0.625,0.375,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29379192_872621,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29379378_2193216,0,9,7,16,0,0.5625,0.4375,1,7.5,7.5,1.333333333,0.513417119,0.815201147,1,1
29379470_2880170,0,8,8,16,0,0.5,0.5,1,7.5,7.5,1.066666667,0.58664622,0.815201147,1,1
29379551_1084083,0,5,11,16,0,0.3125,0.6875,1,7.5,7.5,3.466666667,0.176694446,0.549911891,1,1
29379572_1724647,0,12,4,16,0,0.75,0.25,1,7.5,7.5,5.333333333,0.069483451,0.28449917,1,1
29379736_4265560,0,11,5,16,0,0.6875,0.3125,1,7.5,7.5,3.466666667,0.176694446,0.549911891,1,1
29379736_4309349,0,12,4,16,0,0.75,0.25,1,7.5,7.5,5.333333333,0.069483451,0.28449917,1,1
29379736_4309355,0,12,4,16,0,0.75,0.25,1,7.5,7.5,5.333333333,0.069483451,0.28449917,1,1
29379736_4309420,0,12,4,16,0,0.75,0.25,1,7.5,7.5,5.333333333,0.069483451,0.28449917,1,1
29379736_4309597,0,12,4,16,0,0.75,0.25,1,7.5,7.5,5.333333333,0.069483451,0.28449917,1,1
29379736_4309608,0,12,4,16,0,0.75,0.25,1,7.5,7.5,5.333333333,0.069483451,0.28449917,1,1
29379736_4309677,0,11,5,16,0,0.6875,0.3125,1,7.5,7.5,3.466666667,0.176694446,0.549911891,1,1
29379795_1379027,0,10,6,16,0,0.625,0.375,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
29379795_1898392,0,10,6,16,0,0.625,0.375,1,7.5,7.5,2.133333333,0.344153787,0.735956008,1,1
