,19_2-F,1922-S1,1922-1-S2,1922-11-S3,1922-111-S4
29380731_1138837,0,0,0,0,0
29380731_1138945,0,0,0,0,0
29380733_2306228,0,0,0,0,0
29380733_2434446,0,0,0,0,0
29380733_2434508,0,0,0,0,0
29380733_644166,0,0,0,0,0
29380733_644232,0,0,0,0,0
29380733_644233,1,1,1,NA,2
29380733_811006,1,1,1,NA,2
29380734_184869,2,2,2,2,2
29380734_195211,2,2,2,2,2
29380734_195618,2,2,2,2,2
29380734_195656,2,2,2,2,2
29380734_218467,2,2,2,2,2
29380734_218512,2,2,2,2,2
29380734_218539,2,2,2,2,2
29380734_218551,2,2,2,2,2
29380734_218577,2,2,2,2,2
29380734_218617,2,2,2,2,2
29380734_218655,2,2,2,2,2
29380734_219023,2,2,2,2,2
29380734_517559,2,2,2,2,2
29380734_517560,2,2,2,2,2
29380734_517580,0,0,0,0,0
29380734_628713,2,2,2,2,2
29380735_605962,0,0,0,0,0
29380735_605963,0,0,0,0,0
29380735_605968,0,0,0,0,0
29380735_605974,0,0,0,0,0
29380736_2160314,2,2,2,2,2
29380736_3022527,1,2,2,2,2
29380736_3281008,0,0,0,0,0
29380736_4016232,0,0,0,0,0
29380737_233866,0,0,0,0,0
29380737_233897,0,0,0,0,0
29380737_233898,0,0,0,0,0
29380737_233918,0,0,0,0,0
29380737_233927,0,0,0,0,0
29380737_233941,1,1,0,0,0
29380737_233968,0,0,0,0,0
29380737_233972,0,0,0,0,0
29380737_233984,0,0,0,0,0
29380737_233993,0,0,0,0,0
29380737_233996,0,0,0,0,0
29380737_234011,1,1,0,0,0
29380737_234043,0,0,0,0,0
29380737_339387,1,1,0,0,0
29380737_339472,0,0,0,0,0
29380738_1081090,1,0,0,0,0
29380738_1081094,1,0,0,0,0
29380738_1081105,1,1,0,0,0
29380738_1081177,1,1,0,0,0
29380738_1128835,1,1,1,NA,0
29380738_1128888,1,1,1,NA,0
29380738_1218942,0,0,0,0,0
29380738_1218944,0,0,0,0,0
29380738_1218948,0,0,0,0,0
29380738_1222842,1,2,2,2,2
29380738_5975021,0,0,0,0,0
29380738_6361168,0,0,0,0,0
29380738_6764193,0,0,0,0,0
29380738_6798134,0,0,0,0,0
29380738_7009560,1,2,2,2,2
29380738_7156672,1,1,1,1,1
29380738_7156675,1,1,1,1,1
29380738_7156677,0,0,0,0,0
29380738_7156691,0,0,0,0,0
29380738_7156700,1,1,0,0,0
29380738_7156704,1,0,0,0,0
29380738_7156729,0,0,0,0,0
29380738_7156815,1,2,2,2,2
29380738_7165707,0,0,0,0,0
29380738_7168718,1,2,2,2,2
29380738_7168805,1,2,2,2,2
29380738_7169813,1,2,2,2,2
29380738_7172165,1,2,2,2,2
29380738_7172218,1,2,2,2,2
29380738_7172302,1,2,2,2,2
29380738_7172337,0,0,0,0,0
29380738_7172359,1,2,2,2,2
29380738_7172820,0,0,0,0,0
29380738_7172838,1,2,2,2,2
29380738_7174090,0,0,0,0,0
29380738_7174155,0,0,0,0,0
29380739_381747,2,2,2,2,2
29380739_423540,2,2,2,2,2
29380739_424473,2,2,2,2,2
29380739_901094,2,2,2,2,2
29380739_901119,2,2,2,2,2
29380739_901189,2,2,2,2,2
29380739_901206,2,2,2,2,2
29380739_901211,2,2,2,2,2
29380739_901212,2,2,2,2,2
29380739_901216,2,2,2,2,2
29380739_901220,2,2,2,2,2
29380739_901221,2,2,2,2,2
29380739_901259,2,2,2,2,2
29380739_901264,2,2,2,2,2
29380739_913870,2,2,2,2,2
29380739_913922,2,2,2,2,2
29380739_914035,2,2,2,2,2
29380740_286230,0,0,0,0,0
29380740_286250,1,2,2,2,2
29380740_286265,0,0,0,0,0
29380740_286295,0,0,0,0,0
29380740_286306,2,2,2,2,2
29380740_286338,0,0,0,0,0
29380740_286385,0,0,0,0,0
29380740_286387,0,0,0,0,0
29380740_286391,0,0,0,0,0
29380740_286418,0,0,0,0,0
29380740_286420,1,2,2,2,2
29380741_119660,0,0,0,0,0
29380741_50133,0,0,0,0,0
29380741_50185,0,0,0,0,0
29380741_96835,0,0,0,0,0
29380741_96836,0,0,0,0,0
29380741_96837,0,0,0,0,0
29380742_1635809,1,2,2,2,2
29380742_1635819,1,0,0,0,0
29380742_1857832,1,2,2,2,2
29380742_2756653,0,0,0,0,0
29380742_2756672,0,0,0,0,0
29380742_2756688,0,0,0,0,0
29380744_1246744,1,0,0,0,0
29380744_2066831,1,2,2,2,2
29380744_2066855,0,0,0,0,0
29380744_2537359,1,2,2,2,2
29380744_3627610,2,2,2,2,2
29380744_3627613,2,2,2,2,2
29380744_3627631,0,0,0,0,0
29380744_3627633,0,0,0,0,0
29380744_3627639,0,0,0,0,0
29380744_3705286,1,2,2,2,2
29380744_3705353,1,2,2,2,2
29380744_3705358,1,2,2,2,2
29380744_3705365,1,2,2,2,2
29380744_3705422,1,2,2,2,2
29380744_4139434,0,0,0,0,0
29380744_4139473,0,0,0,0,0
29380744_4140335,0,0,0,0,0
29380744_4164374,0,0,0,0,0
29380744_4710996,2,2,2,2,2
29380744_4720687,2,2,2,2,2
29380744_4720782,2,2,2,2,2
29380744_4720886,2,2,2,2,2
29380744_5281845,0,0,0,0,0
29380744_5281895,1,2,2,2,2
29380744_5458823,0,0,0,0,0
29380744_5524746,1,0,0,0,0
29380744_6696265,2,2,2,2,2
29380744_6801082,1,0,0,0,0
29380744_6801138,1,2,2,2,2
29380745_1281012,1,1,1,NA,2
29380745_1281426,1,1,0,0,0
29380745_1281442,1,0,0,0,0
29380745_1281443,0,0,0,0,0
29380745_1281444,0,0,0,0,0
29380745_1281446,0,0,0,0,0
29380745_1281449,0,0,0,0,0
29380745_1281464,1,1,0,0,0
29380745_1281465,0,0,0,0,0
29380745_1281467,1,1,1,NA,0
29380745_1281468,0,0,0,0,0
29380745_527609,1,1,1,NA,0
29380745_528227,1,1,1,NA,0
29380745_584382,1,1,1,NA,0
29380745_584415,1,1,1,NA,0
29380745_584703,0,0,0,0,0
29380745_584765,0,0,0,0,0
29380745_584795,1,1,1,NA,0
29380745_896830,0,0,0,0,0
29380745_896840,0,0,0,0,0
29380745_896894,0,0,0,0,0
29380745_896913,0,0,0,0,0
29380745_896927,0,0,0,0,0
29380745_896934,0,0,0,0,0
29380747_1199771,0,0,0,0,0
29380747_1199832,0,0,0,0,0
29380747_1199904,0,0,0,0,0
29380747_1597755,0,0,0,0,0
29380747_1597927,0,0,0,0,0
29380747_1597963,0,0,0,0,0
29380747_1597985,0,0,0,0,0
29380747_1597986,0,0,0,0,0
29380747_1597987,0,0,0,0,0
29380747_1597989,0,0,0,0,0
29380747_1601546,0,0,0,0,0
29380747_1601580,0,0,0,0,0
29380747_1601642,0,0,0,0,0
29380747_1601706,0,0,0,0,0
29380747_1603658,0,0,0,0,0
29380747_1603824,0,0,0,0,0
29380747_1607742,0,0,0,0,0
29380747_1607787,2,2,2,2,2
29380747_1607855,1,1,1,NA,0
29380747_1607887,1,1,1,NA,0
29380747_1609117,0,0,0,0,0
29380747_1609154,0,0,0,0,0
29380747_1609163,0,0,0,0,0
29380747_1609168,0,0,0,0,0
29380747_1609237,0,0,0,0,0
29380747_1782392,0,0,0,0,0
29380747_1850582,1,1,1,NA,2
29380747_1850585,0,0,0,0,0
29380747_1850611,1,1,1,NA,2
29380747_1850644,1,1,1,NA,2
29380747_1850652,1,1,1,NA,2
29380747_1850705,1,1,1,NA,2
29380747_1892914,1,1,1,NA,2
29380747_1892973,1,1,0,0,0
29380747_1966267,1,1,1,NA,2
29380747_1966317,0,0,0,0,0
29380747_1966351,1,1,1,NA,2
29380747_2109260,2,2,2,2,2
29380747_2109464,0,0,0,0,0
29380747_2109523,1,1,1,NA,2
29380747_336696,0,0,0,0,0
29380747_374545,0,0,0,0,0
29380747_408739,0,0,0,0,0
29380747_477346,0,0,0,0,0
29380748_943113,2,2,2,2,2
29380748_943127,0,0,0,0,0
29380748_943129,0,0,0,0,0
29380748_943153,1,1,1,1,1
29380748_943156,1,1,1,1,1
29380748_943185,1,1,1,1,1
29380748_943198,1,1,1,1,1
29380748_943210,1,1,1,1,1
29380748_943243,1,0,0,0,0
29380748_943277,1,0,0,0,0
29380748_955174,0,0,0,0,0
29380748_955187,1,1,1,1,1
29380748_955188,1,1,1,1,1
29380748_955217,0,0,0,0,0
29380748_955233,1,1,1,1,1
29380748_955250,1,1,1,NA,0
29380748_955252,1,1,1,1,1
29380748_955256,1,1,1,1,1
29380748_955264,1,1,1,1,1
29380748_955266,1,1,1,1,1
29380748_955267,0,0,0,0,0
29380748_955269,1,1,1,1,1
29380748_955270,0,0,0,0,0
29380748_955282,0,0,0,0,0
29380748_955283,1,1,1,1,1
29380748_955289,1,1,1,1,1
29380748_955290,1,1,1,1,1
29380748_955309,1,1,1,1,1
29380749_121389,1,2,2,2,2
29380749_121436,1,1,1,NA,2
29380749_121444,1,2,2,2,2
29380749_1303204,0,0,0,0,0
29380749_1303305,0,0,0,0,0
29380749_1303329,0,0,0,0,0
29380749_1303362,0,0,0,0,0
29380749_2288922,0,0,0,0,0
29380749_2624530,0,0,0,0,0
29380749_2624536,0,0,0,0,0
29380749_2624581,0,0,0,0,0
29380749_2628519,0,0,0,0,0
29380749_2632325,0,0,0,0,0
29380749_2632326,0,0,0,0,0
29380749_2778149,0,0,0,0,0
29380749_2778171,1,1,1,NA,0
29380749_2778189,1,1,1,NA,0
29380749_2778192,0,0,0,0,0
29380749_2778199,1,1,1,NA,0
29380749_2778211,1,1,1,NA,0
29380749_2778256,0,0,0,0,0
29380749_2839661,0,0,0,0,0
29380749_2839668,0,0,0,0,0
29380749_2839755,0,0,0,0,0
29380749_2839768,0,0,0,0,0
29380750_127536,1,1,1,NA,0
29380750_127573,1,1,1,NA,0
29380750_174388,1,1,1,NA,0
29380750_174430,0,0,0,0,0
29380750_174592,0,0,0,0,0
29380750_174648,1,1,1,NA,0
29380750_174676,1,1,1,NA,0
29380752_147548,0,0,0,0,0
29380752_147574,1,1,1,NA,2
29380752_58083,1,1,1,NA,2
29380752_58119,0,0,0,0,0
29380752_942948,1,1,1,NA,2
29380752_942969,1,1,1,NA,2
29380752_943079,1,1,NA,NA,NA
29380753_24875,1,1,2,2,2
29380753_24913,0,0,0,0,0
29380753_24915,0,0,0,0,0
29380753_24948,0,0,0,0,0
29380753_24968,0,0,0,0,0
29380754_17419,2,2,2,2,2
29380754_17455,2,2,2,2,2
29380754_17464,0,0,0,0,0
29380755_178838,1,0,0,0,0
29380755_178933,0,0,0,0,0
29380755_194348,0,0,0,0,0
29380755_194379,2,2,2,2,2
29380755_194384,1,0,0,0,0
29380755_194427,0,0,0,0,0
29380755_781344,1,1,NA,NA,NA
29380755_781352,0,0,0,0,0
29380755_781357,1,1,1,1,1
29380755_781376,0,0,0,0,0
29380755_781378,0,0,0,0,0
29380755_781382,1,1,1,1,1
29380755_781396,1,0,0,0,0
29380755_781409,0,0,0,0,0
29380755_781424,1,1,1,1,1
29380755_781425,1,1,1,NA,0
29380755_781450,0,0,0,0,0
29380755_781456,1,0,0,0,0
29380755_781463,0,0,0,0,0
29380755_781468,0,0,0,0,0
29380755_781472,1,0,0,0,0
29380755_781498,0,0,0,0,0
29380756_175050,2,2,2,2,2
29380756_175090,2,2,2,2,2
29380756_24796,2,2,2,2,2
29380756_24877,2,2,2,2,2
29380756_249677,2,2,2,2,2
29380758_2104383,2,2,2,2,2
29380758_2408220,0,0,0,0,0
29380758_2408272,2,2,2,2,2
29380758_2408276,0,0,0,0,0
29380758_2408278,0,0,0,0,0
29380758_2408280,0,0,0,0,0
29380758_2408360,2,2,2,2,2
29380758_568669,1,1,2,2,2
29380760_1001704,0,0,0,0,0
29380760_1001733,0,0,0,0,0
29380760_1001807,0,0,0,0,0
29380760_1001829,0,0,0,0,0
29380760_1001851,0,0,0,0,0
29380760_1001852,0,0,0,0,0
29380760_1001855,0,0,0,0,0
29380760_1001863,0,0,0,0,0
29380760_1001874,0,0,0,0,0
29380760_1001916,0,0,0,0,0
29380760_1001939,0,0,0,0,0
29380760_1303159,0,0,0,0,0
29380760_1303173,0,0,0,0,0
29380760_1303245,0,0,0,0,0
29380760_1303331,0,0,0,0,0
29380762_101134,1,1,1,1,1
29380762_418296,0,0,0,0,0
29380762_418306,0,0,0,0,0
29380762_418313,0,0,0,0,0
29380762_418341,0,0,0,0,0
29380762_418370,1,1,1,1,1
29380762_418371,1,0,0,0,0
29380762_418393,1,0,0,0,0
29380762_418394,1,1,1,NA,0
29380762_418399,0,0,0,0,0
29380762_418400,1,1,1,1,1
29380762_418428,0,0,0,0,0
29380762_418429,0,0,0,0,0
29380762_418431,0,0,0,0,0
29380762_418432,0,0,0,0,0
29380762_418440,0,0,0,0,0
29380762_418441,1,1,1,1,1
29380762_418442,0,0,0,0,0
29380762_418443,0,0,0,0,0
29380762_418444,0,0,0,0,0
29380762_419066,0,0,0,0,0
29380762_419146,0,0,0,0,0
29380762_419184,0,0,0,0,0
29380762_419190,0,0,0,0,0
29380762_440819,0,0,0,0,0
29380762_498357,0,0,0,0,0
29380762_498397,0,0,0,0,0
29380762_498409,0,0,0,0,0
29380762_501996,0,0,0,0,0
29380762_535139,2,2,2,2,2
29380762_543797,0,0,0,0,0
29380762_712268,2,2,2,2,2
29380763_708055,0,0,0,0,0
29380763_708205,0,0,0,0,0
29380765_354517,1,2,2,2,2
29380765_354619,1,2,2,2,2
29380767_714892,1,1,1,NA,2
29380767_715043,0,0,0,0,0
29380767_765011,1,1,1,NA,0
29380773_1158400,1,1,2,2,2
29380773_1158471,0,0,0,0,0
29380774_968858,0,0,0,0,0
29380775_300005,0,0,0,0,0
29380775_873192,0,0,0,0,0
29380775_873210,0,0,0,0,0
29380775_873238,0,0,0,0,0
29380775_873262,0,0,0,0,0
29380776_1097528,0,0,0,0,0
29380776_1097700,0,0,0,0,0
29380776_1097701,0,0,0,0,0
29380777_1338325,1,2,2,2,2
29380777_2752163,0,0,0,0,0
29380777_377600,1,1,1,NA,2
29380777_377650,1,1,1,NA,2
29380777_377705,1,1,1,NA,2
29380777_377746,1,1,1,NA,2
29380777_438317,1,1,1,NA,2
29380777_438376,1,1,NA,NA,NA
29380778_246999,0,0,0,0,0
29380778_247006,0,0,0,0,0
29380778_247017,0,0,0,0,0
29380780_2090735,0,0,0,0,0
29380780_2090889,0,0,0,0,0
29380780_2090890,0,0,0,0,0
29380780_2091007,0,0,0,0,0
29380780_2091013,0,0,0,0,0
29380781_1177145,0,0,0,0,0
29380781_1177148,0,0,0,0,0
29380781_1177190,0,0,0,0,0
29380781_1198227,0,0,0,0,0
29380781_1198357,0,0,0,0,0
29380781_1198687,0,0,0,0,0
29380781_1198771,0,0,0,0,0
29380781_1208426,0,0,0,0,0
29380781_1208552,0,0,0,0,0
29380781_1208563,0,0,0,0,0
29380781_1208582,0,0,0,0,0
29380781_259081,2,2,2,2,2
29380781_276720,0,0,0,0,0
29380781_324123,0,0,0,0,0
29380781_324249,0,0,0,0,0
29380781_905823,0,0,0,0,0
29380781_905998,0,0,0,0,0
29380781_911874,0,0,0,0,0
29380781_911956,0,0,0,0,0
29380781_912101,0,0,0,0,0
29380783_2957608,1,0,0,0,0
29380783_2957609,1,0,0,0,0
29380783_2957634,1,0,0,0,0
29380783_2957638,1,0,0,0,0
29380783_2957647,1,0,0,0,0
29380783_2957650,1,0,0,0,0
29380783_2957656,1,0,0,0,0
29380783_2957676,1,0,0,0,0
29380783_3034384,1,0,0,0,0
29380783_3034397,1,0,0,0,0
29380783_3034521,0,0,0,0,0
29380783_3034523,1,0,0,0,0
29380783_3034549,0,0,0,0,0
29380783_3724610,1,0,0,0,0
29380783_3724633,0,0,0,0,0
29380783_3724638,0,0,0,0,0
29380783_3724647,1,1,1,1,1
29380783_3724662,0,0,0,0,0
29380783_3724769,1,1,1,1,1
29380783_3724770,1,1,1,1,1
29380783_3724817,0,0,0,0,0
29380783_3724832,0,0,0,0,0
29380783_3724850,1,1,1,1,1
29380783_3724852,1,1,1,1,1
29380783_3724862,0,0,0,0,0
29380783_3724864,0,0,0,0,0
29380783_3724866,0,0,0,0,0
29380783_3724871,1,1,1,1,1
29380783_3724874,1,1,1,1,1
29380783_3724877,1,1,1,1,1
29380783_3724878,0,0,0,0,0
29380783_3724895,1,1,1,1,1
29380786_1913823,0,0,0,0,0
29380786_2140144,0,0,0,0,0
29380786_706541,0,0,0,0,0
29380787_554323,1,1,0,0,0
29380787_554353,1,1,0,0,0
29380787_554391,0,0,0,0,0
29380787_654548,1,1,0,0,0
29380787_654584,1,1,0,0,0
29380787_654762,1,1,0,0,0
29380787_654808,1,1,0,0,0
29380787_654844,1,1,0,0,0
29380787_654851,1,1,0,0,0
29380787_654853,1,1,0,0,0
29380787_654870,1,1,0,0,0
29380787_654889,1,1,0,0,0
29380787_654905,1,1,0,0,0
29380787_654906,1,1,0,0,0
29380788_1234798,1,0,0,0,0
29380788_1234822,0,0,0,0,0
29380788_1234825,0,0,0,0,0
29380788_1772646,0,0,0,0,0
29380788_1772662,0,0,0,0,0
29380788_1772695,0,0,0,0,0
29380788_1772725,0,0,0,0,0
29380788_1772734,1,0,0,0,0
29380788_1772757,0,0,0,0,0
29380790_471978,0,0,0,0,0
29380790_471979,0,0,0,0,0
29380790_531191,0,0,0,0,0
29380790_537425,0,0,0,0,0
29380790_537517,0,0,0,0,0
29380790_553325,0,0,0,0,0
29380790_553434,0,0,0,0,0
29380790_589607,0,0,0,0,0
29380790_678331,0,0,0,0,0
29380790_682149,0,0,0,0,0
29380791_275335,0,0,0,0,0
29380791_275410,0,0,0,0,0
29380791_275419,0,0,0,0,0
29380791_275439,0,0,0,0,0
29380791_275456,0,0,0,0,0
29380791_275468,0,0,0,0,0
29380791_275481,0,0,0,0,0
29380791_275492,0,0,0,0,0
29380791_501044,0,0,0,0,0
29380791_501109,0,0,0,0,0
29380793_1405017,0,0,0,0,0
29380793_1405086,0,0,0,0,0
29380793_1405092,0,0,0,0,0
29380793_1405139,0,0,0,0,0
29380793_1405145,0,0,0,0,0
29380793_1405146,0,0,0,0,0
29380793_2741193,1,2,2,2,2
29380793_2741255,1,2,2,2,2
29380793_2748827,0,0,0,0,0
29380793_2748830,0,0,0,0,0
29380793_2748863,0,0,0,0,0
29380793_2748882,0,0,0,0,0
29380793_2748951,0,0,0,0,0
29380793_2748970,0,0,0,0,0
29380793_2750171,0,0,0,0,0
29380793_2750209,0,0,0,0,0
29380793_2750974,0,0,0,0,0
29380793_3516129,0,0,0,0,0
29380793_440359,1,0,0,0,0
29380793_440363,0,0,0,0,0
29380793_440364,1,0,0,0,0
29380793_440466,0,0,0,0,0
29380793_440523,0,0,0,0,0
29380793_440591,0,0,0,0,0
29380793_440609,0,0,0,0,0
29380793_440683,0,0,0,0,0
29380793_440687,0,0,0,0,0
29380793_440731,0,0,0,0,0
29380793_440738,0,0,0,0,0
29380793_440743,0,0,0,0,0
29380793_440752,0,0,0,0,0
29380793_440755,0,0,0,0,0
29380793_440758,0,0,0,0,0
29380793_4879121,0,0,0,0,0
29380793_4879211,0,0,0,0,0
29380793_4879360,0,0,0,0,0
29380793_5502645,1,2,2,2,2
29380793_5502654,1,2,2,2,2
29380793_5503228,1,2,2,2,2
29380793_5503259,2,2,2,2,2
29380793_5596601,1,2,2,2,2
29380793_5596672,0,0,0,0,0
29380793_6393554,0,0,0,0,0
29380793_6431000,0,0,0,0,0
29380793_6431017,1,2,2,2,2
29380796_31777,0,0,0,0,0
29380796_31812,0,0,0,0,0
29380796_31838,0,0,0,0,0
29380796_31845,2,2,2,2,2
29380797_1489659,1,1,1,NA,2
29380797_2108310,1,1,1,NA,0
29380797_2108333,2,2,2,2,2
29380797_2108353,0,0,0,0,0
29380797_252532,1,1,1,NA,2
29380797_252541,1,1,NA,NA,NA
29380797_4238657,0,0,0,0,0
29380797_46265,2,2,2,2,2
29380797_557982,1,1,1,NA,2
29380798_2588049,1,0,0,0,0
29380798_319880,1,2,2,2,2
29380800_1000293,1,2,2,2,2
29380800_1000356,1,2,2,2,2
29380800_1000681,1,2,2,2,2
29380800_2017361,0,0,0,0,0
29380800_620870,1,2,2,2,2
29380800_621155,1,2,2,2,2
29380800_621170,1,2,2,2,2
29380800_645166,1,2,2,2,2
29380800_645204,1,1,2,2,2
29380800_645212,1,1,2,2,2
29380800_911062,1,2,2,2,2
29380800_911069,1,2,2,2,2
29380800_960598,1,2,2,2,2
29380800_973737,1,2,2,2,2
29380801_2231691,0,0,0,0,0
29380801_2231728,1,1,0,0,0
29380801_2231778,0,0,0,0,0
29380801_2233082,1,1,0,0,0
29380801_2235754,1,1,0,0,0
29380801_2235836,0,0,0,0,0
29380801_2425839,1,1,0,0,0
29380801_2425862,0,0,0,0,0
29380801_2497712,1,1,0,0,0
29380801_2498310,1,1,0,0,0
29380801_2498315,1,1,0,0,0
29380803_1916141,2,2,2,2,2
29380803_948622,0,0,0,0,0
29380803_948739,0,0,0,0,0
29380804_124260,1,0,0,0,0
29380804_124262,1,0,0,0,0
29380804_124361,2,2,2,2,2
29380804_124486,0,0,0,0,0
29380804_2949319,0,0,0,0,0
29380804_2949322,0,0,0,0,0
29380804_2980489,0,0,0,0,0
29380804_3011604,0,0,0,0,0
29380804_3011671,0,0,0,0,0
29380804_3880106,0,0,0,0,0
29380804_3880108,0,0,0,0,0
29380804_3880155,0,0,0,0,0
29380804_3880162,0,0,0,0,0
29380804_3880170,0,0,0,0,0
29380804_3880171,0,0,0,0,0
29380804_3880181,0,0,0,0,0
29380804_3880244,0,0,0,0,0
29380804_3880259,0,0,0,0,0
29380804_3880262,0,0,0,0,0
29380804_3880309,0,0,0,0,0
29380804_3880322,0,0,0,0,0
29380804_3880328,0,0,0,0,0
29380804_3880350,0,0,0,0,0
29380804_3880387,0,0,0,0,0
29380804_4670382,0,0,0,0,0
29380804_4697337,0,0,0,0,0
29380804_4699926,0,0,0,0,0
29380804_4699947,0,0,0,0,0
29380804_4700073,0,0,0,0,0
29380804_4732746,0,0,0,0,0
29380804_4732747,0,0,0,0,0
29380804_4732837,0,0,0,0,0
29380804_4732877,0,0,0,0,0
29380804_4732894,0,0,0,0,0
29380804_4732905,0,0,0,0,0
29380804_4733799,0,0,0,0,0
29380804_4733814,0,0,0,0,0
29380804_4733909,0,0,0,0,0
29380804_4734872,0,0,0,0,0
29380804_4734926,0,0,0,0,0
29380804_4734941,0,0,0,0,0
29380804_4734957,0,0,0,0,0
29380804_4734976,0,0,0,0,0
29380804_4735025,0,0,0,0,0
29380804_4735034,0,0,0,0,0
29380804_4735070,0,0,0,0,0
29380804_4735110,0,0,0,0,0
29380804_4735112,0,0,0,0,0
29380804_4735160,0,0,0,0,0
29380804_4772192,0,0,0,0,0
29380804_4772198,0,0,0,0,0
29380804_4772233,0,0,0,0,0
29380804_4772289,0,0,0,0,0
29380804_4772292,0,0,0,0,0
29380804_4772301,0,0,0,0,0
29380805_2297398,2,2,2,2,2
29380805_2297438,1,2,2,2,2
29380805_3068116,0,0,0,0,0
29380805_3068179,0,0,0,0,0
29380805_3068216,0,0,0,0,0
29380805_3068264,0,0,0,0,0
29380805_3068315,0,0,0,0,0
29380805_577788,0,0,0,0,0
29380805_577887,0,0,0,0,0
29380805_577890,0,0,0,0,0
29380805_579144,0,0,0,0,0
29380805_581365,1,0,0,0,0
29380805_581385,0,0,0,0,0
29380805_581725,0,0,0,0,0
29380806_1013895,0,0,0,0,0
29380806_1013905,0,0,0,0,0
29380806_1014015,0,0,0,0,0
29380806_1014046,0,0,0,0,0
29380806_1227025,1,1,2,2,2
29380806_1227127,0,0,0,0,0
29380806_1227140,0,0,0,0,0
29380806_1227258,1,1,2,2,2
29380806_1227380,1,2,2,2,2
29380806_1414591,1,2,2,2,2
29380806_1786912,1,1,2,2,2
29380806_1787511,1,1,2,2,2
29380806_1787639,1,1,2,2,2
29380806_1787700,1,1,2,2,2
29380806_2014149,0,0,0,0,0
29380806_2014236,1,1,2,2,2
29380806_2014238,1,1,2,2,2
29380806_2014250,0,0,0,0,0
29380806_2014258,1,1,2,2,2
29380806_2184258,0,0,0,0,0
29380806_2188782,0,0,0,0,0
29380806_390746,0,0,0,0,0
29380806_390958,0,0,0,0,0
29380806_397593,0,0,0,0,0
29380806_397600,0,0,0,0,0
29380806_397652,0,0,0,0,0
29380806_397667,0,0,0,0,0
29380806_535425,0,0,0,0,0
29380806_535460,0,0,0,0,0
29380806_657609,0,0,0,0,0
29380806_657656,0,0,0,0,0
29380806_657793,0,0,0,0,0
29380806_667924,0,0,0,0,0
29380806_668432,1,1,1,1,1
29380806_668465,0,0,0,0,0
29380806_668501,1,1,1,1,1
29380806_668503,1,1,1,1,1
29380806_668521,1,1,1,1,1
29380806_668543,0,0,0,0,0
29380806_855641,0,0,0,0,0
29380808_1188338,0,0,0,0,0
29380808_1188361,0,0,0,0,0
29380808_1189228,0,0,0,0,0
29380808_1189263,0,0,0,0,0
29380808_1189364,0,0,0,0,0
29380809_162955,0,0,0,0,0
29380809_203004,0,0,0,0,0
29380809_237399,0,0,0,0,0
29380809_237503,0,0,0,0,0
29380809_443195,0,0,0,0,0
29380809_443281,0,0,0,0,0
29380809_732779,0,0,0,0,0
29380809_732780,0,0,0,0,0
29380809_732788,0,0,0,0,0
29380809_732799,0,0,0,0,0
29380809_732802,0,0,0,0,0
29380809_732814,0,0,0,0,0
29380809_732833,0,0,0,0,0
29380809_732976,0,0,0,0,0
29380809_733072,0,0,0,0,0
29380809_733108,0,0,0,0,0
29380809_733126,0,0,0,0,0
29380809_733154,0,0,0,0,0
29380809_735836,0,0,0,0,0
29380809_735918,0,0,0,0,0
29380809_736066,0,0,0,0,0
29380809_736282,0,0,0,0,0
29380809_814681,0,0,0,0,0
29380809_814781,0,0,0,0,0
29380809_814797,0,0,0,0,0
29380811_1008699,0,0,0,0,0
29380811_1008720,2,2,2,2,2
29380811_1938586,0,0,0,0,0
29380811_1938594,1,0,0,0,0
29380811_1938610,0,0,0,0,0
29380811_1938613,1,0,0,0,0
29380811_1938629,1,1,1,1,1
29380811_1938646,0,0,0,0,0
29380811_1938647,0,0,0,0,0
29380811_1938660,1,0,0,0,0
29380811_1938664,1,0,0,0,0
29380811_1938672,0,0,0,0,0
29380811_1938678,1,0,0,0,0
29380811_1938684,0,0,0,0,0
29380811_1938740,0,0,0,0,0
29380811_1938761,1,1,1,1,1
29380811_1938764,0,0,0,0,0
29380811_1938772,0,0,0,0,0
29380811_1938776,0,0,0,0,0
29380811_1938805,0,0,0,0,0
29380811_1938825,1,1,1,1,1
29380811_1938845,1,1,1,1,1
29380811_1938871,0,0,0,0,0
29380811_1938873,1,1,1,1,1
29380811_2146970,0,0,0,0,0
29380811_2146979,0,0,0,0,0
29380811_2146997,0,0,0,0,0
29380811_2147001,0,0,0,0,0
29380811_2147019,0,0,0,0,0
29380811_2147031,0,0,0,0,0
29380811_2147037,0,0,0,0,0
29380812_156624,1,0,0,0,0
29380812_158259,1,0,0,0,0
29380812_166584,1,0,0,0,0
29380812_166923,1,0,0,0,0
29380812_242401,1,0,0,0,0
29380812_253641,0,0,0,0,0
29380812_253709,0,0,0,0,0
29380812_6514524,2,2,2,2,2
29380812_6928684,0,0,0,0,0
29380814_354611,2,2,2,2,2
29380816_902776,2,2,2,2,2
29380816_902859,1,0,0,0,0
29380816_902875,2,2,2,2,2
29380816_902948,1,2,2,2,2
29380816_902981,1,2,2,2,2
29380819_2061358,0,0,0,0,0
29380820_487947,1,0,0,0,0
29380820_488021,1,0,0,0,0
29380820_488142,1,0,0,0,0
29380822_570967,1,1,1,NA,0
29380822_570987,1,0,0,0,0
29380822_570998,1,1,1,1,1
29380822_571000,1,1,1,1,1
29380822_571024,0,0,0,0,0
29380822_571033,0,0,0,0,0
