,16_5-F,1654-S1,1654-4-S2,1654-45-S3,1654-454-S4,1654-454-S5
29381501_812400,1,1,1,1,1,1
29381502_448693,1,1,0,0,0,0
29381504_232224,1,0,0,0,0,0
29381504_232228,1,1,1,1,1,0
29381504_232232,1,0,0,0,0,0
29381504_232260,1,0,0,0,0,0
29381504_232284,1,1,1,1,1,0
29381504_542996,0,0,0,0,0,0
29381509_525880,2,2,2,2,2,2
29381512_780064,1,0,0,0,0,0
29381513_1987485,1,1,1,NA,NA,NA
29381513_1987494,1,1,1,NA,NA,NA
29381513_3298716,0,0,0,0,0,0
29381513_3298977,0,0,0,0,0,0
29381513_504427,1,1,1,NA,NA,NA
29381513_504598,1,1,1,NA,NA,NA
29381513_514995,1,1,1,NA,NA,NA
29381513_515031,1,1,1,NA,NA,NA
29381513_999047,0,0,0,0,0,0
29381513_999073,1,0,0,0,0,0
29381513_999113,1,0,0,0,0,0
29381515_59707,1,1,1,1,1,1
29381515_59785,1,1,1,1,1,0
29381518_1215913,0,0,0,0,0,0
29381518_1215964,1,1,1,1,1,0
29381518_1215989,0,0,0,0,0,0
29381518_1216280,0,0,0,0,0,0
29381518_1304579,0,0,0,0,0,0
29381518_1304733,0,0,0,0,0,0
29381518_1357626,0,0,0,0,0,0
29381518_1702061,0,0,0,0,0,0
29381518_1703187,0,0,0,0,0,0
29381518_1748190,0,0,0,0,0,0
29381518_1748202,0,0,0,0,0,0
29381518_1748248,0,0,0,0,0,0
29381518_4003098,0,0,0,0,0,0
29381518_547936,2,2,2,2,2,2
29381518_549356,0,0,0,0,0,0
29381518_549458,0,0,0,0,0,0
29381518_987494,0,0,0,0,0,0
29381518_987505,0,0,0,0,0,0
29381518_987651,1,1,1,1,1,2
29381518_987653,1,1,1,1,1,2
29381518_987654,0,0,0,0,0,0
29381518_987702,1,1,1,1,1,2
29381519_1956817,1,1,1,NA,NA,NA
29381519_1956842,0,0,0,0,0,0
29381519_1956875,1,1,1,NA,NA,NA
29381519_1956876,0,0,0,0,0,0
29381519_1956888,0,0,0,0,0,0
29381519_1956908,0,0,0,0,0,0
29381519_1956929,0,0,0,0,0,0
29381519_1956937,0,0,0,0,0,0
29381519_1956939,0,0,0,0,0,0
29381519_2359850,0,0,0,0,0,0
29381519_2362132,1,1,1,NA,NA,NA
29381519_2381118,1,1,1,NA,NA,NA
29381519_2381211,1,1,1,NA,NA,NA
29381521_1064265,0,0,0,0,0,0
29381521_1098631,0,0,0,0,0,0
29381521_1336514,0,0,0,0,0,0
29381521_1336577,0,0,0,0,0,0
29381521_1336578,0,0,0,0,0,0
29381521_1503882,0,0,0,0,0,0
29381521_1503939,0,0,0,0,0,0
29381521_1503948,0,0,0,0,0,0
29381521_1503985,0,0,0,0,0,0
29381521_1503990,0,0,0,0,0,0
29381521_1548716,0,0,0,0,0,0
29381521_1549437,0,0,0,0,0,0
29381521_1549440,0,0,0,0,0,0
29381521_1549488,0,0,0,0,0,0
29381521_709823,0,0,0,0,0,0
29381521_709845,0,0,0,0,0,0
29381521_710228,0,0,0,0,0,0
29381521_759229,0,0,0,0,0,0
29381521_792249,0,0,0,0,0,0
29381521_792431,0,0,0,0,0,0
29381521_906486,0,0,0,0,0,0
29381521_906507,0,0,0,0,0,0
29381521_906515,0,0,0,0,0,0
29381523_3154695,1,2,2,2,2,2
29381523_3155215,0,0,0,0,0,0
29381523_3155257,1,2,2,2,2,2
29381523_377075,0,0,0,0,0,0
29381523_377121,0,0,0,0,0,0
29381523_377156,0,0,0,0,0,0
29381523_4066376,1,2,2,2,2,2
29381523_4088576,1,2,2,2,2,2
29381523_4088614,1,2,2,2,2,2
29381523_4088671,1,2,2,2,2,2
29381523_4088677,1,2,2,2,2,2
29381523_4088681,1,2,2,2,2,2
29381523_4088721,1,2,2,2,2,2
29381523_4088788,0,0,0,0,0,0
29381523_4866290,1,2,2,2,2,2
29381523_4866334,0,0,0,0,0,0
29381523_6977270,0,0,0,0,0,0
29381523_6977289,1,2,2,2,2,2
29381523_6986913,1,2,2,2,2,2
29381523_6986978,1,2,2,2,2,2
29381523_6987043,0,0,0,0,0,0
29381523_6987044,1,2,2,2,2,2
29381523_6987071,1,2,2,2,2,2
29381523_6987087,1,2,2,2,2,2
29381523_7038206,1,2,2,2,2,2
29381523_7038270,1,2,2,2,2,2
29381523_7038272,1,2,2,2,2,2
29381523_7038310,1,2,2,2,2,2
29381523_7635505,0,0,0,0,0,0
29381523_7719745,1,2,2,2,2,2
29381523_7720003,1,2,2,2,2,2
29381523_7760995,1,2,2,2,2,2
29381523_7924480,1,2,2,2,2,2
29381523_7924496,0,0,0,0,0,0
29381523_7924813,0,0,0,0,0,0
29381523_7924874,0,0,0,0,0,0
29381523_7924875,0,0,0,0,0,0
29381523_7924879,1,1,1,NA,0,0
29381523_7924880,0,0,0,0,0,0
29381523_7924894,1,1,1,1,1,1
29381523_7924899,2,2,2,2,2,2
29381523_7924928,2,2,2,2,2,2
29381523_7924931,0,0,0,0,0,0
29381523_7924932,1,1,1,1,1,1
29381523_7924940,1,1,1,1,1,1
29381523_7924962,0,0,0,0,0,0
29381523_7924966,0,0,0,0,0,0
29381524_1020745,1,2,2,2,2,2
29381524_1021684,1,2,2,2,2,2
29381524_151647,2,2,2,2,2,2
29381524_290157,0,0,0,0,0,0
29381524_290203,0,0,0,0,0,0
29381524_388328,1,2,2,2,2,2
29381524_481836,1,1,1,1,1,0
29381524_481859,0,0,0,0,0,0
29381524_481883,0,0,0,0,0,0
29381524_481902,0,0,0,0,0,0
29381524_482036,1,2,2,2,2,2
29381524_516383,0,0,0,0,0,0
29381524_516406,1,2,2,2,2,2
29381524_516685,1,2,2,2,2,2
29381524_663096,0,0,0,0,0,0
29381524_663131,0,0,0,0,0,0
29381524_663150,0,0,0,0,0,0
29381524_663156,0,0,0,0,0,0
29381524_697208,2,2,2,2,2,2
29381524_697242,0,0,0,0,0,0
29381524_697274,2,2,2,2,2,2
29381524_712985,1,1,1,1,1,0
29381524_713019,1,1,1,1,1,0
29381524_713177,1,1,1,1,1,2
29381524_713328,1,1,1,1,1,0
29381524_713359,1,1,1,1,1,0
29381524_913728,0,0,0,0,0,0
29381524_913835,0,0,0,0,0,0
29381524_917990,0,0,0,0,0,0
29381524_919258,0,0,0,0,0,0
29381524_919265,0,0,0,0,0,0
29381524_943350,1,0,0,0,0,0
29381524_943389,1,0,0,0,0,0
29381524_943631,1,0,0,0,0,0
29381524_943689,1,0,0,0,0,0
29381524_943709,1,0,0,0,0,0
29381524_955896,1,0,0,0,0,0
29381524_955960,1,0,0,0,0,0
29381524_988221,1,2,2,2,2,2
29381526_1053882,1,1,1,NA,NA,NA
29381526_1053884,0,0,0,0,0,0
29381526_1053937,2,2,2,2,2,2
29381526_1124141,1,1,1,NA,NA,NA
29381526_1124258,1,1,1,NA,NA,NA
29381526_1127018,1,1,1,NA,NA,NA
29381526_2995172,1,1,1,NA,NA,NA
29381526_2995183,1,1,1,NA,NA,NA
29381526_2995199,1,1,1,NA,NA,NA
29381526_2995204,1,1,1,NA,NA,NA
29381526_2995206,1,1,1,NA,0,0
29381526_2995232,1,1,1,NA,NA,NA
29381526_2995233,1,1,1,NA,NA,NA
29381526_2995289,1,1,1,NA,NA,NA
29381526_2995329,1,1,1,NA,NA,NA
29381526_913965,0,0,0,0,0,0
29381526_914035,2,2,2,2,2,2
29381526_993313,1,1,1,NA,NA,NA
29381527_1997913,1,1,1,1,1,1
29381527_1997916,1,1,1,1,1,1
29381527_1997917,0,0,0,0,0,0
29381527_1997919,1,1,1,1,1,1
29381527_1997920,0,0,0,0,0,0
29381527_1997922,1,1,1,1,1,1
29381527_1997925,0,0,0,0,0,0
29381527_1997940,0,0,0,0,0,0
29381527_1997958,0,0,0,0,0,0
29381527_1997960,1,1,1,1,1,2
29381527_1997968,1,1,1,1,1,0
29381527_1997979,0,0,0,0,0,0
29381527_1997988,1,1,1,1,1,1
29381527_1997989,0,0,0,0,0,0
29381527_1997992,0,0,0,0,0,0
29381527_1997993,0,0,0,0,0,0
29381527_1997997,0,0,0,0,0,0
29381527_1998006,1,1,1,1,1,1
29381527_1998009,1,0,0,0,0,0
29381527_1998018,1,1,1,1,1,1
29381527_1998020,0,0,0,0,0,0
29381527_1998030,1,1,1,1,1,1
29381527_1998034,0,0,0,0,0,0
29381527_1998036,0,0,0,0,0,0
29381527_1998040,0,0,0,0,0,0
29381527_1998041,0,0,0,0,0,0
29381527_1998045,1,1,1,1,1,1
29381527_1998069,1,1,1,1,1,1
29381527_1998075,0,0,0,0,0,0
29381527_1998078,0,0,0,0,0,0
29381527_1998083,0,0,0,0,0,0
29381527_1998084,0,0,0,0,0,0
29381527_1998086,1,1,1,1,1,1
29381527_1998087,1,1,1,1,1,1
29381527_1998093,0,0,0,0,0,0
29381527_1998105,1,1,1,1,1,1
29381527_1998108,0,0,0,0,0,0
29381527_2016946,0,0,0,0,0,0
29381528_129003,0,0,0,0,0,0
29381528_340946,1,0,0,0,0,0
29381528_486709,1,0,0,0,0,0
29381528_486732,1,0,0,0,0,0
29381528_579885,1,0,0,0,0,0
29381528_579993,1,0,0,0,0,0
29381528_580013,1,0,0,0,0,0
29381528_580039,1,0,0,0,0,0
29381528_612976,1,0,0,0,0,0
29381528_613025,1,0,0,0,0,0
29381528_613142,1,0,0,0,0,0
29381528_613406,1,0,0,0,0,0
29381528_613440,1,0,0,0,0,0
29381530_317671,1,1,0,0,0,0
29381530_601409,1,0,0,0,0,0
29381530_601419,1,0,0,0,0,0
29381530_601520,1,1,0,0,0,0
29381530_635951,1,1,0,0,0,0
29381530_636023,1,1,0,0,0,0
29381530_642816,1,1,0,0,0,0
29381530_642869,1,1,0,0,0,0
29381530_642888,1,1,0,0,0,0
29381532_1285612,0,0,0,0,0,0
29381532_1298403,0,0,0,0,0,0
29381532_2665930,1,1,1,NA,0,0
29381532_4228047,1,1,NA,NA,0,0
29381533_294912,1,2,2,2,2,2
29381533_294935,0,0,0,0,0,0
29381533_487422,1,1,1,1,1,1
29381533_487438,1,1,1,1,1,1
29381533_487450,1,1,1,1,1,0
29381533_487454,1,1,1,1,1,1
29381533_487466,1,1,1,1,1,1
29381533_487506,0,0,0,0,0,0
29381533_487509,1,1,1,1,1,1
29381533_487511,1,1,1,1,1,1
29381533_487512,0,0,0,0,0,0
29381533_487516,1,2,2,2,2,2
29381533_487523,0,0,0,0,0,0
29381533_487532,1,1,1,1,1,1
29381533_487536,1,1,1,1,1,1
29381533_487543,1,1,1,1,1,1
29381533_487548,1,1,1,1,1,1
29381533_487552,1,1,1,1,1,0
29381533_487557,0,0,0,0,0,0
29381533_487558,1,1,1,1,1,1
29381533_487560,1,1,1,1,1,1
29381533_487569,0,0,0,0,0,0
29381533_487572,0,0,0,0,0,0
29381533_487577,1,2,2,2,2,2
29381533_500071,1,2,2,2,2,2
29381535_1164045,0,0,0,0,0,0
29381535_1582337,0,0,0,0,0,0
29381535_1582347,0,0,0,0,0,0
29381535_1859045,0,0,0,0,0,0
29381535_351515,0,0,0,0,0,0
29381535_96444,1,1,0,0,0,0
29381535_96526,0,0,0,0,0,0
29381535_98033,0,0,0,0,0,0
29381535_98043,0,0,0,0,0,0
29381535_98060,0,0,0,0,0,0
29381535_98065,0,0,0,0,0,0
29381535_98067,0,0,0,0,0,0
29381535_98071,0,0,0,0,0,0
29381535_98076,0,0,0,0,0,0
29381535_98132,0,0,0,0,0,0
29381535_98143,0,0,0,0,0,0
29381535_98161,0,0,0,0,0,0
29381535_98168,0,0,0,0,0,0
29381535_98170,0,0,0,0,0,0
29381535_98172,1,1,0,0,0,0
29381538_13750,0,0,0,0,0,0
29381542_1218390,0,0,0,0,0,0
29381542_1218448,0,0,0,0,0,0
29381542_1218773,1,1,1,NA,0,0
29381542_1218855,1,1,1,NA,0,0
29381545_2195890,0,0,0,0,0,0
29381545_2195946,0,0,0,0,0,0
29381545_2195984,0,0,0,0,0,0
29381545_2195996,0,0,0,0,0,0
29381545_2339022,0,0,0,0,0,0
29381545_2339024,0,0,0,0,0,0
29381545_2339027,0,0,0,0,0,0
29381545_2339041,0,0,0,0,0,0
29381545_2339078,0,0,0,0,0,0
29381545_2339084,1,2,2,2,2,2
29381545_2339093,0,0,0,0,0,0
29381545_2339122,0,0,0,0,0,0
29381545_2339166,0,0,0,0,0,0
29381545_2339191,2,2,2,2,2,2
29381545_2339215,0,0,0,0,0,0
29381545_258274,0,0,0,0,0,0
29381545_302751,0,0,0,0,0,0
29381545_302754,0,0,0,0,0,0
29381546_343680,0,0,0,0,0,0
29381546_343701,0,0,0,0,0,0
29381546_343723,0,0,0,0,0,0
29381546_343819,0,0,0,0,0,0
29381546_343820,2,2,2,2,2,2
29381546_343821,0,0,0,0,0,0
29381546_382434,2,2,2,2,2,2
29381546_382512,2,2,2,2,2,2
29381546_382554,2,2,2,2,2,2
29381546_383187,2,2,2,2,2,2
29381547_886847,0,0,0,0,0,0
29381548_1354135,0,0,0,0,0,0
29381548_1356722,0,0,0,0,0,0
29381548_1356767,0,0,0,0,0,0
29381548_1445205,0,0,0,0,0,0
29381548_1445467,0,0,0,0,0,0
29381548_1445487,0,0,0,0,0,0
29381548_1445490,0,0,0,0,0,0
29381548_1456864,0,0,0,0,0,0
29381548_1912923,0,0,0,0,0,0
29381548_1947045,0,0,0,0,0,0
29381548_1989008,0,0,0,0,0,0
29381548_518976,0,0,0,0,0,0
29381548_518993,0,0,0,0,0,0
29381548_519028,0,0,0,0,0,0
29381548_519064,0,0,0,0,0,0
29381548_519065,0,0,0,0,0,0
29381548_519104,0,0,0,0,0,0
29381548_519136,0,0,0,0,0,0
29381548_519171,0,0,0,0,0,0
29381548_519178,0,0,0,0,0,0
29381548_519190,0,0,0,0,0,0
29381548_519258,0,0,0,0,0,0
29381551_721362,0,0,0,0,0,0
29381551_872703,0,0,0,0,0,0
29381551_872779,2,2,2,2,2,2
29381551_872800,0,0,0,0,0,0
29381551_874370,0,0,0,0,0,0
29381551_874480,0,0,0,0,0,0
29381551_875018,0,0,0,0,0,0
29381551_994160,0,0,0,0,0,0
29381551_994290,0,0,0,0,0,0
29381551_994369,0,0,0,0,0,0
29381551_994392,0,0,0,0,0,0
29381551_995925,0,0,0,0,0,0
29381551_996002,0,0,0,0,0,0
29381551_996157,0,0,0,0,0,0
29381551_996360,0,0,0,0,0,0
29381554_737818,1,1,0,0,0,0
29381554_773938,1,1,0,0,0,0
29381554_773967,1,1,0,0,0,0
29381554_773989,1,1,0,0,0,0
29381555_1119145,1,1,1,1,1,1
29381555_1119209,1,1,1,1,1,1
29381555_1119251,1,1,1,1,1,1
29381555_1119270,1,1,1,1,1,1
29381556_1559851,0,0,0,0,0,0
29381556_1559890,0,0,0,0,0,0
29381556_1559986,0,0,0,0,0,0
29381556_1900259,0,0,0,0,0,0
29381556_1900335,0,0,0,0,0,0
29381556_374284,0,0,0,0,0,0
29381556_374285,0,0,0,0,0,0
29381556_374381,1,1,0,0,0,0
29381556_677290,1,1,0,0,0,0
29381556_677479,1,1,0,0,0,0
29381556_677645,1,1,0,0,0,0
29381556_677663,1,1,0,0,0,0
29381556_677722,1,0,0,0,0,0
29381556_677726,1,0,0,0,0,0
29381558_366184,0,0,0,0,0,0
29381558_366252,0,0,0,0,0,0
29381558_367379,0,0,0,0,0,0
29381558_394076,0,0,0,0,0,0
29381558_394080,0,0,0,0,0,0
29381558_394096,0,0,0,0,0,0
29381558_394102,0,0,0,0,0,0
29381558_394168,0,0,0,0,0,0
29381558_394210,0,0,0,0,0,0
29381558_394322,0,0,0,0,0,0
29381558_394337,0,0,0,0,0,0
29381559_1208328,0,0,0,0,0,0
29381559_1637842,0,0,0,0,0,0
29381559_1637917,0,0,0,0,0,0
29381559_1763996,0,0,0,0,0,0
29381559_1764026,0,0,0,0,0,0
29381559_474715,0,0,0,0,0,0
29381559_474745,0,0,0,0,0,0
29381559_474890,0,0,0,0,0,0
29381559_974187,0,0,0,0,0,0
29381559_974192,0,0,0,0,0,0
29381559_974193,0,0,0,0,0,0
29381560_2665039,1,0,0,0,0,0
29381560_2666577,0,0,0,0,0,0
29381560_2666640,1,0,0,0,0,0
29381560_2666652,1,0,0,0,0,0
29381560_2666712,1,0,0,0,0,0
29381560_2666736,1,0,0,0,0,0
29381560_2666737,1,0,0,0,0,0
29381560_2666784,1,0,0,0,0,0
29381560_2666787,0,0,0,0,0,0
29381560_2666893,1,0,0,0,0,0
29381560_2836063,2,2,2,2,2,2
29381560_2836086,0,0,0,0,0,0
29381560_2836112,2,2,2,2,2,2
29381560_2836114,2,2,2,2,2,2
29381560_2847389,2,2,2,2,2,2
29381560_2847400,0,0,0,0,0,0
29381560_2847429,2,2,2,2,2,2
29381560_2847543,0,0,0,0,0,0
29381560_2847556,2,2,2,2,2,2
29381560_3364607,1,0,0,0,0,0
29381560_3364623,1,0,0,0,0,0
29381560_3620615,1,0,0,0,0,0
29381560_3637618,1,0,0,0,0,0
29381560_3923032,0,0,0,0,0,0
29381560_736308,0,0,0,0,0,0
29381560_736376,1,0,0,0,0,0
29381560_736378,1,0,0,0,0,0
29381560_736471,1,0,0,0,0,0
29381560_736486,1,0,0,0,0,0
29381560_736630,1,0,0,0,0,0
29381563_1460160,0,0,0,0,0,0
29381563_1564216,2,2,2,2,2,2
29381563_1564579,1,0,0,0,0,0
29381563_1564642,0,0,0,0,0,0
29381563_1564700,0,0,0,0,0,0
29381563_1564715,0,0,0,0,0,0
29381563_1564726,0,0,0,0,0,0
29381563_1564727,0,0,0,0,0,0
29381563_1564735,0,0,0,0,0,0
29381563_1564738,0,0,0,0,0,0
29381563_1564752,0,0,0,0,0,0
29381563_2648636,1,0,0,0,0,0
29381563_2648692,0,0,0,0,0,0
29381563_2946083,2,2,2,2,2,2
29381563_2946092,2,2,2,2,2,2
29381563_2946118,1,0,0,0,0,0
29381563_2946152,1,2,2,2,2,2
29381563_2946162,1,0,0,0,0,0
29381563_2946164,2,2,2,2,2,2
29381563_2946798,1,2,2,2,2,2
29381563_2946851,1,2,2,2,2,2
29381563_2946864,0,0,0,0,0,0
29381563_2947570,1,2,2,2,2,2
29381563_2947580,1,2,2,2,2,2
29381563_2947595,1,2,2,2,2,2
29381563_2947597,1,2,2,2,2,2
29381563_3287505,0,0,0,0,0,0
29381563_3570357,0,0,0,0,0,0
29381563_3570359,0,0,0,0,0,0
29381563_3570366,1,2,2,2,2,2
29381563_3570393,1,2,2,2,2,2
29381563_3570477,0,0,0,0,0,0
29381563_3570494,1,2,2,2,2,2
29381563_3570552,0,0,0,0,0,0
29381563_3570553,1,2,2,2,2,2
29381563_3570591,0,0,0,0,0,0
29381563_3570605,0,0,0,0,0,0
29381563_3570640,0,0,0,0,0,0
29381563_3570651,0,0,0,0,0,0
29381563_3570653,0,0,0,0,0,0
29381563_3570691,0,0,0,0,0,0
29381563_3570692,0,0,0,0,0,0
29381563_3571194,1,2,2,2,2,2
29381563_3600704,0,0,0,0,0,0
29381563_3600707,0,0,0,0,0,0
29381563_3600715,0,0,0,0,0,0
29381563_3600717,0,0,0,0,0,0
29381563_3600720,0,0,0,0,0,0
29381563_3600737,0,0,0,0,0,0
29381563_3600767,0,0,0,0,0,0
29381563_3600791,0,0,0,0,0,0
29381563_3600794,0,0,0,0,0,0
29381563_4249199,2,2,2,2,2,2
29381563_739536,0,0,0,0,0,0
29381563_739541,0,0,0,0,0,0
29381564_1404921,0,0,0,0,0,0
29381564_1404922,0,0,0,0,0,0
29381564_1404951,0,0,0,0,0,0
29381564_574325,2,2,2,2,2,2
29381564_933978,2,2,2,2,2,2
29381564_934034,2,2,2,2,2,2
29381564_957416,0,0,0,0,0,0
29381564_957667,2,2,2,2,2,2
29381565_1245902,1,1,1,1,1,1
29381565_1246012,0,0,0,0,0,0
29381565_1246034,0,0,0,0,0,0
29381565_1246052,0,0,0,0,0,0
29381565_344018,1,1,1,1,1,1
29381566_443705,0,0,0,0,0,0
29381566_443707,0,0,0,0,0,0
29381566_443741,0,0,0,0,0,0
29381566_443846,0,0,0,0,0,0
29381566_443858,0,0,0,0,0,0
29381566_443869,0,0,0,0,0,0
29381566_443893,0,0,0,0,0,0
29381566_443894,0,0,0,0,0,0
29381566_443905,0,0,0,0,0,0
29381566_542149,0,0,0,0,0,0
29381566_542217,0,0,0,0,0,0
29381566_542236,0,0,0,0,0,0
29381566_542246,0,0,0,0,0,0
29381566_542249,0,0,0,0,0,0
29381566_542278,0,0,0,0,0,0
29381566_542286,0,0,0,0,0,0
29381566_542331,0,0,0,0,0,0
29381568_199305,1,2,2,2,2,2
29381568_199376,1,2,2,2,2,2
29381568_249023,0,0,0,0,0,0
29381568_249049,1,2,2,2,2,2
29381568_249091,1,2,2,2,2,2
29381568_258248,1,2,2,2,2,2
29381568_258263,1,2,2,2,2,2
29381568_258270,1,2,2,2,2,2
29381568_258284,1,2,2,2,2,2
29381568_258285,1,2,2,2,2,2
29381569_280360,0,0,0,0,0,0
29381572_12726,0,0,0,0,0,0
29381572_1326233,0,0,0,0,0,0
29381572_1326254,1,0,0,0,0,0
29381572_1326314,1,0,0,0,0,0
29381572_1326315,1,0,0,0,0,0
29381572_1326340,1,0,0,0,0,0
29381572_1326346,1,0,0,0,0,0
29381575_208105,1,0,0,0,0,0
29381575_208128,1,0,0,0,0,0
29381575_208204,1,0,0,0,0,0
29381575_255543,1,0,0,0,0,0
29381575_255545,1,0,0,0,0,0
29381575_255600,1,0,0,0,0,0
29381575_255713,1,0,0,0,0,0
29381575_255714,1,0,0,0,0,0
29381575_9797,0,0,0,0,0,0
29381575_9798,0,0,0,0,0,0
29381575_9804,0,0,0,0,0,0
29381575_9811,0,0,0,0,0,0
29381575_9814,1,1,1,1,1,1
29381575_9820,0,0,0,0,0,0
29381576_305305,0,0,0,0,0,0
29381576_305395,0,0,0,0,0,0
29381576_423337,0,0,0,0,0,0
29381578_133381,1,1,2,2,2,2
29381578_133397,1,1,2,2,2,2
29381578_133470,1,1,2,2,2,2
29381578_133510,1,1,2,2,2,2
29381578_133627,1,1,2,2,2,2
29381578_133705,1,1,2,2,2,2
29381578_133787,1,1,2,2,2,2
29381578_134103,1,1,2,2,2,2
29381578_256777,0,0,0,0,0,0
29381578_256778,0,0,0,0,0,0
29381578_256780,1,0,0,0,0,0
29381578_256788,1,1,1,1,1,0
29381578_256790,1,1,1,1,1,0
29381578_256804,1,1,1,1,1,1
29381578_256822,1,1,1,1,1,2
29381578_256825,0,0,0,0,0,0
29381578_256838,1,1,2,2,2,2
29381578_256839,0,0,0,0,0,0
29381578_256865,1,1,2,2,2,2
29381578_256894,0,0,0,0,0,0
29381578_256945,1,1,0,0,0,0
29381578_256985,1,1,2,2,2,2
29381578_256992,1,1,2,2,2,2
29381580_175150,0,0,0,0,0,0
29381580_175164,0,0,0,0,0,0
29381580_175232,0,0,0,0,0,0
29381580_175338,0,0,0,0,0,0
29381582_145320,0,0,0,0,0,0
29381582_145323,0,0,0,0,0,0
29381582_309405,0,0,0,0,0,0
29381582_333334,0,0,0,0,0,0
29381582_333378,0,0,0,0,0,0
29381582_333422,0,0,0,0,0,0
29381582_491652,0,0,0,0,0,0
29381582_509988,0,0,0,0,0,0
29381582_509999,0,0,0,0,0,0
29381582_545693,0,0,0,0,0,0
29381582_545754,0,0,0,0,0,0
29381582_545813,0,0,0,0,0,0
29381582_634495,0,0,0,0,0,0
29381584_2744794,0,0,0,0,0,0
29381584_6657818,0,0,0,0,0,0
29381584_6906917,0,0,0,0,0,0
29381584_6973304,1,0,0,0,0,0
29381585_1054747,0,0,0,0,0,0
29381585_1054851,0,0,0,0,0,0
29381585_1054911,0,0,0,0,0,0
29381585_1057170,2,2,2,2,2,2
29381585_345255,0,0,0,0,0,0
29381585_370446,0,0,0,0,0,0
29381585_370456,0,0,0,0,0,0
29381585_370474,2,2,2,2,2,2
29381586_2554332,0,0,0,0,0,0
29381588_3787392,1,1,0,0,0,0
29381589_1534576,0,0,0,0,0,0
29381589_1534601,0,0,0,0,0,0
29381589_1534631,0,0,0,0,0,0
29381589_1534648,0,0,0,0,0,0
29381589_1534685,0,0,0,0,0,0
29381589_1534710,0,0,0,0,0,0
29381589_1534713,0,0,0,0,0,0
29381589_2122265,0,0,0,0,0,0
29381589_2123655,0,0,0,0,0,0
29381589_2147176,0,0,0,0,0,0
29381589_2147503,0,0,0,0,0,0
29381589_2147520,0,0,0,0,0,0
29381589_2568088,0,0,0,0,0,0
29381589_2572942,1,0,0,0,0,0
29381589_2572973,1,0,0,0,0,0
29381592_1713993,1,2,2,2,2,2
29381592_1714004,0,0,0,0,0,0
29381592_1714061,0,0,0,0,0,0
29381593_146552,1,1,1,NA,0,0
29381593_146627,1,1,1,NA,0,0
29381594_12312904,2,2,2,2,2,2
29381594_12312953,0,0,0,0,0,0
29381594_12313015,0,0,0,0,0,0
29381594_14446820,0,0,0,0,0,0
29381594_14446837,1,1,1,1,1,0
29381594_14446841,1,1,1,1,1,0
29381594_14446878,0,0,0,0,0,0
29381594_14446888,0,0,0,0,0,0
29381594_14446892,0,0,0,0,0,0
29381594_14446919,0,0,0,0,0,0
29381594_14446920,0,0,0,0,0,0
29381594_14446932,0,0,0,0,0,0
29381594_14451504,0,0,0,0,0,0
29381594_14451565,0,0,0,0,0,0
29381594_2599309,0,0,0,0,0,0
29381594_2599318,1,1,1,1,1,1
29381594_2599329,0,0,0,0,0,0
29381594_2599330,0,0,0,0,0,0
29381594_2599346,0,0,0,0,0,0
29381594_2599358,1,1,1,1,1,1
29381594_2599366,0,0,0,0,0,0
29381594_2599369,1,1,1,1,1,1
29381594_2599377,1,1,1,1,1,1
29381594_2599378,1,1,1,1,1,0
29381594_2599379,0,0,0,0,0,0
29381594_2599392,0,0,0,0,0,0
29381594_2599396,0,0,0,0,0,0
29381594_2599399,1,1,1,1,1,1
29381594_2599400,1,1,1,1,1,1
29381594_2599401,0,0,0,0,0,0
29381594_2599406,1,1,1,1,1,1
29381594_2599414,0,0,0,0,0,0
29381594_2599415,0,0,0,0,0,0
29381594_2599420,0,0,0,0,0,0
29381594_2599430,0,0,0,0,0,0
29381594_2599445,0,0,0,0,0,0
29381594_2599446,0,0,0,0,0,0
29381594_2599448,0,0,0,0,0,0
29381594_2599452,1,1,1,1,1,1
29381594_2599453,0,0,0,0,0,0
29381594_2599456,0,0,0,0,0,0
29381594_2690278,0,0,0,0,0,0
29381594_2690303,0,0,0,0,0,0
29381594_5404879,0,0,0,0,0,0
29381594_5406912,0,0,0,0,0,0
29381594_5700490,0,0,0,0,0,0
29381594_6171219,2,2,2,2,2,2
29381594_6385440,2,2,2,2,2,2
29381594_6761472,0,0,0,0,0,0
29381594_8438330,0,0,0,0,0,0
29381594_8438331,0,0,0,0,0,0
29381594_8438342,1,1,1,1,1,1
29381594_8438362,1,1,1,1,1,1
29381594_8438408,0,0,0,0,0,0
29381594_9505337,0,0,0,0,0,0
29381595_589725,0,0,0,0,0,0
29381595_589826,0,0,0,0,0,0
29381595_589827,0,0,0,0,0,0
29381599_1957016,0,0,0,0,0,0
29381599_2121479,0,0,0,0,0,0
29381599_2121688,2,2,2,2,2,2
29381603_4286319,1,0,0,0,0,0
29381603_4286383,0,0,0,0,0,0
29381603_4286400,0,0,0,0,0,0
29381603_4286401,0,0,0,0,0,0
29381603_4286403,0,0,0,0,0,0
29381603_4286404,0,0,0,0,0,0
29381603_4286408,0,0,0,0,0,0
29381603_4286451,0,0,0,0,0,0
29381603_4286458,0,0,0,0,0,0
29381603_4286459,0,0,0,0,0,0
29381603_4286475,0,0,0,0,0,0
29381603_4286485,0,0,0,0,0,0
29381603_4286492,0,0,0,0,0,0
29381603_4286535,0,0,0,0,0,0
29381603_4286537,0,0,0,0,0,0
