,6_4-F,646-S1,646-4-S2,646-45-S3,646-454-S4,646-454-S5
29380903_727209,0,0,0,0,0,0
29380903_727210,0,0,0,0,0,0
29380903_727222,0,0,0,0,0,0
29380903_727238,0,0,0,0,0,0
29380903_727240,0,0,0,0,0,0
29380903_727241,0,0,0,0,0,0
29380903_727254,0,0,0,0,0,0
29380903_727260,0,0,0,0,0,0
29380903_727262,0,0,0,0,0,0
29380903_727276,0,0,0,0,0,0
29380903_727279,0,0,0,0,0,0
29380903_727306,0,0,0,0,0,0
29380903_727329,0,0,0,0,0,0
29380904_1178382,0,0,0,0,0,0
29380904_716650,0,0,0,0,0,0
29380904_716671,1,1,0,0,0,0
29380904_716718,1,1,0,0,0,0
29380904_716733,1,1,0,0,0,0
29380904_716764,0,0,0,0,0,0
29380904_795198,1,1,0,0,0,0
29380904_795268,1,1,0,0,0,0
29380904_820440,1,1,0,0,0,0
29380904_820548,0,0,0,0,0,0
29380904_840866,1,1,0,0,0,0
29380904_840880,1,1,0,0,0,0
29380904_840893,1,1,0,0,0,0
29380906_72773,1,1,0,0,0,0
29380906_72803,1,1,0,0,0,0
29380908_1940146,0,0,0,0,0,0
29380909_2149604,0,0,0,0,0,0
29380909_2149695,0,0,0,0,0,0
29380909_2149701,1,2,2,2,2,2
29380909_2149772,1,2,2,2,2,2
29380913_1400465,0,0,0,0,0,0
29380913_1400496,0,0,0,0,0,0
29380913_1401502,0,0,0,0,0,0
29380913_1401536,0,0,0,0,0,0
29380913_2229224,0,0,0,0,0,0
29380913_2229483,0,0,0,0,0,0
29380913_2229540,0,0,0,0,0,0
29380915_1177785,1,1,0,0,0,0
29380915_1905431,0,0,0,0,0,0
29380915_1905433,1,1,0,0,0,0
29380915_1905439,1,1,0,0,0,0
29380916_357500,1,1,2,2,2,2
29380916_358201,1,1,2,2,2,2
29380916_358217,1,1,2,2,2,2
29380916_411259,1,1,2,2,2,2
29380916_411564,1,1,2,2,2,2
29380916_411621,1,1,2,2,2,2
29380916_411622,1,1,2,2,2,2
29380916_778268,2,2,2,2,2,2
29380918_1861569,0,0,0,0,0,0
29380918_2562342,0,0,0,0,0,0
29380919_1569637,0,0,0,0,0,0
29380919_1569643,0,0,0,0,0,0
29380919_1569647,0,0,0,0,0,0
29380919_1569658,0,0,0,0,0,0
29380919_1569670,0,0,0,0,0,0
29380919_899749,0,0,0,0,0,0
29380919_899796,0,0,0,0,0,0
29380919_901462,0,0,0,0,0,0
29380919_902555,0,0,0,0,0,0
29380919_902556,1,1,1,1,0,0
29380919_902590,1,1,1,1,1,2
29380919_902597,1,0,0,0,0,0
29380919_902612,1,0,0,0,0,0
29380919_902614,1,0,0,0,0,0
29380919_902618,1,0,0,0,0,0
29380919_902625,1,0,0,0,0,0
29380919_902628,1,0,0,0,0,0
29380919_902629,1,0,0,0,0,0
29380919_902630,0,0,0,0,0,0
29380919_902632,0,0,0,0,0,0
29380919_902649,1,1,1,1,1,0
29380919_902672,0,0,0,0,0,0
29380919_903627,0,0,0,0,0,0
29380919_903650,0,0,0,0,0,0
29380920_169208,0,0,0,0,0,0
29380920_169343,0,0,0,0,0,0
29380920_228063,0,0,0,0,0,0
29380920_228080,0,0,0,0,0,0
29380920_410391,0,0,0,0,0,0
29380921_10324,1,0,0,0,0,0
29380921_10413,1,0,0,0,0,0
29380921_5649,1,0,0,0,0,0
29380925_1123921,0,0,0,0,0,0
29380925_1139727,0,0,0,0,0,0
29380925_142168,0,0,0,0,0,0
29380925_142191,0,0,0,0,0,0
29380925_142200,0,0,0,0,0,0
29380925_1992757,0,0,0,0,0,0
29380925_1992814,0,0,0,0,0,0
29380925_3335511,1,1,0,0,0,0
29380925_362946,0,0,0,0,0,0
29380925_363926,0,0,0,0,0,0
29380925_363968,0,0,0,0,0,0
29380925_363999,0,0,0,0,0,0
29380929_776302,1,0,0,0,0,0
29380929_776387,0,0,0,0,0,0
29380929_782167,0,0,0,0,0,0
29380929_782173,0,0,0,0,0,0
29380929_782174,0,0,0,0,0,0
29380929_782351,0,0,0,0,0,0
29380929_782355,0,0,0,0,0,0
29380929_782367,0,0,0,0,0,0
29380929_782371,0,0,0,0,0,0
29380929_782377,1,0,0,0,0,0
29380929_782379,1,1,1,1,1,1
29380929_782419,0,0,0,0,0,0
29380929_782421,0,0,0,0,0,0
29380929_782427,0,0,0,0,0,0
29380929_782429,0,0,0,0,0,0
29380929_782442,1,1,1,1,1,1
29380929_782489,0,0,0,0,0,0
29380929_782493,0,0,0,0,0,0
29380929_782509,1,1,1,1,1,1
29380929_782516,1,1,0,0,0,0
29380929_782602,0,0,0,0,0,0
29380929_782610,0,0,0,0,0,0
29380929_785387,1,1,1,1,1,1
29380929_785424,0,0,0,0,0,0
29380929_786672,0,0,0,0,0,0
29380929_786675,0,0,0,0,0,0
29380929_786765,0,0,0,0,0,0
29380929_786801,0,0,0,0,0,0
29380929_786843,1,1,1,1,1,1
29380929_786890,1,1,1,1,1,1
29380929_786925,1,1,1,1,1,1
29380929_786957,0,0,0,0,0,0
29380931_140238,0,0,0,0,0,0
29380931_140255,1,1,0,0,0,0
29380931_161972,0,0,0,0,0,0
29380931_162014,1,1,0,0,0,0
29380931_162017,1,1,0,0,0,0
29380931_1916014,2,2,2,2,2,2
29380931_1996422,2,2,2,2,2,2
29380931_1996493,2,2,2,2,2,2
29380931_1997137,2,2,2,2,2,2
29380931_1997182,2,2,2,2,2,2
29380931_4143765,1,1,0,0,0,0
29380931_4144510,1,0,0,0,0,0
29380931_476004,1,1,0,0,0,0
29380931_476129,1,1,0,0,0,0
29380931_476195,1,1,0,0,0,0
29380931_515976,1,1,0,0,0,0
29380931_536614,1,1,0,0,0,0
29380931_536691,1,1,0,0,0,0
29380931_540154,1,1,0,0,0,0
29380931_559822,1,1,0,0,0,0
29380931_559887,0,0,0,0,0,0
29380931_625541,1,1,0,0,0,0
29380931_625567,0,0,0,0,0,0
29380931_6764557,1,0,0,0,0,0
29380931_6765297,0,0,0,0,0,0
29380931_6875462,1,0,0,0,0,0
29380931_7598937,0,0,0,0,0,0
29380931_7598939,0,0,0,0,0,0
29380931_7598945,0,0,0,0,0,0
29380931_7599147,1,0,0,0,0,0
29380931_7599308,0,0,0,0,0,0
29380931_7603937,0,0,0,0,0,0
29380931_7603962,0,0,0,0,0,0
29380931_7603970,0,0,0,0,0,0
29380931_7603973,0,0,0,0,0,0
29380931_7603993,1,1,1,1,1,1
29380931_7604005,0,0,0,0,0,0
29380931_7604015,1,0,0,0,0,0
29380931_7604020,1,1,1,1,1,1
29380931_7604038,1,0,0,0,0,0
29380935_1114778,0,0,0,0,0,0
29380935_1114782,0,0,0,0,0,0
29380935_1114975,0,0,0,0,0,0
29380935_1156605,0,0,0,0,0,0
29380935_1158780,0,0,0,0,0,0
29380935_1158863,0,0,0,0,0,0
29380935_1158940,0,0,0,0,0,0
29380935_1543856,0,0,0,0,0,0
29380935_1717061,0,0,0,0,0,0
29380935_1717072,0,0,0,0,0,0
29380935_1717078,0,0,0,0,0,0
29380935_1717088,0,0,0,0,0,0
29380935_1717123,0,0,0,0,0,0
29380935_1717137,0,0,0,0,0,0
29380935_1717171,0,0,0,0,0,0
29380935_1717173,0,0,0,0,0,0
29380935_1717178,0,0,0,0,0,0
29380935_1717221,0,0,0,0,0,0
29380935_1717247,0,0,0,0,0,0
29380935_1996965,0,0,0,0,0,0
29380935_1997088,0,0,0,0,0,0
29380935_361996,0,0,0,0,0,0
29380935_362014,0,0,0,0,0,0
29380935_362035,0,0,0,0,0,0
29380935_362157,0,0,0,0,0,0
29380935_362188,0,0,0,0,0,0
29380935_362211,0,0,0,0,0,0
29380935_362245,0,0,0,0,0,0
29380935_571920,0,0,0,0,0,0
29380935_571927,0,0,0,0,0,0
29380935_77208,0,0,0,0,0,0
29380935_77221,0,0,0,0,0,0
29380935_851114,0,0,0,0,0,0
29380935_851141,0,0,0,0,0,0
29380936_1119803,1,1,0,0,0,0
29380936_1173265,0,0,0,0,0,0
29380936_1173290,1,1,0,0,0,0
29380937_1464801,0,0,0,0,0,0
29380937_1749775,0,0,0,0,0,0
29380937_1749794,0,0,0,0,0,0
29380937_1749796,0,0,0,0,0,0
29380937_1749808,1,1,1,1,1,1
29380937_1749814,1,1,1,1,1,1
29380937_1749853,0,0,0,0,0,0
29380937_1749867,0,0,0,0,0,0
29380937_1749882,0,0,0,0,0,0
29380937_1749910,0,0,0,0,0,0
29380937_1749932,0,0,0,0,0,0
29380937_192636,2,2,2,2,2,2
29380937_192667,2,2,2,2,2,2
29380937_2198027,0,0,0,0,0,0
29380937_2198039,0,0,0,0,0,0
29380937_2199952,0,0,0,0,0,0
29380937_2201387,0,0,0,0,0,0
29380937_2201439,0,0,0,0,0,0
29380937_2378647,0,0,0,0,0,0
29380937_2378667,0,0,0,0,0,0
29380937_2378694,0,0,0,0,0,0
29380937_2378740,0,0,0,0,0,0
29380937_2378806,0,0,0,0,0,0
29380937_2441747,0,0,0,0,0,0
29380937_2441757,0,0,0,0,0,0
29380937_2441764,0,0,0,0,0,0
29380937_2441768,0,0,0,0,0,0
29380937_2441781,0,0,0,0,0,0
29380937_2441784,0,0,0,0,0,0
29380937_2441785,0,0,0,0,0,0
29380939_737945,2,2,2,2,2,2
29380939_776906,0,0,0,0,0,0
29380939_776980,2,2,2,2,2,2
29380941_1931992,1,0,0,0,0,0
29380941_1932009,1,0,0,0,0,0
29380941_1932029,1,0,0,0,0,0
29380941_1932085,1,0,0,0,0,0
29380941_3291621,0,0,0,0,0,0
29380941_3291647,0,0,0,0,0,0
29380941_3291648,0,0,0,0,0,0
29380941_3291690,1,1,1,1,1,1
29380941_3291691,0,0,0,0,0,0
29380941_3291694,0,0,0,0,0,0
29380941_3291695,0,0,0,0,0,0
29380941_3291701,0,0,0,0,0,0
29380941_3291708,0,0,0,0,0,0
29380941_3291711,0,0,0,0,0,0
29380941_3291712,0,0,0,0,0,0
29380941_3291714,0,0,0,0,0,0
29380941_3291718,1,1,1,1,1,1
29380941_3291720,0,0,0,0,0,0
29380941_3291721,0,0,0,0,0,0
29380941_3291725,0,0,0,0,0,0
29380941_3291733,0,0,0,0,0,0
29380941_3291743,0,0,0,0,0,0
29380941_3291757,1,1,1,1,1,1
29380941_3291758,0,0,0,0,0,0
29380941_3291759,1,1,1,1,1,1
29380941_3291760,1,1,1,0,0,0
29380941_3291761,0,0,0,0,0,0
29380941_3291763,0,0,0,0,0,0
29380941_3291774,1,1,1,0,0,0
29380941_3291777,0,0,0,0,0,0
29380941_3291782,0,0,0,0,0,0
29380941_3291784,0,0,0,0,0,0
29380941_3291785,1,1,1,1,1,1
29380941_3291798,0,0,0,0,0,0
29380941_3357323,1,2,2,2,2,2
29380941_3357324,1,2,2,2,2,2
29380941_3357347,1,2,2,2,2,2
29380941_3357361,1,2,2,2,2,2
29380941_3357378,1,2,2,2,2,2
29380941_3357391,1,2,2,2,2,2
29380941_3357412,0,0,0,0,0,0
29380941_3357413,1,2,2,2,2,2
29380941_3357414,0,0,0,0,0,0
29380941_3357443,1,2,2,2,2,2
29380941_3357459,1,2,2,2,2,2
29380941_3402751,1,2,2,2,2,2
29380941_3402855,1,2,2,2,2,2
29380941_3848537,0,0,0,0,0,0
29380941_3848538,0,0,0,0,0,0
29380942_144305,0,0,0,0,0,0
29380942_144310,0,0,0,0,0,0
29380942_144362,1,1,1,1,1,0
29380943_108230,1,2,2,2,2,2
29380943_112854,0,0,0,0,0,0
29380943_1180695,0,0,0,0,0,0
29380943_1180906,0,0,0,0,0,0
29380943_1180908,0,0,0,0,0,0
29380943_1326171,0,0,0,0,0,0
29380943_1326380,0,0,0,0,0,0
29380943_615316,0,0,0,0,0,0
29380943_615371,1,2,2,2,2,2
29380943_615555,1,2,2,2,2,2
29380943_615557,1,2,2,2,2,2
29380944_2380130,0,0,0,0,0,0
29380944_2380151,1,0,0,0,0,0
29380944_3401275,0,0,0,0,0,0
29380944_3401312,0,0,0,0,0,0
29380944_3401314,0,0,0,0,0,0
29380944_3401317,0,0,0,0,0,0
29380944_3401329,0,0,0,0,0,0
29380944_3401335,1,0,0,0,0,0
29380944_3401351,0,0,0,0,0,0
29380944_3401374,0,0,0,0,0,0
29380944_3401384,0,0,0,0,0,0
29380944_3401391,0,0,0,0,0,0
29380944_4052316,0,0,0,0,0,0
29380945_1561161,1,1,1,1,1,2
29380945_1561166,0,0,0,0,0,0
29380945_1731334,1,1,1,1,1,2
29380945_1731360,0,0,0,0,0,0
29380945_2021862,1,1,1,1,1,2
29380945_2021903,1,1,1,1,1,2
29380945_2289622,1,1,1,1,1,2
29380945_2289623,0,0,0,0,0,0
29380945_2289674,0,0,0,0,0,0
29380945_2289694,0,0,0,0,0,0
29380945_2289697,0,0,0,0,0,0
29380945_2289916,1,1,1,1,1,2
29380945_452411,0,0,0,0,0,0
29380945_452477,0,0,0,0,0,0
29380945_456441,0,0,0,0,0,0
29380945_816786,0,0,0,0,0,0
29380947_27879,1,1,1,1,1,1
29380948_2247862,0,0,0,0,0,0
29380948_2266105,2,2,2,2,2,2
29380948_2266228,0,0,0,0,0,0
29380948_2477677,2,2,2,2,2,2
29380948_2477687,2,2,2,2,2,2
29380948_2531679,2,2,2,2,2,2
29380948_508180,1,2,2,2,2,2
29380948_508209,0,0,0,0,0,0
29380948_934696,0,0,0,0,0,0
29380948_935814,1,2,2,2,2,2
29380948_936894,1,2,2,2,2,2
29380949_272472,0,0,0,0,0,0
29380949_272483,0,0,0,0,0,0
29380949_272487,0,0,0,0,0,0
29380949_272488,0,0,0,0,0,0
29380949_272494,0,0,0,0,0,0
29380949_272500,0,0,0,0,0,0
29380949_272513,1,0,0,0,0,0
29380949_272538,0,0,0,0,0,0
29380949_272544,0,0,0,0,0,0
29380949_272546,0,0,0,0,0,0
29380949_272548,1,0,0,0,0,0
29380949_272567,1,0,0,0,0,0
29380950_434038,0,0,0,0,0,0
29380951_29957,2,2,2,2,2,2
29380951_30004,0,0,0,0,0,0
29380951_304140,1,1,0,0,0,0
29380951_304162,1,1,0,0,0,0
29380951_38707,2,2,2,2,2,2
29380951_421080,1,1,0,0,0,0
29380951_464305,1,1,0,0,0,0
29380951_522693,1,1,0,0,0,0
29380951_788507,1,1,0,0,0,0
29380951_788562,1,1,0,0,0,0
29380951_969197,1,1,0,0,0,0
29380954_130875,0,0,0,0,0,0
29380954_131224,0,0,0,0,0,0
29380954_131239,1,1,1,1,1,1
29380954_131249,1,0,0,0,0,0
29380954_131258,0,0,0,0,0,0
29380954_131279,0,0,0,0,0,0
29380954_131280,1,1,1,0,0,0
29380954_131283,1,1,1,1,1,1
29380954_131284,0,0,0,0,0,0
29380954_131285,1,1,1,1,1,1
29380954_131301,1,1,1,1,1,0
29380954_131319,1,1,1,0,0,0
29380954_131329,0,0,0,0,0,0
29380954_131331,0,0,0,0,0,0
29380954_131333,0,0,0,0,0,0
29380954_131336,0,0,0,0,0,0
29380954_131337,1,0,0,0,0,0
29380954_131338,2,2,2,2,2,2
29380954_131340,0,0,0,0,0,0
29380954_131358,0,0,0,0,0,0
29380954_41091,0,0,0,0,0,0
29380954_41535,0,0,0,0,0,0
29380954_605590,1,1,2,2,2,2
29380958_1442338,1,1,1,0,0,0
29380958_841991,0,0,0,0,0,0
29380959_1617815,0,0,0,0,0,0
29380959_1617922,0,0,0,0,0,0
29380959_917385,0,0,0,0,0,0
29380960_691467,1,1,1,1,1,1
29380961_426119,1,1,1,1,1,0
29380961_426151,0,0,0,0,0,0
29380961_426174,0,0,0,0,0,0
29380961_426201,1,1,1,1,2,2
29380961_426222,0,0,0,0,0,0
29380961_426234,1,1,1,1,2,2
29380961_426240,0,0,0,0,0,0
29380961_426254,1,1,1,1,2,2
29380961_566949,0,0,0,0,0,0
29380961_566970,2,2,2,2,2,2
29380961_566991,0,0,0,0,0,0
29380963_12943,0,0,0,0,0,0
29380963_12955,1,2,2,2,2,2
29380963_12997,1,2,2,2,2,2
29380963_13156,1,2,2,2,2,2
29380963_13180,0,0,0,0,0,0
29380963_216774,0,0,0,0,0,0
29380963_216782,1,1,1,1,1,2
29380963_249123,0,0,0,0,0,0
29380963_249130,0,0,0,0,0,0
29380963_249149,0,0,0,0,0,0
29380963_249150,0,0,0,0,0,0
29380963_249169,1,1,1,1,1,2
29380963_249227,0,0,0,0,0,0
29380963_249231,1,1,1,1,1,2
29380963_249236,0,0,0,0,0,0
29380963_249314,1,1,1,1,1,2
29380963_543923,1,1,1,1,1,2
29380963_55233,0,0,0,0,0,0
29380963_55374,1,2,2,2,2,2
29380963_703558,1,1,1,1,1,2
29380963_703581,1,1,1,1,1,2
29380963_719670,1,1,1,1,1,2
29380963_802660,1,1,1,1,1,2
29380963_802677,0,0,0,0,0,0
29380963_802712,1,1,1,1,1,2
29380963_802786,1,1,1,1,1,2
29380963_856866,1,1,1,1,1,2
29380963_857170,1,1,1,1,1,2
29380963_857221,1,1,1,1,1,2
29380965_1210179,2,2,2,2,2,2
29380965_1210209,0,0,0,0,0,0
29380965_1212406,2,2,2,2,2,2
29380965_1212514,0,0,0,0,0,0
29380965_1285951,2,2,2,2,2,2
29380965_1286073,0,0,0,0,0,0
29380965_1286128,2,2,2,2,2,2
29380965_1286218,2,2,2,2,2,2
29380965_1651923,0,0,0,0,0,0
29380965_2543226,0,0,0,0,0,0
29380965_2543320,0,0,0,0,0,0
29380965_3720078,2,2,2,2,2,2
29380965_3720154,2,2,2,2,2,2
29380965_3770090,2,2,2,2,2,2
29380965_3999517,2,2,2,2,2,2
29380965_3999548,2,2,2,2,2,2
29380965_3999572,2,2,2,2,2,2
29380965_3999616,2,2,2,2,2,2
29380965_4023582,0,0,0,0,0,0
29380965_407154,2,2,2,2,2,2
29380965_407266,2,2,2,2,2,2
29380965_4124721,0,0,0,0,0,0
29380965_4124726,0,0,0,0,0,0
29380965_4124728,0,0,0,0,0,0
29380965_4391807,0,0,0,0,0,0
29380965_4391811,2,2,2,2,2,2
29380965_4393539,1,1,1,1,1,1
29380965_4393545,1,1,1,1,1,1
29380965_4393556,1,1,1,1,1,0
29380965_4393568,1,0,0,0,0,0
29380965_4393572,0,0,0,0,0,0
29380965_4393585,1,1,1,1,1,1
29380965_4393592,1,1,0,0,0,0
29380965_4393598,1,1,0,0,0,0
29380965_4393639,1,1,1,1,1,2
29380965_4393642,1,1,1,1,1,0
29380965_4393665,1,1,1,1,1,0
29380965_4393744,2,2,2,2,2,2
29380965_4401477,2,2,2,2,2,2
29380965_461818,2,2,2,2,2,2
29380965_461836,2,2,2,2,2,2
29380965_462099,2,2,2,2,2,2
29380970_1095618,0,0,0,0,0,0
29380970_1095672,0,0,0,0,0,0
29380970_1095704,0,0,0,0,0,0
29380970_1095731,0,0,0,0,0,0
29380970_1095741,1,1,1,1,2,2
29380970_1095764,1,1,1,1,2,2
29380970_1095765,1,1,1,1,2,2
29380970_2290613,0,0,0,0,0,0
29380970_2290648,0,0,0,0,0,0
29380970_2290705,0,0,0,0,0,0
29380970_2424302,0,0,0,0,0,0
29380970_501595,1,1,1,1,1,1
29380970_501610,1,1,2,2,2,2
29380970_501632,1,1,1,1,1,1
29380970_501642,1,1,1,1,1,1
29380970_501649,1,1,1,1,1,1
29380970_501655,1,1,1,1,1,1
29380970_501677,1,1,2,2,2,2
29380970_501679,1,1,2,2,2,2
29380970_501685,1,1,2,2,2,2
29380970_501687,1,1,2,2,2,2
29380970_501700,0,0,0,0,0,0
29380970_501717,1,1,2,2,2,2
29380970_501722,1,1,2,2,2,2
29380970_501731,0,0,0,0,0,0
29380970_501732,0,0,0,0,0,0
29380970_501739,1,1,2,2,2,2
29380970_501742,1,1,2,2,2,2
29380970_501761,1,1,2,2,2,2
29380970_835450,0,0,0,0,0,0
29380970_835472,0,0,0,0,0,0
29380970_835545,0,0,0,0,0,0
29380970_835546,0,0,0,0,0,0
29380970_835563,0,0,0,0,0,0
29380971_1126426,0,0,0,0,0,0
29380971_1145990,0,0,0,0,0,0
29380971_150246,0,0,0,0,0,0
29380971_1989455,0,0,0,0,0,0
29380971_2043901,0,0,0,0,0,0
29380971_2639869,2,2,2,2,2,2
29380971_2640001,0,0,0,0,0,0
29380971_448424,0,0,0,0,0,0
29380971_448538,0,0,0,0,0,0
29380971_448542,0,0,0,0,0,0
29380971_448586,0,0,0,0,0,0
29380971_448587,0,0,0,0,0,0
29380971_448607,0,0,0,0,0,0
29380971_448608,0,0,0,0,0,0
29380971_5038722,0,0,0,0,0,0
29380971_7930961,1,2,2,2,2,2
29380971_7954047,1,2,2,2,2,2
29380971_7954118,1,2,2,2,2,2
29380976_771670,0,0,0,0,0,0
29380976_771690,0,0,0,0,0,0
29380978_1752367,0,0,0,0,0,0
29380978_319306,0,0,0,0,0,0
29380980_1133148,0,0,0,0,0,0
29380980_1172484,0,0,0,0,0,0
29380980_1491354,0,0,0,0,0,0
29380980_1491379,0,0,0,0,0,0
29380980_1543856,1,1,1,2,2,2
29380980_1543891,0,0,0,0,0,0
29380980_2291506,0,0,0,0,0,0
29380980_2291507,0,0,0,0,0,0
29380980_2291555,0,0,0,0,0,0
29380980_2291556,0,0,0,0,0,0
29380980_2291578,0,0,0,0,0,0
29380980_2291658,0,0,0,0,0,0
29380980_2291708,0,0,0,0,0,0
29380980_2291754,0,0,0,0,0,0
29380980_2291757,0,0,0,0,0,0
29380980_2504217,0,0,0,0,0,0
29380980_2504264,0,0,0,0,0,0
29380980_2504276,1,1,1,0,0,0
29380980_2504323,0,0,0,0,0,0
29380980_2504333,0,0,0,0,0,0
29380980_2505399,0,0,0,0,0,0
29380980_2505652,1,1,1,0,0,0
29380980_2505680,1,1,1,0,0,0
29380980_2505717,1,1,1,0,0,0
29380980_2505732,1,1,1,0,0,0
29380980_2505753,0,0,0,0,0,0
29380980_2592719,0,0,0,0,0,0
29380980_2592777,0,0,0,0,0,0
29380980_2592812,0,0,0,0,0,0
29380980_2593005,0,0,0,0,0,0
29380980_2593014,0,0,0,0,0,0
29380980_2593020,0,0,0,0,0,0
29380980_2593028,0,0,0,0,0,0
29380980_2593031,2,2,2,2,2,2
29380980_2593034,0,0,0,0,0,0
29380980_2593035,0,0,0,0,0,0
29380980_2593048,0,0,0,0,0,0
29380980_2593055,2,2,2,2,2,2
29380980_2593100,1,1,1,1,1,1
29380980_2593101,0,0,0,0,0,0
29380980_2593110,0,0,0,0,0,0
29380980_2593111,1,1,1,1,1,1
29380980_53419,0,0,0,0,0,0
29380980_53456,0,0,0,0,0,0
29380980_696772,0,0,0,0,0,0
29380980_696778,0,0,0,0,0,0
29380980_696790,0,0,0,0,0,0
29380980_709790,0,0,0,0,0,0
29380982_787365,2,2,2,2,2,2
29380982_787384,0,0,0,0,0,0
29380982_833169,1,2,2,2,2,2
29380982_833172,2,2,2,2,2,2
29380982_833255,2,2,2,2,2,2
29380982_863959,2,2,2,2,2,2
29380982_863960,2,2,2,2,2,2
29380982_872255,1,1,1,1,1,1
29380982_872267,0,0,0,0,0,0
29380982_872271,1,1,1,1,1,1
29380982_872294,0,0,0,0,0,0
29380982_872296,0,0,0,0,0,0
29380982_937890,2,2,2,2,2,2
29380982_937893,2,2,2,2,2,2
29380982_937958,2,2,2,2,2,2
29380982_937976,2,2,2,2,2,2
29380982_959960,2,2,2,2,2,2
29380982_960173,2,2,2,2,2,2
29380982_960190,2,2,2,2,2,2
29380982_960263,2,2,2,2,2,2
29380982_960481,1,1,1,1,0,0
29380984_1109424,0,0,0,0,0,0
29380984_54562,1,1,1,1,NA,NA
29380984_54591,1,1,1,1,1,1
29380984_54706,1,1,1,1,1,1
29380984_54714,1,1,1,1,1,1
29380984_738352,0,0,0,0,0,0
29380986_176355,1,2,2,2,2,2
29380986_176531,1,2,2,2,2,2
29380986_176579,1,1,0,0,0,0
29380986_37649,0,0,0,0,0,0
29380986_37651,0,0,0,0,0,0
29380987_31124,1,1,1,0,0,0
29380987_31254,1,2,2,2,2,2
29380987_330812,1,1,1,0,0,0
29380987_330814,1,1,1,0,0,0
29380987_330820,1,1,1,0,0,0
29380987_330828,1,1,1,0,0,0
29380987_330849,0,0,0,0,0,0
29380987_330901,1,0,0,0,0,0
29380987_330915,1,0,0,0,0,0
29380987_330947,1,0,0,0,0,0
29380987_330984,0,0,0,0,0,0
29380988_331564,0,0,0,0,0,0
29380988_331610,0,0,0,0,0,0
29380988_331649,0,0,0,0,0,0
29380988_331650,0,0,0,0,0,0
29380988_331683,0,0,0,0,0,0
29380988_331798,1,1,2,2,2,2
29380989_175727,1,1,1,1,1,0
29380989_175814,0,0,0,0,0,0
29380989_175816,0,0,0,0,0,0
29380989_175829,0,0,0,0,0,0
29380989_175918,0,0,0,0,0,0
29380989_175935,0,0,0,0,0,0
29380989_175988,0,0,0,0,0,0
29380989_175995,0,0,0,0,0,0
29380989_37254,1,1,1,1,1,2
29380989_37255,1,1,1,1,1,2
29380989_37264,1,1,1,1,1,2
29380990_123164,1,1,0,0,0,0
29380990_123176,0,0,0,0,0,0
29380990_123242,1,1,2,2,2,2
29380990_128212,1,1,0,0,0,0
29380990_128284,1,1,0,0,0,0
29380990_140025,1,1,2,2,2,2
29380990_140051,0,0,0,0,0,0
29380990_662625,2,2,2,2,2,2
29380990_778085,2,2,2,2,2,2
29380994_213286,0,0,0,0,0,0
29380994_213288,0,0,0,0,0,0
29380994_213289,0,0,0,0,0,0
29380994_213306,0,0,0,0,0,0
29380995_1528639,0,0,0,0,0,0
29380995_1812768,0,0,0,0,0,0
29380995_1812802,0,0,0,0,0,0
29380995_1940903,0,0,0,0,0,0
29380996_335874,1,0,0,0,0,0
29380996_335947,0,0,0,0,0,0
29380997_235062,1,1,2,2,2,2
29380998_1280383,1,1,1,1,1,1
29380998_1280395,0,0,0,0,0,0
29380998_1280403,1,1,1,1,1,1
29380998_1280433,1,1,1,1,1,1
29380998_1280510,1,1,1,1,1,1
29380998_1280511,0,0,0,0,0,0
29380998_1280523,1,1,1,1,1,1
29380998_1280549,1,1,1,1,1,1
29380998_1280550,1,1,1,1,1,1
29380998_1280611,1,1,1,1,1,1
29380998_1280624,0,0,0,0,0,0
29380998_1280625,1,1,1,1,1,1
29380998_1280626,0,0,0,0,0,0
29380998_619407,0,0,0,0,0,0
29380998_619424,0,0,0,0,0,0
29380998_619433,0,0,0,0,0,0
29380998_619441,1,1,1,1,1,0
29380998_619459,0,0,0,0,0,0
29380998_619466,0,0,0,0,0,0
29381000_1324327,0,0,0,0,0,0
29381000_1324900,0,0,0,0,0,0
29381000_1324965,0,0,0,0,0,0
29381000_677211,2,2,2,2,2,2
29381000_677674,0,0,0,0,0,0
29381000_677691,2,2,2,2,2,2
29381000_679219,2,2,2,2,2,2
29381000_679256,2,2,2,2,2,2
29381000_679260,2,2,2,2,2,2
29381000_679315,0,0,0,0,0,0
29381001_18809,0,0,0,0,0,0
29381003_2764087,0,0,0,0,0,0
29381003_2764161,0,0,0,0,0,0
29381003_308479,0,0,0,0,0,0
29381003_3229562,0,0,0,0,0,0
29381003_3229572,0,0,0,0,0,0
29381003_3698499,1,0,0,0,0,0
29381003_3699007,0,0,0,0,0,0
29381003_3699029,0,0,0,0,0,0
29381003_3704775,0,0,0,0,0,0
29381003_3704779,0,0,0,0,0,0
29381003_4128096,0,0,0,0,0,0
29381003_4128382,0,0,0,0,0,0
29381003_4360480,0,0,0,0,0,0
29381003_4360652,0,0,0,0,0,0
29381003_4526013,0,0,0,0,0,0
29381003_4526111,0,0,0,0,0,0
29381003_4940569,0,0,0,0,0,0
29381004_857159,0,0,0,0,0,0
29381005_56517,0,0,0,0,0,0
29381005_56523,0,0,0,0,0,0
29381005_56535,0,0,0,0,0,0
29381005_56537,0,0,0,0,0,0
29381005_56538,0,0,0,0,0,0
29381005_56540,0,0,0,0,0,0
