,13_4-F,1345-S1,1345-5-S2,1345-54-S3,1345-544-S4
29381565_1245902,2,2,2,2,2
29381565_1246012,1,1,1,1,1
29381565_1246052,1,1,1,1,1
29381565_1388976,2,2,2,2,2
29381565_344018,2,2,2,2,2
29381566_443705,2,2,2,2,2
29381566_443707,2,2,2,2,2
29381566_443741,2,2,2,2,2
29381566_443846,2,2,2,2,2
29381566_443858,2,2,2,2,2
29381566_443869,2,2,2,2,2
29381566_443893,2,2,2,2,2
29381566_443894,0,0,0,0,0
29381566_443905,2,2,2,2,2
29381566_542278,2,2,2,2,2
29381566_542286,2,2,2,2,2
29381566_542331,2,2,2,2,2
29381568_199305,0,0,0,0,0
29381568_199376,0,0,0,0,0
29381568_249023,0,0,0,0,0
29381568_249049,0,0,0,0,0
29381568_249091,0,0,0,0,0
29381568_258248,0,0,0,0,0
29381568_258263,0,0,0,0,0
29381568_258270,0,0,0,0,0
29381568_258284,0,0,0,0,0
29381568_258285,0,0,0,0,0
29381569_280360,0,0,0,0,0
29381572_12726,2,2,2,2,2
29381572_1326233,0,0,0,0,0
29381572_1326254,2,2,2,2,2
29381572_1326314,2,2,2,2,2
29381572_1326315,2,2,2,2,2
29381572_1326340,2,2,2,2,2
29381572_1326346,2,2,2,2,2
29381573_72636,2,2,2,2,2
29381573_81639,2,2,2,2,2
29381575_208105,0,0,0,0,0
29381575_208128,0,0,0,0,0
29381575_208204,0,0,0,0,0
29381575_255543,0,0,0,0,0
29381575_255545,0,0,0,0,0
29381575_255600,0,0,0,0,0
29381575_255713,0,0,0,0,0
29381575_255714,0,0,0,0,0
29381575_9797,0,0,0,0,0
29381575_9798,0,0,0,0,0
29381575_9804,0,0,0,0,0
29381575_9811,0,0,0,0,0
29381575_9814,1,1,1,1,1
29381575_9819,0,0,0,0,0
29381575_9820,0,0,0,0,0
29381576_305305,1,2,2,2,2
29381576_305395,0,0,0,0,0
29381576_423337,1,2,2,2,2
29381578_133397,1,1,0,0,0
29381578_133470,1,1,0,0,0
29381578_133510,1,1,0,0,0
29381578_133627,1,1,0,0,0
29381578_133705,1,1,0,0,0
29381578_133787,1,1,0,0,0
29381578_134103,1,1,0,0,0
29381578_256777,0,0,0,0,0
29381578_256778,0,0,0,0,0
29381578_256780,0,0,0,0,0
29381578_256788,0,0,0,0,0
29381578_256790,0,0,0,0,0
29381578_256804,0,0,0,0,0
29381578_256822,1,1,0,0,0
29381578_256825,0,0,0,0,0
29381578_256838,1,1,0,0,0
29381578_256839,0,0,0,0,0
29381578_256865,1,1,1,1,1
29381578_256894,0,0,0,0,0
29381578_256945,1,1,1,1,1
29381578_256985,1,1,0,0,0
29381578_256992,1,1,0,0,0
29381580_175150,0,0,0,0,0
29381580_175164,0,0,0,0,0
29381580_175232,0,0,0,0,0
29381580_175338,0,0,0,0,0
29381580_433271,1,0,0,0,0
29381580_433376,1,1,1,0,0
29381580_433424,1,1,1,0,0
29381580_546218,1,1,1,0,0
29381580_554383,1,1,1,0,0
29381580_554544,1,1,1,0,0
29381580_555122,1,1,1,0,0
29381582_145320,0,0,0,0,0
29381582_145323,1,1,1,2,2
29381582_309405,0,0,0,0,0
29381582_333334,0,0,0,0,0
29381582_333378,0,0,0,0,0
29381582_333422,1,1,1,2,2
29381582_491652,1,1,1,0,0
29381582_509988,1,1,1,2,2
29381582_509999,1,1,1,2,2
29381582_545693,1,1,1,2,2
29381582_545754,1,1,1,2,2
29381582_545813,1,1,1,2,2
29381582_634495,1,1,1,2,2
29381584_2744794,0,0,0,0,0
29381584_6657818,0,0,0,0,0
29381584_6906917,1,1,0,0,0
29381584_6973304,0,0,0,0,0
29381585_1054747,1,1,1,1,2
29381585_1054851,1,1,1,1,2
29381585_1054911,1,1,1,1,2
29381585_1057170,1,1,1,1,0
29381585_345255,1,1,1,1,2
29381585_370446,0,0,0,0,0
29381585_370456,1,1,1,1,2
29381585_370474,0,0,0,0,0
29381586_2554332,0,0,0,0,0
29381588_3787392,0,0,0,0,0
29381589_1534576,0,0,0,0,0
29381589_1534601,0,0,0,0,0
29381589_1534631,0,0,0,0,0
29381589_1534648,0,0,0,0,0
29381589_1534685,0,0,0,0,0
29381589_1534710,0,0,0,0,0
29381589_1534713,0,0,0,0,0
29381589_2122265,0,0,0,0,0
29381589_2123655,0,0,0,0,0
29381589_2147176,0,0,0,0,0
29381589_2147503,0,0,0,0,0
29381589_2147520,0,0,0,0,0
29381589_2568088,0,0,0,0,0
29381589_2572942,1,1,1,0,0
29381589_2572973,1,1,1,0,0
29381592_1713993,1,0,0,0,0
29381592_1714004,0,0,0,0,0
29381592_1714061,0,0,0,0,0
29381593_146552,1,2,2,2,2
29381593_146627,1,2,2,2,2
29381594_12312904,1,1,1,2,2
29381594_12312953,0,0,0,0,0
29381594_12313015,0,0,0,0,0
29381594_13987702,0,0,0,0,0
29381594_14446820,0,0,0,0,0
29381594_14446837,0,0,0,0,0
29381594_14446841,0,0,0,0,0
29381594_14446864,0,0,0,0,0
29381594_14446878,0,0,0,0,0
29381594_14446888,0,0,0,0,0
29381594_14446892,0,0,0,0,0
29381594_14446896,1,1,1,2,2
29381594_14446919,0,0,0,0,0
29381594_14446920,0,0,0,0,0
29381594_14446932,0,0,0,0,0
29381594_14447580,1,1,1,2,2
29381594_14448525,0,0,0,0,0
29381594_14451269,1,1,1,2,2
29381594_14451342,1,1,1,2,2
29381594_14451382,1,1,1,2,2
29381594_14451504,1,2,2,2,2
29381594_14451565,1,1,1,2,2
29381594_2599309,0,0,0,0,0
29381594_2599318,1,1,1,1,1
29381594_2599329,1,1,1,1,1
29381594_2599330,0,0,0,0,0
29381594_2599346,0,0,0,0,0
29381594_2599358,1,1,1,1,1
29381594_2599366,0,0,0,0,0
29381594_2599369,1,1,1,1,1
29381594_2599377,1,1,1,1,1
29381594_2599378,0,0,0,0,0
29381594_2599379,0,0,0,0,0
29381594_2599392,0,0,0,0,0
29381594_2599396,0,0,0,0,0
29381594_2599399,1,1,1,1,1
29381594_2599400,1,1,1,1,1
29381594_2599401,1,1,1,1,1
29381594_2599406,1,1,1,1,1
29381594_2599414,0,0,0,0,0
29381594_2599415,0,0,0,0,0
29381594_2599420,0,0,0,0,0
29381594_2599430,0,0,0,0,0
29381594_2599445,0,0,0,0,0
29381594_2599446,0,0,0,0,0
29381594_2599448,0,0,0,0,0
29381594_2599452,0,0,0,0,0
29381594_2599456,0,0,0,0,0
29381594_2690278,0,0,0,0,0
29381594_2690303,0,0,0,0,0
29381594_5404879,0,0,0,0,0
29381594_5406912,0,0,0,0,0
29381594_5700490,0,0,0,0,0
29381594_6171219,0,0,0,0,0
29381594_6385440,0,0,0,0,0
29381594_6386576,0,0,0,0,0
29381594_6761472,1,1,1,2,2
29381594_7991397,0,0,0,0,0
29381594_8438330,0,0,0,0,0
29381594_8438331,0,0,0,0,0
29381594_8438342,1,1,1,0,0
29381594_8438350,1,1,1,0,0
29381594_8438351,1,1,1,0,0
29381594_8438362,1,1,1,0,0
29381594_8438408,0,0,0,0,0
29381594_9505337,0,0,0,0,0
29381595_589725,0,0,0,0,0
29381595_589826,0,0,0,0,0
29381595_589827,0,0,0,0,0
29381599_1957016,0,0,0,0,0
29381599_2121479,0,0,0,0,0
29381599_2121688,2,2,2,2,2
29381603_4286319,0,0,0,0,0
29381603_4286383,0,0,0,0,0
29381603_4286400,0,0,0,0,0
29381603_4286401,0,0,0,0,0
29381603_4286403,0,0,0,0,0
29381603_4286404,0,0,0,0,0
29381603_4286408,0,0,0,0,0
29381603_4286451,0,0,0,0,0
29381603_4286458,0,0,0,0,0
29381603_4286459,0,0,0,0,0
29381603_4286475,0,0,0,0,0
29381603_4286485,0,0,0,0,0
29381603_4286492,0,0,0,0,0
29381603_4286535,0,0,0,0,0
29381603_4286537,0,0,0,0,0
29381603_4286558,0,0,0,0,0
29381603_4286561,0,0,0,0,0
29381603_5803435,0,0,0,0,0
29381603_6026662,1,1,1,1,2
29381603_7078236,1,1,1,1,1
29381604_1038113,1,1,1,1,2
29381604_1081375,1,1,1,1,2
29381604_1291039,1,1,1,1,2
29381604_1291114,1,1,1,1,2
29381604_1291115,1,1,1,1,2
29381604_1291118,1,1,1,1,2
29381604_1291355,1,1,1,1,2
29381604_1291374,1,1,1,1,2
29381604_1291377,1,1,1,1,2
29381604_1295948,1,0,0,0,0
29381604_1296061,1,1,1,1,2
29381604_91822,1,0,0,0,0
29381604_91823,0,0,0,0,0
29381604_91827,1,0,0,0,0
29381604_91835,1,0,0,0,0
29381604_91847,0,0,0,0,0
29381604_91855,1,0,0,0,0
29381604_91881,1,0,0,0,0
29381604_91887,1,0,0,0,0
29381604_91900,0,0,0,0,0
29381604_91917,0,0,0,0,0
29381604_91922,0,0,0,0,0
29381604_91931,0,0,0,0,0
29381604_91939,0,0,0,0,0
29381604_91960,0,0,0,0,0
29381604_91964,0,0,0,0,0
29381604_91970,0,0,0,0,0
29381604_91972,0,0,0,0,0
29381604_92014,1,1,1,1,1
29381605_128056,1,2,2,2,2
29381605_128074,0,0,0,0,0
29381605_128128,1,2,2,2,2
29381605_208308,0,0,0,0,0
29381605_208325,0,0,0,0,0
29381605_208361,1,2,2,2,2
29381605_208392,0,0,0,0,0
29381605_208408,0,0,0,0,0
29381605_208410,0,0,0,0,0
29381605_208499,1,2,2,2,2
29381605_208655,1,2,2,2,2
29381605_208661,1,2,2,2,2
29381606_729059,0,0,0,0,0
29381606_729060,0,0,0,0,0
29381606_729076,0,0,0,0,0
29381606_729156,0,0,0,0,0
29381606_729160,0,0,0,0,0
29381606_729173,0,0,0,0,0
29381607_319992,0,0,0,0,0
29381607_320022,1,1,1,1,1
29381607_320124,0,0,0,0,0
29381607_320140,0,0,0,0,0
29381607_320144,0,0,0,0,0
29381607_320146,0,0,0,0,0
29381607_320169,0,0,0,0,0
29381608_103070,2,2,2,2,2
29381608_103073,0,0,0,0,0
29381608_103076,0,0,0,0,0
29381608_16861,0,0,0,0,0
29381608_16885,0,0,0,0,0
29381608_16965,0,0,0,0,0
29381613_475693,1,1,1,1,1
29381614_513671,2,2,2,2,2
29381614_513694,0,0,0,0,0
29381614_877500,1,0,0,0,0
29381614_894348,1,0,0,0,0
29381614_894422,0,0,0,0,0
29381614_894423,1,0,0,0,0
29381615_90810,0,0,0,0,0
29381615_90877,0,0,0,0,0
29381615_90878,0,0,0,0,0
29381615_93117,0,0,0,0,0
29381615_93217,0,0,0,0,0
29381615_93312,0,0,0,0,0
29381615_93322,0,0,0,0,0
29381615_94260,0,0,0,0,0
29381615_94339,0,0,0,0,0
29381616_148036,1,1,0,0,0
29381616_148147,1,1,0,0,0
29381616_234226,0,0,0,0,0
29381616_234273,1,1,0,0,0
29381616_234282,1,1,0,0,0
29381618_557041,1,2,2,2,2
29381618_557140,1,2,2,2,2
29381618_557302,1,2,2,2,2
29381618_560599,1,2,2,2,2
29381618_862436,2,2,2,2,2
29381619_1057626,0,0,0,0,0
29381619_1057707,1,2,2,2,2
29381619_1631677,1,1,1,1,0
29381619_1631756,1,1,1,1,0
29381619_1631761,1,1,1,1,0
29381619_2599187,1,1,1,1,0
29381619_2599298,2,2,2,2,2
29381619_2599365,1,1,1,1,2
29381620_331165,0,0,0,0,0
29381620_331175,0,0,0,0,0
29381621_122518,0,0,0,0,0
29381621_122533,0,0,0,0,0
29381621_122546,0,0,0,0,0
29381621_195408,0,0,0,0,0
29381621_195412,0,0,0,0,0
29381621_266624,0,0,0,0,0
29381621_268283,0,0,0,0,0
29381621_268302,0,0,0,0,0
29381621_268312,0,0,0,0,0
29381621_268314,0,0,0,0,0
29381621_268409,0,0,0,0,0
29381621_326289,0,0,0,0,0
29381621_326368,0,0,0,0,0
29381621_326379,0,0,0,0,0
29381621_326394,0,0,0,0,0
29381621_326404,0,0,0,0,0
29381621_326409,0,0,0,0,0
29381621_326425,0,0,0,0,0
29381621_326426,0,0,0,0,0
29381621_326469,0,0,0,0,0
29381621_326552,0,0,0,0,0
29381621_454044,0,0,0,0,0
29381621_454062,0,0,0,0,0
29381622_1495222,0,0,0,0,0
29381622_323776,1,1,0,0,0
29381622_323794,1,1,0,0,0
29381622_323876,0,0,0,0,0
29381622_332317,1,1,0,0,0
29381622_332401,1,1,0,0,0
29381623_2093587,0,0,0,0,0
29381624_35011,0,0,0,0,0
29381624_35042,0,0,0,0,0
29381624_35063,0,0,0,0,0
29381624_35064,0,0,0,0,0
29381624_35065,0,0,0,0,0
29381624_35117,0,0,0,0,0
29381624_35157,0,0,0,0,0
29381624_35179,0,0,0,0,0
29381624_35199,0,0,0,0,0
29381624_35203,0,0,0,0,0
29381625_477,1,1,1,1,1
29381625_519,0,0,0,0,0
29381625_535,0,0,0,0,0
29381625_558,0,0,0,0,0
29381629_644627,1,1,1,1,2
29381629_68738,0,0,0,0,0
29381629_68928,0,0,0,0,0
29381629_68994,0,0,0,0,0
29381629_68996,0,0,0,0,0
29381629_69022,0,0,0,0,0
29381630_1071573,0,0,0,0,0
29381630_1113771,0,0,0,0,0
29381630_1145275,0,0,0,0,0
29381630_1162171,0,0,0,0,0
29381631_1553901,0,0,0,0,0
29381631_1553927,0,0,0,0,0
29381631_1553933,0,0,0,0,0
29381632_1195632,0,0,0,0,0
29381632_1203461,0,0,0,0,0
29381632_1220350,0,0,0,0,0
29381632_1220409,0,0,0,0,0
29381632_1365270,1,1,1,0,0
29381632_1365337,0,0,0,0,0
29381632_1365345,0,0,0,0,0
29381632_1524228,1,1,1,0,0
29381632_1639331,0,0,0,0,0
29381632_2070549,0,0,0,0,0
29381632_2070659,0,0,0,0,0
29381632_2070703,0,0,0,0,0
29381632_2070710,0,0,0,0,0
29381632_2070735,0,0,0,0,0
29381632_523611,0,0,0,0,0
29381635_1057078,1,1,1,1,1
29381635_1057096,1,1,1,1,1
29381635_1057190,1,1,1,1,1
29381635_1057364,1,2,2,2,2
29381635_1057369,0,0,0,0,0
29381635_1057435,1,1,1,1,1
29381635_1976179,2,2,2,2,2
29381635_1976251,1,0,0,0,0
29381635_1976265,1,2,2,2,2
29381635_1976379,1,0,0,0,0
29381635_2013939,2,2,2,2,2
29381635_2538506,0,0,0,0,0
29381635_2538555,0,0,0,0,0
29381635_2538575,0,0,0,0,0
29381635_2538647,0,0,0,0,0
29381635_2538653,0,0,0,0,0
29381635_2538657,0,0,0,0,0
29381635_2538661,0,0,0,0,0
29381635_2538676,0,0,0,0,0
29381635_2588941,0,0,0,0,0
29381635_2588949,0,0,0,0,0
29381635_2588958,0,0,0,0,0
29381635_2589010,0,0,0,0,0
29381635_2589036,0,0,0,0,0
29381635_2589047,0,0,0,0,0
29381635_2860751,0,0,0,0,0
29381635_2860827,0,0,0,0,0
29381635_2860972,0,0,0,0,0
29381635_3652797,2,2,2,2,2
29381635_3654227,2,2,2,2,2
29381636_1057928,1,1,0,0,0
29381636_1057948,2,2,2,2,2
29381636_1528686,0,0,0,0,0
29381636_1528692,2,2,2,2,2
29381636_1528695,0,0,0,0,0
29381636_1528696,0,0,0,0,0
29381636_1528753,0,0,0,0,0
29381636_245729,1,1,2,2,2
29381636_245822,1,1,2,2,2
29381636_247975,1,1,2,2,2
29381636_248052,1,1,2,2,2
29381636_2587374,2,2,2,2,2
29381636_2587551,2,2,2,2,2
29381636_2587552,0,0,0,0,0
29381636_268260,1,1,2,2,2
29381636_268262,1,1,2,2,2
29381636_278311,1,1,2,2,2
29381636_283052,1,2,2,2,2
29381636_284860,1,1,2,2,2
29381636_284943,1,1,2,2,2
29381636_284979,1,1,2,2,2
29381636_284995,1,1,2,2,2
29381636_2986623,2,2,2,2,2
29381636_421384,1,1,2,2,2
29381636_421439,1,1,2,2,2
29381636_421442,0,0,0,0,0
29381636_421464,0,0,0,0,0
29381636_421465,0,0,0,0,0
29381636_421492,1,1,2,2,2
29381636_421509,0,0,0,0,0
29381636_5781091,0,0,0,0,0
29381636_5781098,0,0,0,0,0
29381637_1269489,1,0,0,0,0
29381637_1269537,1,0,0,0,0
29381637_1269623,1,0,0,0,0
29381637_1269626,1,0,0,0,0
29381637_1269639,1,0,0,0,0
29381637_1269717,1,0,0,0,0
29381637_359610,0,0,0,0,0
29381637_359770,1,0,0,0,0
29381637_359778,0,0,0,0,0
29381641_24878,0,0,0,0,0
29381641_24882,0,0,0,0,0
29381641_24901,0,0,0,0,0
29381641_24909,0,0,0,0,0
29381641_24919,1,0,0,0,0
29381641_24921,1,0,0,0,0
29381641_24927,0,0,0,0,0
29381641_24932,0,0,0,0,0
29381641_24949,1,0,0,0,0
29381641_24955,0,0,0,0,0
29381641_24957,0,0,0,0,0
29381641_24968,1,0,0,0,0
29381641_24978,1,0,0,0,0
29381641_24985,1,0,0,0,0
29381641_25011,1,0,0,0,0
29381643_537648,0,0,0,0,0
29381643_537715,1,1,1,1,1
29381644_1249819,0,0,0,0,0
29381644_4294698,0,0,0,0,0
29381644_4294840,0,0,0,0,0
29381645_181790,0,0,0,0,0
29381646_1246802,0,0,0,0,0
29381646_1246809,1,1,0,0,0
29381646_1246810,1,1,0,0,0
29381646_1246818,1,1,0,0,0
29381646_1246821,1,1,0,0,0
29381646_1246824,1,1,0,0,0
29381646_1246864,0,0,0,0,0
29381646_1367490,0,0,0,0,0
29381646_1367510,0,0,0,0,0
29381646_1367511,0,0,0,0,0
29381646_1494347,1,1,1,1,1
29381646_1672446,1,1,1,1,1
29381646_486804,0,0,0,0,0
29381646_486831,1,1,1,1,1
29381646_6730807,0,0,0,0,0
29381646_870295,0,0,0,0,0
29381646_97615,0,0,0,0,0
29381648_168777,2,2,2,2,2
29381648_168783,2,2,2,2,2
29381648_170486,0,0,0,0,0
29381648_171823,0,0,0,0,0
29381648_171849,0,0,0,0,0
29381648_171861,0,0,0,0,0
29381648_171870,0,0,0,0,0
29381648_171872,0,0,0,0,0
29381648_171876,0,0,0,0,0
29381648_171900,0,0,0,0,0
29381648_171902,0,0,0,0,0
29381648_171920,2,2,2,2,2
29381648_171940,2,2,2,2,2
29381648_171943,0,0,0,0,0
29381648_171950,2,2,2,2,2
29381649_103285,0,0,0,0,0
29381649_103289,0,0,0,0,0
29381649_103305,0,0,0,0,0
29381649_187236,0,0,0,0,0
29381650_1387295,0,0,0,0,0
29381650_1387339,1,2,2,2,2
29381650_1387400,1,2,2,2,2
29381650_412466,0,0,0,0,0
29381650_702046,0,0,0,0,0
29381650_702063,0,0,0,0,0
29381650_702065,0,0,0,0,0
29381650_702100,0,0,0,0,0
29381650_702115,0,0,0,0,0
29381650_702117,0,0,0,0,0
29381650_702136,0,0,0,0,0
29381650_702183,0,0,0,0,0
29381650_702184,0,0,0,0,0
29381650_702197,0,0,0,0,0
29381654_1080433,0,0,0,0,0
29381654_1448884,1,1,1,0,0
29381654_1609852,1,1,1,0,0
29381654_1614309,1,1,1,0,0
29381654_1614352,1,1,1,0,0
29381654_309895,2,2,2,2,2
29381654_309907,2,2,2,2,2
29381654_310343,2,2,2,2,2
29381654_312982,2,2,2,2,2
29381654_313024,2,2,2,2,2
29381654_313026,0,0,0,0,0
29381654_668724,0,0,0,0,0
29381654_904617,2,2,2,2,2
29381654_963652,2,2,2,2,2
29381655_1112332,2,2,2,2,2
29381655_1112355,0,0,0,0,0
29381655_1112406,0,0,0,0,0
29381655_1179950,0,0,0,0,0
29381655_1307755,2,2,2,2,2
29381655_378579,2,2,2,2,2
29381655_378644,2,2,2,2,2
29381655_496901,2,2,2,2,2
29381658_144625,0,0,0,0,0
29381658_1815332,0,0,0,0,0
29381658_4898632,0,0,0,0,0
29381658_4898693,2,2,2,2,2
29381658_7965232,0,0,0,0,0
29381658_7965319,2,2,2,2,2
29381658_7965355,2,2,2,2,2
29381661_373993,0,0,0,0,0
29381661_374141,0,0,0,0,0
29381662_611023,0,0,0,0,0
29381662_790520,0,0,0,0,0
29381662_790550,0,0,0,0,0
29381662_790557,0,0,0,0,0
29381662_790675,0,0,0,0,0
29381662_790695,0,0,0,0,0
29381662_790698,0,0,0,0,0
29381662_790730,0,0,0,0,0
29381662_790816,0,0,0,0,0
29381662_790954,0,0,0,0,0
29381662_823790,0,0,0,0,0
29381662_823815,0,0,0,0,0
29381662_823823,0,0,0,0,0
29381662_823925,0,0,0,0,0
29381662_823976,0,0,0,0,0
29381662_895956,0,0,0,0,0
29381662_895994,0,0,0,0,0
29381662_896078,0,0,0,0,0
29381662_896085,0,0,0,0,0
29381662_896094,0,0,0,0,0
29381662_896095,0,0,0,0,0
29381662_896100,0,0,0,0,0
29381662_896102,0,0,0,0,0
29381662_956386,1,2,2,2,2
29381662_956430,0,0,0,0,0
29381662_956482,0,0,0,0,0
29381662_969418,0,0,0,0,0
29381662_969486,0,0,0,0,0
29381662_969508,0,0,0,0,0
29381663_114617,0,0,0,0,0
29381663_114656,0,0,0,0,0
29381663_114657,0,0,0,0,0
29381663_114665,0,0,0,0,0
29381663_114666,0,0,0,0,0
29381663_114667,0,0,0,0,0
29381665_138416,0,0,0,0,0
29381665_138429,0,0,0,0,0
29381665_138430,0,0,0,0,0
29381665_138461,0,0,0,0,0
29381665_138469,0,0,0,0,0
29381665_138501,0,0,0,0,0
29381665_138506,0,0,0,0,0
29381665_138507,0,0,0,0,0
29381665_138550,0,0,0,0,0
29381665_138553,0,0,0,0,0
29381665_138563,0,0,0,0,0
29381665_2976409,0,0,0,0,0
29381665_2976416,0,0,0,0,0
29381665_2976452,0,0,0,0,0
29381665_3496950,0,0,0,0,0
29381665_3496998,0,0,0,0,0
29381665_3664553,0,0,0,0,0
29381665_3664614,0,0,0,0,0
29381665_3669925,0,0,0,0,0
29381665_3669948,0,0,0,0,0
29381665_3669964,0,0,0,0,0
29381665_3669973,0,0,0,0,0
29381665_3669982,0,0,0,0,0
29381665_3669983,0,0,0,0,0
29381665_3669991,0,0,0,0,0
29381665_3670007,0,0,0,0,0
29381665_3670010,0,0,0,0,0
29381665_3670075,2,2,2,2,2
29381665_3670125,0,0,0,0,0
29381665_3670180,0,0,0,0,0
29381665_3670211,0,0,0,0,0
29381665_3670219,0,0,0,0,0
29381665_3670238,0,0,0,0,0
29381665_3670239,0,0,0,0,0
29381665_3670246,0,0,0,0,0
29381665_3670247,0,0,0,0,0
29381665_3670253,0,0,0,0,0
29381665_3670254,0,0,0,0,0
29381665_3670270,0,0,0,0,0
29381665_3670330,0,0,0,0,0
29381665_3670408,0,0,0,0,0
29381665_3670414,0,0,0,0,0
29381665_3670415,0,0,0,0,0
29381665_3670440,0,0,0,0,0
29381665_3670535,0,0,0,0,0
29381665_3901170,0,0,0,0,0
29381665_3901203,0,0,0,0,0
29381665_3901212,0,0,0,0,0
29381665_3901214,0,0,0,0,0
29381665_3901218,0,0,0,0,0
29381665_3901219,0,0,0,0,0
29381665_3901220,0,0,0,0,0
29381665_3901231,0,0,0,0,0
29381665_3901246,0,0,0,0,0
29381665_3901265,0,0,0,0,0
29381665_3901290,0,0,0,0,0
29381665_897621,0,0,0,0,0
29381668_2160242,0,0,0,0,0
29381668_2160298,0,0,0,0,0
29381668_2160381,0,0,0,0,0
29381668_2705935,1,1,1,0,0
29381668_2707090,0,0,0,0,0
29381668_466857,0,0,0,0,0
29381668_466872,0,0,0,0,0
29381668_57375,0,0,0,0,0
29381668_57477,0,0,0,0,0
29381672_414339,0,0,0,0,0
29381674_245539,0,0,0,0,0
29381676_9684,0,0,0,0,0
29381676_9758,1,0,0,0,0
29381677_113431,1,1,1,1,1
29381677_113465,1,1,1,1,1
29381677_113484,0,0,0,0,0
29381677_113516,0,0,0,0,0
29381677_113534,1,1,1,1,1
29381677_113551,1,1,1,1,1
29381677_113563,1,1,1,1,1
29381677_113571,1,1,1,1,1
29381677_113609,1,1,1,1,1
29381677_113644,0,0,0,0,0
29381677_113729,0,0,0,0,0
29381677_113774,1,0,0,0,0
29381677_113775,0,0,0,0,0
29381677_113794,0,0,0,0,0
29381677_86830,0,0,0,0,0
29381677_86831,0,0,0,0,0
29381677_86844,0,0,0,0,0
29381677_86868,1,1,1,1,1
29381677_86887,0,0,0,0,0
29381677_86941,1,1,1,1,1
29381677_86987,0,0,0,0,0
29381678_45973,1,0,0,0,0
29381678_46083,1,0,0,0,0
29381678_46096,1,0,0,0,0
29381678_48170,1,0,0,0,0
29381678_48263,0,0,0,0,0
29381678_49279,1,0,0,0,0
29381678_49391,1,0,0,0,0
29381683_1073584,1,1,1,1,2
29381684_2573,1,1,1,1,2
29381684_2641,0,0,0,0,0
29381684_73665,1,1,1,1,2
29381684_73682,0,0,0,0,0
29381685_499929,0,0,0,0,0
29381685_499934,1,1,0,0,0
29381685_499953,0,0,0,0,0
29381685_499956,0,0,0,0,0
29381685_499986,0,0,0,0,0
29381685_499988,0,0,0,0,0
29381685_499993,0,0,0,0,0
29381685_500048,0,0,0,0,0
29381685_500069,0,0,0,0,0
29381685_500085,0,0,0,0,0
29381685_500137,0,0,0,0,0
29381685_500177,0,0,0,0,0
29381685_500194,0,0,0,0,0
29381685_92284,1,0,0,0,0
29381685_92651,1,0,0,0,0
29381685_92667,1,0,0,0,0
29381685_92700,1,0,0,0,0
29381685_92737,0,0,0,0,0
29381685_92770,1,0,0,0,0
29381686_216196,1,1,1,0,0
29381686_216238,1,1,1,0,0
29381686_216239,1,1,1,0,0
29381686_216266,0,0,0,0,0
29381686_216268,0,0,0,0,0
29381686_216292,0,0,0,0,0
29381686_216313,0,0,0,0,0
29381686_216331,0,0,0,0,0
29381686_216333,0,0,0,0,0
29381686_221268,0,0,0,0,0
29381686_223060,0,0,0,0,0
29381686_223075,0,0,0,0,0
29381686_223182,1,1,1,2,2
29381686_223259,1,1,1,2,2
29381690_138610,1,1,1,2,2
29381690_227536,1,1,1,2,2
29381690_227608,1,1,1,2,2
29381690_227775,2,2,2,2,2
29381690_308086,0,0,0,0,0
29381690_308123,0,0,0,0,0
29381690_308125,1,1,1,1,1
29381690_308173,0,0,0,0,0
29381690_308207,0,0,0,0,0
29381690_308235,1,1,1,1,1
29381692_3514940,0,0,0,0,0
29381692_4019456,0,0,0,0,0
29381692_4019467,0,0,0,0,0
29381692_4080321,0,0,0,0,0
29381693_1113408,0,0,0,0,0
29381693_1113461,0,0,0,0,0
29381693_1113486,0,0,0,0,0
29381693_1113892,0,0,0,0,0
29381693_1113932,0,0,0,0,0
29381693_1115691,0,0,0,0,0
29381693_1115717,0,0,0,0,0
29381693_1115719,0,0,0,0,0
29381693_1115727,0,0,0,0,0
29381693_1115735,0,0,0,0,0
29381693_1115757,0,0,0,0,0
29381693_1117460,0,0,0,0,0
29381693_1117463,0,0,0,0,0
29381693_1117605,0,0,0,0,0
29381693_1117615,0,0,0,0,0
29381693_1986890,1,0,0,0,0
29381693_205984,0,0,0,0,0
29381693_205994,0,0,0,0,0
29381693_206003,0,0,0,0,0
29381693_206013,0,0,0,0,0
29381693_206197,0,0,0,0,0
29381693_206220,0,0,0,0,0
29381693_206289,0,0,0,0,0
29381693_206358,0,0,0,0,0
29381693_206364,0,0,0,0,0
29381693_206367,0,0,0,0,0
29381693_206373,0,0,0,0,0
29381693_206374,0,0,0,0,0
29381693_206388,0,0,0,0,0
29381693_71676,0,0,0,0,0
29381693_71711,0,0,0,0,0
29381693_71724,0,0,0,0,0
29381693_931211,0,0,0,0,0
29381693_931306,0,0,0,0,0
29381694_405766,1,1,0,0,0
29381697_49906,1,2,2,2,2
29381697_51836,1,1,1,1,1
29381697_51841,1,1,1,1,1
29381697_51848,1,1,1,1,1
29381697_51877,1,1,1,1,1
29381697_51887,1,1,1,1,1
29381697_51888,1,2,2,2,2
29381697_51913,1,1,1,1,1
29381697_52035,0,0,0,0,0
29381697_52039,0,0,0,0,0
29381697_52210,1,2,2,2,2
29381697_52259,1,2,2,2,2
29381697_52264,0,0,0,0,0
29381699_1074836,2,2,2,2,2
