,6_1-F,611-S1,611-1-S2,611-11-S3,611-111-S4
29380587_88525,0,0,0,0,0
29380587_88529,0,0,0,0,0
29380587_88559,1,1,1,1,1
29380587_88561,0,0,0,0,0
29380587_88568,1,1,1,1,1
29380587_88584,0,0,0,0,0
29380587_88612,1,1,1,1,1
29380587_88616,1,0,0,0,0
29380587_88629,1,0,0,0,0
29380590_191234,0,0,0,0,0
29380590_82510,0,0,0,0,0
29380592_1047499,1,1,0,0,0
29380592_1047689,1,1,0,0,0
29380592_1749328,0,0,0,0,0
29380593_1979101,1,2,2,2,2
29380593_1979276,0,0,0,0,0
29380593_1979384,0,0,0,0,0
29380593_2070779,1,2,2,2,2
29380593_691027,1,2,2,2,2
29380600_271133,1,1,1,0,0
29380600_271189,1,1,1,0,0
29380602_1207148,0,0,0,0,0
29380602_1207166,0,0,0,0,0
29380602_1207167,0,0,0,0,0
29380602_223896,0,0,0,0,0
29380604_1196930,0,0,0,0,0
29380604_1196991,0,0,0,0,0
29380604_1197001,0,0,0,0,0
29380604_47044,1,1,0,0,0
29380604_48141,1,1,0,0,0
29380604_50036,1,1,1,0,0
29380604_50105,0,0,0,0,0
29380604_905659,0,0,0,0,0
29380604_909122,1,1,0,0,0
29380604_909125,0,0,0,0,0
29380604_909137,0,0,0,0,0
29380604_909172,1,1,0,0,0
29380604_99137,1,1,0,0,0
29380605_267994,0,0,0,0,0
29380605_87922,0,0,0,0,0
29380605_87961,0,0,0,0,0
29380611_171498,1,0,0,0,0
29380611_171628,0,0,0,0,0
29380611_175637,0,0,0,0,0
29380611_175645,0,0,0,0,0
29380611_175656,0,0,0,0,0
29380611_175679,0,0,0,0,0
29380611_175702,0,0,0,0,0
29380611_175749,0,0,0,0,0
29380611_980541,1,0,0,0,0
29380611_980574,1,0,0,0,0
29380611_980646,1,0,0,0,0
29380611_980794,1,0,0,0,0
29380612_335771,0,0,0,0,0
29380612_335861,0,0,0,0,0
29380612_694162,0,0,0,0,0
29380612_694200,0,0,0,0,0
29380612_694214,0,0,0,0,0
29380612_694215,0,0,0,0,0
29380612_694218,0,0,0,0,0
29380612_694237,0,0,0,0,0
29380612_694239,0,0,0,0,0
29380612_694240,0,0,0,0,0
29380612_694247,0,0,0,0,0
29380612_694254,0,0,0,0,0
29380612_694279,0,0,0,0,0
29380612_694281,0,0,0,0,0
29380612_694304,0,0,0,0,0
29380612_694307,0,0,0,0,0
29380612_694319,0,0,0,0,0
29380612_694325,0,0,0,0,0
29380612_694327,0,0,0,0,0
29380612_694339,0,0,0,0,0
29380612_694344,0,0,0,0,0
29380612_694348,0,0,0,0,0
29380612_694361,0,0,0,0,0
29380612_694371,0,0,0,0,0
29380612_694375,0,0,0,0,0
29380612_694391,1,1,1,1,1
29380612_694393,0,0,0,0,0
29380612_694398,0,0,0,0,0
29380612_694399,0,0,0,0,0
29380612_694425,0,0,0,0,0
29380612_694437,1,1,1,1,1
29380612_694443,0,0,0,0,0
29380612_694444,1,1,1,1,1
29380612_694451,0,0,0,0,0
29380612_694458,0,0,0,0,0
29380612_694464,0,0,0,0,0
29380612_985626,0,0,0,0,0
29380612_985661,0,0,0,0,0
29380612_985672,0,0,0,0,0
29380612_986536,0,0,0,0,0
29380612_986603,0,0,0,0,0
29380613_467720,0,0,0,0,0
29380615_1123070,0,0,0,0,0
29380615_1123194,0,0,0,0,0
29380615_2919493,1,1,1,1,0
29380615_2919534,0,0,0,0,0
29380615_3126948,1,1,1,NA,NA
29380615_3127016,0,0,0,0,0
29380615_3127017,1,1,1,1,0
29380615_332274,0,0,0,0,0
29380615_332316,1,1,1,NA,NA
29380615_332331,1,1,1,NA,NA
29380615_90518,1,1,1,1,2
29380615_90544,1,1,1,NA,NA
29380615_90547,1,1,1,NA,NA
29380615_90561,1,1,1,NA,NA
29380615_90617,1,1,1,1,2
29380615_90618,1,1,1,1,2
29380615_90623,1,1,1,1,2
29380615_90647,1,1,1,1,1
29380615_90664,0,0,0,0,0
29380615_90668,1,1,1,1,1
29380616_613484,0,0,0,0,0
29380616_613485,0,0,0,0,0
29380616_613488,0,0,0,0,0
29380616_613493,0,0,0,0,0
29380616_613495,0,0,0,0,0
29380616_613496,0,0,0,0,0
29380616_613497,0,0,0,0,0
29380616_613499,0,0,0,0,0
29380616_615312,0,0,0,0,0
29380617_184906,1,1,1,0,0
29380617_241246,0,0,0,0,0
29380618_1114482,0,0,0,0,0
29380618_2104340,0,0,0,0,0
29380620_2188786,0,0,0,0,0
29380620_2415752,1,0,0,0,0
29380620_2455998,1,0,0,0,0
29380620_2456062,1,0,0,0,0
29380620_2461661,0,0,0,0,0
29380620_2461666,1,0,0,0,0
29380620_2461805,0,0,0,0,0
29380620_2546377,1,0,0,0,0
29380620_2546401,1,2,2,2,2
29380620_2546443,2,2,2,2,2
29380620_2555880,1,0,0,0,0
29380620_2798,0,0,0,0,0
29380620_2847715,0,0,0,0,0
29380620_2847721,0,0,0,0,0
29380620_2847814,0,0,0,0,0
29380620_2847816,1,0,0,0,0
29380620_2847859,0,0,0,0,0
29380620_2847863,0,0,0,0,0
29380620_2847870,0,0,0,0,0
29380620_2847877,0,0,0,0,0
29380620_2849503,1,0,0,0,0
29380620_3528872,1,0,0,0,0
29380620_3528886,0,0,0,0,0
29380620_3528934,0,0,0,0,0
29380620_3695016,1,2,2,2,2
29380620_3695019,0,0,0,0,0
29380620_3695047,0,0,0,0,0
29380620_3695101,0,0,0,0,0
29380620_3945439,1,0,0,0,0
29380620_3947860,1,0,0,0,0
29380620_3947878,1,0,0,0,0
29380620_3947883,1,0,0,0,0
29380620_3947892,1,0,0,0,0
29380620_3947932,1,0,0,0,0
29380620_3947936,0,0,0,0,0
29380620_3948235,1,0,0,0,0
29380620_3948262,1,0,0,0,0
29380620_3948349,1,0,0,0,0
29380620_5913491,0,0,0,0,0
29380620_7146226,0,0,0,0,0
29380620_7146234,0,0,0,0,0
29380620_7146241,0,0,0,0,0
29380620_875186,0,0,0,0,0
29380620_875210,0,0,0,0,0
29380620_875248,0,0,0,0,0
29380620_875333,0,0,0,0,0
29380622_1216193,2,2,2,2,2
29380622_1271475,0,0,0,0,0
29380622_1271519,0,0,0,0,0
29380622_1421342,2,2,2,2,2
29380622_1421354,2,2,2,2,2
29380622_1421372,2,2,2,2,2
29380622_497516,0,0,0,0,0
29380622_497526,1,0,0,0,0
29380622_497543,1,0,0,0,0
29380622_497544,1,0,0,0,0
29380622_497547,1,0,0,0,0
29380622_497556,1,0,0,0,0
29380622_497576,1,0,0,0,0
29380622_501910,0,0,0,0,0
29380622_502005,1,0,0,0,0
29380623_772062,0,0,0,0,0
29380623_772079,0,0,0,0,0
29380623_772179,0,0,0,0,0
29380628_431181,0,0,0,0,0
29380628_431285,0,0,0,0,0
29380628_431699,0,0,0,0,0
29380628_434211,0,0,0,0,0
29380628_434266,0,0,0,0,0
29380628_663903,1,1,2,2,2
29380629_1838476,1,0,0,0,0
29380629_2616273,1,1,2,2,2
29380629_682674,1,1,0,0,0
29380629_703190,1,1,0,0,0
29380629_728156,0,0,0,0,0
29380629_728158,0,0,0,0,0
29380629_734819,1,1,0,0,0
29380629_734821,0,0,0,0,0
29380629_735018,1,1,0,0,0
29380629_877391,0,0,0,0,0
29380629_888255,1,1,0,0,0
29380629_920718,1,1,0,0,0
29380630_42348,0,0,0,0,0
29380633_1926747,0,0,0,0,0
29380633_1927069,0,0,0,0,0
29380633_1961692,0,0,0,0,0
29380633_1963959,0,0,0,0,0
29380633_2475011,0,0,0,0,0
29380633_2475052,0,0,0,0,0
29380634_451586,0,0,0,0,0
29380636_736112,0,0,0,0,0
29380636_875109,0,0,0,0,0
29380636_875184,1,2,2,2,2
29380636_933718,0,0,0,0,0
29380640_1752345,0,0,0,0,0
29380640_1752356,0,0,0,0,0
29380640_1752384,0,0,0,0,0
29380640_1752389,0,0,0,0,0
29380640_1752390,0,0,0,0,0
29380640_1752452,0,0,0,0,0
29380640_493148,1,1,1,1,1
29380640_493159,0,0,0,0,0
29380640_493160,1,1,1,1,1
29380640_493172,1,1,1,1,1
29380640_493203,1,1,1,1,1
29380640_493274,0,0,0,0,0
29380642_1030092,1,0,0,0,0
29380642_440230,0,0,0,0,0
29380642_440617,0,0,0,0,0
29380642_440631,0,0,0,0,0
29380642_444235,0,0,0,0,0
29380642_444259,0,0,0,0,0
29380642_444281,0,0,0,0,0
29380642_444287,0,0,0,0,0
29380642_444303,0,0,0,0,0
29380642_444351,0,0,0,0,0
29380642_444383,0,0,0,0,0
29380642_444437,0,0,0,0,0
29380642_444445,0,0,0,0,0
29380643_1214366,0,0,0,0,0
29380643_1214378,1,0,0,0,0
29380643_1214396,1,0,0,0,0
29380643_1214442,1,0,0,0,0
29380643_1214452,1,0,0,0,0
29380643_1214453,1,0,0,0,0
29380643_1214467,1,0,0,0,0
29380643_1214472,1,0,0,0,0
29380643_1214473,1,0,0,0,0
29380643_1214476,0,0,0,0,0
29380643_1214479,1,0,0,0,0
29380643_1214483,1,0,0,0,0
29380643_2592169,2,2,2,2,2
29380648_951554,0,0,0,0,0
29380648_951595,0,0,0,0,0
29380649_1584649,2,2,2,2,2
29380649_1726091,2,2,2,2,2
29380649_1726107,2,2,2,2,2
29380649_1726169,2,2,2,2,2
29380649_1726183,2,2,2,2,2
29380649_1729551,0,0,0,0,0
29380649_815934,0,0,0,0,0
29380650_1903420,0,0,0,0,0
29380650_1903439,0,0,0,0,0
29380650_1903450,0,0,0,0,0
29380650_1903463,0,0,0,0,0
29380650_1903464,0,0,0,0,0
29380650_1903467,0,0,0,0,0
29380650_1903468,0,0,0,0,0
29380650_1903610,0,0,0,0,0
29380650_1903734,0,0,0,0,0
29380650_1903738,0,0,0,0,0
29380650_1903745,0,0,0,0,0
29380650_1921632,0,0,0,0,0
29380650_1921671,0,0,0,0,0
29380650_1921695,0,0,0,0,0
29380650_1921735,0,0,0,0,0
29380650_1922193,0,0,0,0,0
29380650_804548,0,0,0,0,0
29380650_804575,0,0,0,0,0
29380653_119644,1,2,2,2,2
29380653_119733,1,2,2,2,2
29380653_119741,1,2,2,2,2
29380653_119752,1,2,2,2,2
29380653_119753,0,0,0,0,0
29380653_119754,0,0,0,0,0
29380653_119782,0,0,0,0,0
29380653_119785,0,0,0,0,0
29380653_119798,0,0,0,0,0
29380653_119805,0,0,0,0,0
29380653_1329882,1,0,0,0,0
29380653_1329966,0,0,0,0,0
29380653_1507361,1,0,0,0,0
29380653_336088,1,0,0,0,0
29380654_1896747,1,1,2,2,2
29380654_1896774,1,1,2,2,2
29380654_2278663,2,2,2,2,2
29380654_2280036,2,2,2,2,2
29380654_2280109,2,2,2,2,2
29380654_2505096,0,0,0,0,0
29380654_2505104,0,0,0,0,0
29380654_2505110,0,0,0,0,0
29380654_2505122,0,0,0,0,0
29380654_2505127,0,0,0,0,0
29380654_2505235,2,2,2,2,2
29380654_444547,0,0,0,0,0
29380656_132061,0,0,0,0,0
29380657_1012435,0,0,0,0,0
29380658_920005,0,0,0,0,0
29380658_920027,0,0,0,0,0
29380658_920051,0,0,0,0,0
29380658_920124,0,0,0,0,0
29380658_920132,0,0,0,0,0
29380658_920146,0,0,0,0,0
29380659_12760,0,0,0,0,0
29380659_12826,0,0,0,0,0
29380660_793373,1,0,0,0,0
29380660_793439,1,0,0,0,0
29380661_69658,0,0,0,0,0
29380661_69659,0,0,0,0,0
29380661_69668,0,0,0,0,0
29380661_69669,0,0,0,0,0
29380661_69734,0,0,0,0,0
29380661_69769,1,0,0,0,0
29380661_69798,0,0,0,0,0
29380663_110298,0,0,0,0,0
29380663_251518,0,0,0,0,0
29380663_251546,0,0,0,0,0
29380663_317768,0,0,0,0,0
29380663_317771,0,0,0,0,0
29380663_317796,0,0,0,0,0
29380663_317889,0,0,0,0,0
29380663_317890,0,0,0,0,0
29380663_356430,0,0,0,0,0
29380663_38523,0,0,0,0,0
29380663_38601,0,0,0,0,0
29380663_54425,0,0,0,0,0
29380665_24130,1,1,1,1,1
29380665_24133,0,0,0,0,0
29380665_24144,0,0,0,0,0
29380665_24189,1,1,1,1,1
29380665_24209,0,0,0,0,0
29380665_24269,0,0,0,0,0
29380668_986140,0,0,0,0,0
29380668_986264,0,0,0,0,0
29380668_987168,0,0,0,0,0
29380668_987172,0,0,0,0,0
29380672_297381,1,1,1,1,0
29380672_297382,1,1,1,1,0
29380672_297391,1,1,1,1,0
29380672_297397,1,1,1,1,0
29380672_297406,1,1,1,1,0
29380672_297435,0,0,0,0,0
29380672_297437,1,1,1,1,0
29380672_297439,0,0,0,0,0
29380672_297460,0,0,0,0,0
29380672_297466,1,1,1,1,1
29380674_1208240,0,0,0,0,0
29380674_1208251,0,0,0,0,0
29380674_1208273,0,0,0,0,0
29380674_635261,0,0,0,0,0
29380674_635353,0,0,0,0,0
29380676_205386,2,2,2,2,2
29380676_205500,0,0,0,0,0
29380676_205501,0,0,0,0,0
29380676_205587,0,0,0,0,0
29380676_205624,0,0,0,0,0
29380676_228686,0,0,0,0,0
29380679_1648040,0,0,0,0,0
29380679_1648057,0,0,0,0,0
29380679_1648062,1,1,1,1,0
29380679_1648081,0,0,0,0,0
29380679_1648088,0,0,0,0,0
29380680_1826023,1,2,2,2,2
29380683_96726,0,0,0,0,0
29380683_96746,0,0,0,0,0
29380683_96824,0,0,0,0,0
29380683_96825,0,0,0,0,0
29380683_96831,0,0,0,0,0
29380683_96858,1,0,0,0,0
29380683_96874,1,0,0,0,0
29380683_96891,1,0,0,0,0
29380683_96905,1,1,1,1,1
29380683_96923,1,0,0,0,0
29380683_96940,1,0,0,0,0
29380683_96948,0,0,0,0,0
29380683_96961,0,0,0,0,0
29380684_1156364,1,1,1,1,1
29380684_1174635,1,1,1,1,1
29380684_1174963,1,1,1,1,1
29380684_1760780,1,1,1,1,1
29380684_1772042,1,1,1,1,1
29380684_1815077,1,1,1,1,1
29380684_1815122,0,0,0,0,0
29380684_2225551,0,0,0,0,0
29380684_2225646,0,0,0,0,0
29380684_238570,1,1,1,1,1
29380684_244279,0,0,0,0,0
29380684_2585217,0,0,0,0,0
29380684_259876,1,1,1,1,1
29380684_260004,0,0,0,0,0
29380684_260010,0,0,0,0,0
29380684_2654683,0,0,0,0,0
29380684_2656029,0,0,0,0,0
29380684_2656074,0,0,0,0,0
29380684_2656149,0,0,0,0,0
29380684_2658753,0,0,0,0,0
29380684_2658810,0,0,0,0,0
29380684_2659009,0,0,0,0,0
29380684_2659016,0,0,0,0,0
29380684_2659373,0,0,0,0,0
29380684_2661739,0,0,0,0,0
29380684_2662204,0,0,0,0,0
29380684_444570,1,1,1,1,1
29380684_444636,1,1,1,1,1
29380684_448387,1,1,1,1,1
29380684_448555,1,1,1,1,1
29380684_457416,1,1,1,1,1
29380684_457430,1,1,1,1,1
29380684_457463,2,2,2,2,2
29380684_519516,1,1,1,1,0
29380684_519542,1,1,1,1,1
29380684_519548,1,1,1,1,1
29380684_519561,1,1,0,0,0
29380684_519612,1,1,1,1,1
29380684_520364,1,1,1,1,1
29380684_520370,0,0,0,0,0
29380684_520412,0,0,0,0,0
29380685_1000978,1,0,0,0,0
29380685_1011868,2,2,2,2,2
29380685_1145938,0,0,0,0,0
29380685_1145941,0,0,0,0,0
29380685_1145943,0,0,0,0,0
29380685_1145944,0,0,0,0,0
29380685_1146028,1,2,2,2,2
29380685_1148508,2,2,2,2,2
29380685_1148786,2,2,2,2,2
29380685_1346519,0,0,0,0,0
29380685_1645286,0,0,0,0,0
29380685_1645359,0,0,0,0,0
29380685_1789981,0,0,0,0,0
29380685_1790011,0,0,0,0,0
29380685_1790596,0,0,0,0,0
29380685_1794517,0,0,0,0,0
29380685_1794549,0,0,0,0,0
29380685_1794579,0,0,0,0,0
29380685_1794640,0,0,0,0,0
29380685_1794654,0,0,0,0,0
29380685_1795503,0,0,0,0,0
29380685_1795542,0,0,0,0,0
29380685_1795587,0,0,0,0,0
29380685_1859179,0,0,0,0,0
29380685_1859205,0,0,0,0,0
29380685_1885044,0,0,0,0,0
29380685_2277954,0,0,0,0,0
29380685_2277979,0,0,0,0,0
29380685_2278028,0,0,0,0,0
29380685_2278030,0,0,0,0,0
29380685_2278034,0,0,0,0,0
29380685_2278039,0,0,0,0,0
29380685_415611,1,0,0,0,0
29380685_415673,1,0,0,0,0
29380685_415690,1,0,0,0,0
29380685_415709,1,0,0,0,0
29380685_415729,1,0,0,0,0
29380685_415750,0,0,0,0,0
29380685_415752,0,0,0,0,0
29380685_415764,1,0,0,0,0
29380685_415768,1,0,0,0,0
29380685_415786,0,0,0,0,0
29380685_456141,1,0,0,0,0
29380685_456155,1,0,0,0,0
29380685_456197,1,0,0,0,0
29380685_456212,1,0,0,0,0
29380685_456267,1,0,0,0,0
29380685_456297,0,0,0,0,0
29380685_543868,1,0,0,0,0
29380685_543885,1,0,0,0,0
29380686_1224792,0,0,0,0,0
29380686_1225142,0,0,0,0,0
29380686_1264754,1,1,2,2,2
29380686_1264803,0,0,0,0,0
29380686_1264841,2,2,2,2,2
29380686_1264864,2,2,2,2,2
29380686_1265123,2,2,2,2,2
29380686_1265140,2,2,2,2,2
29380686_1265145,2,2,2,2,2
29380686_1265147,2,2,2,2,2
29380686_1374846,0,0,0,0,0
29380686_1574319,0,0,0,0,0
29380686_366866,0,0,0,0,0
29380686_366893,0,0,0,0,0
29380686_367012,0,0,0,0,0
29380686_367150,0,0,0,0,0
29380686_383975,2,2,2,2,2
29380686_384240,2,2,2,2,2
29380686_384243,2,2,2,2,2
29380686_674536,1,1,0,0,0
29380686_674555,0,0,0,0,0
29380686_674658,0,0,0,0,0
29380686_811882,0,0,0,0,0
29380686_811921,0,0,0,0,0
29380686_812017,0,0,0,0,0
29380686_812023,1,1,0,0,0
29380686_859721,0,0,0,0,0
29380686_859838,0,0,0,0,0
29380686_859916,0,0,0,0,0
29380686_910065,0,0,0,0,0
29380686_910081,0,0,0,0,0
29380686_910092,0,0,0,0,0
29380686_910103,0,0,0,0,0
29380686_910106,0,0,0,0,0
29380686_910141,0,0,0,0,0
29380686_987291,0,0,0,0,0
29380686_987293,0,0,0,0,0
29380686_987295,0,0,0,0,0
29380686_987312,0,0,0,0,0
29380686_987318,1,1,1,1,1
29380686_987322,0,0,0,0,0
29380686_987353,0,0,0,0,0
29380686_987355,1,1,1,1,0
29380686_987360,0,0,0,0,0
29380686_987361,0,0,0,0,0
29380686_987365,1,1,1,1,1
29380686_987372,0,0,0,0,0
29380686_987379,0,0,0,0,0
29380686_987382,1,1,1,1,0
29380686_987391,1,1,1,1,0
29380686_987399,0,0,0,0,0
29380686_987406,0,0,0,0,0
29380686_987408,1,1,1,1,0
29380686_987409,1,1,1,0,0
29380686_987440,1,1,1,1,1
29380686_987443,0,0,0,0,0
29380686_987456,0,0,0,0,0
29380686_987457,0,0,0,0,0
29380686_987463,0,0,0,0,0
29380686_987465,0,0,0,0,0
29380686_987468,0,0,0,0,0
29380686_987470,0,0,0,0,0
29380686_987477,0,0,0,0,0
29380687_883869,0,0,0,0,0
29380688_1680953,0,0,0,0,0
29380688_2490689,0,0,0,0,0
29380688_2490743,0,0,0,0,0
29380688_2491372,0,0,0,0,0
29380688_2518028,0,0,0,0,0
29380688_2518041,0,0,0,0,0
29380689_379032,0,0,0,0,0
29380691_520225,0,0,0,0,0
29380692_1206680,0,0,0,0,0
29380692_1206716,1,1,1,1,1
29380692_1206848,1,1,1,1,2
29380692_1206922,0,0,0,0,0
29380692_123737,2,2,2,2,2
29380692_1542468,1,1,1,NA,NA
29380692_3050031,0,0,0,0,0
29380692_3050103,0,0,0,0,0
29380692_3050124,0,0,0,0,0
29380692_3318996,1,1,1,1,2
29380692_3319089,0,0,0,0,0
29380692_3319145,0,0,0,0,0
29380692_3323680,0,0,0,0,0
29380692_3323759,0,0,0,0,0
29380692_3332509,1,1,1,NA,NA
29380692_3333581,1,1,1,1,2
29380692_3333638,0,0,0,0,0
29380692_3333673,0,0,0,0,0
29380692_3333877,1,1,1,2,2
29380692_3333941,1,1,1,1,2
29380692_3333971,0,0,0,0,0
29380692_4327697,0,0,0,0,0
29380692_4889149,0,0,0,0,0
29380692_4889167,0,0,0,0,0
29380692_4889170,0,0,0,0,0
29380692_4889182,0,0,0,0,0
29380695_402418,2,2,2,2,2
29380696_1236546,1,2,2,2,2
29380696_1270081,0,0,0,0,0
29380697_1189182,1,1,1,2,2
29380697_1189237,1,1,1,2,2
29380697_1189266,1,1,1,2,2
29380697_1189283,1,1,1,2,2
29380697_1191614,1,1,1,2,2
29380697_1191655,1,1,1,2,2
29380697_1191744,0,0,0,0,0
29380697_1191768,1,1,1,2,2
29380697_1191892,1,1,1,2,2
29380697_1191948,1,1,1,2,2
29380697_1197161,1,1,1,2,2
29380697_1215197,0,0,0,0,0
29380697_1215203,1,1,1,1,1
29380697_1215226,0,0,0,0,0
29380697_1215244,1,1,1,1,1
29380697_1215263,1,1,1,1,1
29380697_1215265,1,0,0,0,0
29380697_1215266,1,1,1,1,1
29380697_1215300,1,1,1,2,2
29380697_1215339,1,1,1,2,2
29380697_572336,1,1,1,2,2
29380700_106270,2,2,2,2,2
29380700_106271,0,0,0,0,0
29380700_1259284,2,2,2,2,2
29380700_1259306,1,2,2,2,2
29380700_99869,0,0,0,0,0
29380700_99964,2,2,2,2,2
29380702_212533,1,0,0,0,0
29380702_212581,1,1,1,2,2
29380702_212610,1,1,1,2,2
29380702_212655,1,1,1,2,2
29380702_212743,1,1,1,2,2
29380702_212750,0,0,0,0,0
29380702_212764,1,1,1,1,1
29380702_212790,1,1,1,1,1
29380702_212794,1,1,1,1,1
29380702_212808,1,1,1,1,1
29380702_212821,1,1,1,1,1
29380702_212831,1,1,1,1,1
29380702_212856,1,1,1,1,1
29380702_212864,1,1,1,2,2
29380702_212876,1,1,1,1,1
29380702_212886,1,1,1,2,2
29380702_212965,2,2,2,2,2
29380702_213015,1,1,1,2,2
29380702_213041,1,1,1,2,2
29380702_27301,1,1,1,0,0
29380702_64298,0,0,0,0,0
29380702_64306,0,0,0,0,0
29380702_64388,0,0,0,0,0
29380702_64431,0,0,0,0,0
29380702_64432,0,0,0,0,0
29380702_64441,0,0,0,0,0
29380702_64446,0,0,0,0,0
29380702_64496,0,0,0,0,0
29380702_64533,0,0,0,0,0
29380707_397175,0,0,0,0,0
29380707_397187,0,0,0,0,0
29380707_397279,0,0,0,0,0
29380707_397289,1,0,0,0,0
29380708_1287656,0,0,0,0,0
29380708_1287678,1,1,2,2,2
29380708_1287766,0,0,0,0,0
29380708_1288797,0,0,0,0,0
29380708_1288828,0,0,0,0,0
29380708_1592329,1,1,2,2,2
29380708_1592373,1,1,2,2,2
29380708_1592390,0,0,0,0,0
29380708_1592457,1,1,2,2,2
29380708_1592520,0,0,0,0,0
29380708_1592539,1,1,2,2,2
29380708_1592549,1,1,2,2,2
29380708_1592786,1,1,2,2,2
29380708_1592795,0,0,0,0,0
29380708_1597446,1,1,2,2,2
29380708_1811822,1,2,2,2,2
29380708_1976290,1,1,2,2,2
29380708_1976309,0,0,0,0,0
29380708_1976326,1,1,2,2,2
29380708_1976366,1,1,2,2,2
29380708_1976383,1,1,2,2,2
29380708_1976541,1,1,2,2,2
29380708_1976555,1,1,2,2,2
29380708_1976562,1,1,2,2,2
29380708_2278640,1,1,2,2,2
29380708_2278720,1,1,2,2,2
29380708_2491400,0,0,0,0,0
29380708_2491460,0,0,0,0,0
29380708_2491517,1,1,2,2,2
29380708_2517102,1,1,2,2,2
29380708_2517108,1,1,2,2,2
29380708_2517123,1,1,2,2,2
29380708_2517182,1,1,2,2,2
29380708_2813186,1,1,1,2,2
29380708_2813217,1,1,1,2,2
29380708_356139,0,0,0,0,0
29380708_454224,2,2,2,2,2
29380710_1061093,1,0,0,0,0
29380710_1061162,2,2,2,2,2
29380710_1061213,2,2,2,2,2
29380710_1172849,2,2,2,2,2
29380710_1172936,1,0,0,0,0
29380710_1182437,1,2,2,2,2
29380710_1182458,1,0,0,0,0
29380710_1409652,0,0,0,0,0
29380710_1567381,1,0,0,0,0
29380710_1567391,1,0,0,0,0
29380710_1567765,1,0,0,0,0
29380710_1575397,1,0,0,0,0
29380710_1575504,0,0,0,0,0
29380710_1813097,1,0,0,0,0
29380710_1853142,1,0,0,0,0
29380710_1853171,1,0,0,0,0
29380710_1872359,1,0,0,0,0
29380710_1902445,0,0,0,0,0
29380710_1902486,0,0,0,0,0
29380710_1902489,0,0,0,0,0
29380710_1995451,1,0,0,0,0
29380710_1995466,1,0,0,0,0
29380710_1995513,1,0,0,0,0
29380710_1995551,1,0,0,0,0
29380710_1995579,1,0,0,0,0
29380710_1995603,1,0,0,0,0
29380710_1995625,1,0,0,0,0
29380710_1995845,1,0,0,0,0
29380710_1995927,1,0,0,0,0
29380710_1995941,1,0,0,0,0
29380710_1995968,1,0,0,0,0
29380710_1995970,1,0,0,0,0
29380710_1995990,1,0,0,0,0
29380710_3823490,1,2,2,2,2
29380710_3823504,1,2,2,2,2
29380710_3823540,1,2,2,2,2
29380710_3823589,1,2,2,2,2
29380710_3823592,1,2,2,2,2
29380710_421141,0,0,0,0,0
29380710_421720,1,0,0,0,0
29380710_4562698,1,2,2,2,2
29380710_4562721,0,0,0,0,0
29380710_4698828,0,0,0,0,0
29380710_4698838,1,2,2,2,2
29380710_4698873,1,2,2,2,2
29380711_154041,0,0,0,0,0
29380711_580847,2,2,2,2,2
29380712_1785895,0,0,0,0,0
29380712_2103854,0,0,0,0,0
29380712_2104114,1,1,0,0,0
29380712_2104160,1,1,0,0,0
29380712_2104251,0,0,0,0,0
29380712_2104313,1,1,0,0,0
29380712_2104397,1,1,0,0,0
29380712_224084,0,0,0,0,0
29380712_224096,0,0,0,0,0
29380712_224185,0,0,0,0,0
29380712_2285216,0,0,0,0,0
29380712_2285224,0,0,0,0,0
29380712_2285338,1,1,0,0,0
29380712_2285523,0,0,0,0,0
29380712_2373085,0,0,0,0,0
29380712_2373115,0,0,0,0,0
29380712_2373119,0,0,0,0,0
29380712_2580859,0,0,0,0,0
29380712_2670376,0,0,0,0,0
29380712_2670384,0,0,0,0,0
29380712_2670477,1,1,0,0,0
29380712_2818315,0,0,0,0,0
29380712_2818955,0,0,0,0,0
29380712_2819072,0,0,0,0,0
29380712_2837298,0,0,0,0,0
29380712_2837301,0,0,0,0,0
29380712_2837306,0,0,0,0,0
29380712_2837326,0,0,0,0,0
29380712_2837338,0,0,0,0,0
29380712_2837351,0,0,0,0,0
29380712_2837362,0,0,0,0,0
29380712_2837364,0,0,0,0,0
29380712_2837379,0,0,0,0,0
29380712_2837380,0,0,0,0,0
29380712_2837387,0,0,0,0,0
29380712_2837397,0,0,0,0,0
29380712_2837414,0,0,0,0,0
29380712_552804,1,1,0,0,0
29380713_1005649,0,0,0,0,0
29380713_1005685,0,0,0,0,0
29380713_1005700,0,0,0,0,0
29380713_1005709,0,0,0,0,0
29380713_1005723,0,0,0,0,0
29380713_1005741,0,0,0,0,0
29380713_1005745,0,0,0,0,0
29380713_1005746,0,0,0,0,0
29380713_1005754,0,0,0,0,0
29380713_1005790,0,0,0,0,0
29380713_1005802,0,0,0,0,0
29380713_1005831,0,0,0,0,0
29380713_1005853,0,0,0,0,0
29380713_1005863,0,0,0,0,0
29380713_1005881,0,0,0,0,0
29380713_1005895,0,0,0,0,0
29380713_1005931,0,0,0,0,0
29380713_1005940,0,0,0,0,0
29380713_1006005,0,0,0,0,0
29380713_264021,0,0,0,0,0
29380713_264106,0,0,0,0,0
29380715_1015461,0,0,0,0,0
29380715_1015587,1,0,0,0,0
29380715_1016555,0,0,0,0,0
29380715_1016580,0,0,0,0,0
29380715_1045459,0,0,0,0,0
29380715_906262,0,0,0,0,0
29380715_906301,0,0,0,0,0
29380718_1030783,2,2,2,2,2
