,6_1-F,611-S1,611-1-S2,611-11-S3,611-111-S4
29380541_1055160,0,0,0,0,0
29380541_1055196,0,0,0,0,0
29380541_1055199,0,0,0,0,0
29380541_1055240,0,0,0,0,0
29380541_1055372,0,0,0,0,0
29380541_1096044,0,0,0,0,0
29380541_1118382,0,0,0,0,0
29380541_1118454,0,0,0,0,0
29380541_1118499,0,0,0,0,0
29380541_1118511,0,0,0,0,0
29380541_1118521,0,0,0,0,0
29380541_1118581,0,0,0,0,0
29380541_1120890,0,0,0,0,0
29380541_1121990,0,0,0,0,0
29380541_25967,0,0,0,0,0
29380541_27731,0,0,0,0,0
29380541_861491,0,0,0,0,0
29380541_861494,0,0,0,0,0
29380541_861556,0,0,0,0,0
29380541_861574,0,0,0,0,0
29380542_409746,0,0,0,0,0
29380543_1363262,0,0,0,0,0
29380543_1684173,1,0,0,0,0
29380545_614212,0,0,0,0,0
29380546_108256,0,0,0,0,0
29380546_108268,1,1,0,0,0
29380546_108277,1,1,0,0,0
29380546_108278,1,1,0,0,0
29380546_108279,1,1,0,0,0
29380546_109653,1,1,0,0,0
29380546_728579,0,0,0,0,0
29380548_1132812,1,0,0,0,0
29380548_1132929,0,0,0,0,0
29380548_1465461,0,0,0,0,0
29380548_1465533,0,0,0,0,0
29380548_1465556,0,0,0,0,0
29380548_1465561,0,0,0,0,0
29380548_1465578,2,2,2,2,2
29380550_241606,2,2,2,2,2
29380551_11183801,2,2,2,2,2
29380551_11183836,2,2,2,2,2
29380551_11255934,2,2,2,2,2
29380551_11257130,2,2,2,2,2
29380551_11531972,2,2,2,2,2
29380551_11532346,2,2,2,2,2
29380551_11532347,2,2,2,2,2
29380551_1760720,0,0,0,0,0
29380551_1760721,0,0,0,0,0
29380551_3310659,2,2,2,2,2
29380551_3314263,2,2,2,2,2
29380551_4798342,0,0,0,0,0
29380551_5678581,1,2,2,2,2
29380554_1331821,1,0,0,0,0
29380554_1400031,2,2,2,2,2
29380554_1464098,0,0,0,0,0
29380554_1466994,2,2,2,2,2
29380554_1467041,2,2,2,2,2
29380554_716849,2,2,2,2,2
29380554_716850,2,2,2,2,2
29380554_716912,2,2,2,2,2
29380557_867567,1,1,2,2,2
29380557_870213,1,1,2,2,2
29380557_870241,1,1,2,2,2
29380557_870245,1,1,2,2,2
29380557_871063,0,0,0,0,0
29380557_871072,0,0,0,0,0
29380557_871087,0,0,0,0,0
29380558_130253,0,0,0,0,0
29380560_3703007,0,0,0,0,0
29380562_1617170,0,0,0,0,0
29380562_1617254,0,0,0,0,0
29380563_1291025,0,0,0,0,0
29380567_194366,0,0,0,0,0
29380568_1062325,0,0,0,0,0
29380568_1062461,0,0,0,0,0
29380568_133280,0,0,0,0,0
29380568_2131524,0,0,0,0,0
29380568_2382685,0,0,0,0,0
29380568_622287,1,1,0,0,0
29380568_880035,0,0,0,0,0
29380568_880080,1,1,0,0,0
29380568_895631,1,1,0,0,0
29380568_911534,1,1,0,0,0
29380568_911740,1,1,0,0,0
29380569_133360,0,0,0,0,0
29380569_133384,1,0,0,0,0
29380569_160540,1,0,0,0,0
29380569_160589,1,0,0,0,0
29380569_945464,1,0,0,0,0
29380570_954875,0,0,0,0,0
29380571_124814,1,1,1,1,1
29380571_411134,1,1,1,1,1
29380571_411575,1,1,1,1,1
29380572_173632,0,0,0,0,0
29380572_173705,0,0,0,0,0
29380572_173859,0,0,0,0,0
29380572_362487,0,0,0,0,0
29380572_362529,0,0,0,0,0
29380572_362557,0,0,0,0,0
29380572_362569,0,0,0,0,0
29380572_362591,0,0,0,0,0
29380572_362599,0,0,0,0,0
29380572_420860,0,0,0,0,0
29380572_422020,0,0,0,0,0
29380572_422089,1,0,0,0,0
29380572_422376,0,0,0,0,0
29380572_422419,0,0,0,0,0
29380572_537586,0,0,0,0,0
29380572_537621,0,0,0,0,0
29380572_537692,0,0,0,0,0
29380572_537876,0,0,0,0,0
29380572_538221,0,0,0,0,0
29380572_540132,0,0,0,0,0
29380573_627672,0,0,0,0,0
29380574_1152093,0,0,0,0,0
29380574_1152099,0,0,0,0,0
29380574_1190224,0,0,0,0,0
29380574_1403975,0,0,0,0,0
29380574_1403999,0,0,0,0,0
29380574_1404033,0,0,0,0,0
29380574_589081,0,0,0,0,0
29380574_787327,0,0,0,0,0
29380574_787332,0,0,0,0,0
29380574_787896,0,0,0,0,0
29380574_787910,0,0,0,0,0
29380574_803781,0,0,0,0,0
29380574_819271,0,0,0,0,0
29380574_819375,0,0,0,0,0
29380574_970981,0,0,0,0,0
29380574_971026,0,0,0,0,0
29380574_971036,0,0,0,0,0
29380575_203273,0,0,0,0,0
29380575_428628,1,1,2,2,2
29380577_2172635,0,0,0,0,0
29380579_4432731,2,2,2,2,2
29380579_4560596,2,2,2,2,2
29380579_4563199,2,2,2,2,2
29380579_4563290,2,2,2,2,2
29380579_4955330,0,0,0,0,0
29380579_4963622,2,2,2,2,2
29380579_4963682,0,0,0,0,0
29380579_4970721,0,0,0,0,0
29380579_4970760,0,0,0,0,0
29380579_4972220,2,2,2,2,2
29380579_4975538,0,0,0,0,0
29380582_438406,1,1,0,0,0
29380585_330687,0,0,0,0,0
29380585_330712,0,0,0,0,0
29380585_382386,0,0,0,0,0
29380585_382515,0,0,0,0,0
29380585_418178,0,0,0,0,0
29380585_418182,2,2,2,2,2
29380586_173317,1,1,0,0,0
29380586_173378,1,1,0,0,0
29380586_173506,1,1,0,0,0
29380586_173532,1,1,0,0,0
29380586_60249,1,1,0,0,0
29380586_60410,0,0,0,0,0
29380587_200307,0,0,0,0,0
29380587_200315,0,0,0,0,0
29380587_200388,0,0,0,0,0
29380587_88509,0,0,0,0,0
29380587_88559,1,1,1,1,1
29380587_88612,1,1,1,1,1
29380587_88616,1,0,0,0,0
29380590_191234,0,0,0,0,0
29380590_82510,0,0,0,0,0
29380592_1047499,1,1,0,0,0
29380592_1047689,1,1,0,0,0
29380592_1749328,0,0,0,0,0
29380593_1979101,1,2,2,2,2
29380593_1979276,0,0,0,0,0
29380593_1979384,0,0,0,0,0
29380593_691027,1,2,2,2,2
29380600_271133,1,1,1,0,0
29380600_271189,1,1,1,0,0
29380602_1207148,0,0,0,0,0
29380602_1207166,0,0,0,0,0
29380602_1207167,0,0,0,0,0
29380604_1196930,0,0,0,0,0
29380604_48141,1,1,0,0,0
29380604_50036,1,1,1,0,0
29380604_50105,0,0,0,0,0
29380604_905659,0,0,0,0,0
29380604_909125,0,0,0,0,0
29380605_267994,0,0,0,0,0
29380611_171498,1,0,0,0,0
29380611_175749,0,0,0,0,0
29380611_980541,1,0,0,0,0
29380611_980794,1,0,0,0,0
29380612_335771,0,0,0,0,0
29380612_335861,0,0,0,0,0
29380612_694200,0,0,0,0,0
29380612_694214,0,0,0,0,0
29380612_694215,0,0,0,0,0
29380612_694218,0,0,0,0,0
29380612_694254,0,0,0,0,0
29380612_694281,0,0,0,0,0
29380612_694307,0,0,0,0,0
29380612_694319,0,0,0,0,0
29380612_694325,0,0,0,0,0
29380612_694327,0,0,0,0,0
29380612_694361,0,0,0,0,0
29380612_694391,1,1,1,1,1
29380612_694458,0,0,0,0,0
29380612_985626,0,0,0,0,0
29380612_985661,0,0,0,0,0
29380612_985672,0,0,0,0,0
29380612_986536,0,0,0,0,0
29380612_986603,0,0,0,0,0
29380615_1123070,0,0,0,0,0
29380615_2919493,1,1,1,1,0
29380615_3126948,1,1,1,NA,NA
29380615_3127017,1,1,1,1,0
29380615_332274,0,0,0,0,0
29380615_332316,1,1,1,NA,NA
29380615_332331,1,1,1,NA,NA
29380615_90518,1,1,1,1,2
29380615_90544,1,1,1,NA,NA
29380615_90547,1,1,1,NA,NA
29380615_90617,1,1,1,1,2
29380615_90618,1,1,1,1,2
29380615_90623,1,1,1,1,2
29380615_90647,1,1,1,1,1
29380615_90664,0,0,0,0,0
29380615_90668,1,1,1,1,1
29380618_2104340,0,0,0,0,0
29380620_2415752,1,0,0,0,0
29380620_2455998,1,0,0,0,0
29380620_2456062,1,0,0,0,0
29380620_2461661,0,0,0,0,0
29380620_2461666,1,0,0,0,0
29380620_2461805,0,0,0,0,0
29380620_2546377,1,0,0,0,0
29380620_2546401,1,2,2,2,2
29380620_2546443,2,2,2,2,2
29380620_2555880,1,0,0,0,0
29380620_2798,0,0,0,0,0
29380620_2847715,0,0,0,0,0
29380620_2847721,0,0,0,0,0
29380620_2847814,0,0,0,0,0
29380620_2847816,1,0,0,0,0
29380620_2847859,0,0,0,0,0
29380620_2847863,0,0,0,0,0
29380620_2847870,0,0,0,0,0
29380620_2847877,0,0,0,0,0
29380620_2849503,1,0,0,0,0
29380620_3528886,0,0,0,0,0
29380620_3695016,1,2,2,2,2
29380620_3695019,0,0,0,0,0
29380620_3695047,0,0,0,0,0
29380620_3695101,0,0,0,0,0
29380620_3947883,1,0,0,0,0
29380620_3947892,1,0,0,0,0
29380620_3947932,1,0,0,0,0
29380620_3947936,0,0,0,0,0
29380620_3948235,1,0,0,0,0
29380620_3948262,1,0,0,0,0
29380620_3948349,1,0,0,0,0
29380620_5913491,0,0,0,0,0
29380620_7146226,0,0,0,0,0
29380620_875248,0,0,0,0,0
29380622_1271475,0,0,0,0,0
29380622_1271519,0,0,0,0,0
29380622_497516,0,0,0,0,0
29380622_497526,1,0,0,0,0
29380622_497543,1,0,0,0,0
29380622_497544,1,0,0,0,0
29380622_497547,1,0,0,0,0
29380622_497556,1,0,0,0,0
29380622_501910,0,0,0,0,0
29380623_772062,0,0,0,0,0
29380628_431181,0,0,0,0,0
29380628_431285,0,0,0,0,0
29380628_431699,0,0,0,0,0
29380628_434211,0,0,0,0,0
29380628_434266,0,0,0,0,0
29380628_663903,1,1,2,2,2
29380629_1838476,1,0,0,0,0
29380629_2616273,1,1,2,2,2
29380629_682674,1,1,0,0,0
29380629_735018,1,1,0,0,0
29380629_920718,1,1,0,0,0
29380630_42348,0,0,0,0,0
29380633_1926747,0,0,0,0,0
29380633_1927069,0,0,0,0,0
29380633_1963959,0,0,0,0,0
29380633_2475011,0,0,0,0,0
29380633_2475052,0,0,0,0,0
29380634_451586,0,0,0,0,0
29380636_875109,0,0,0,0,0
29380636_875184,1,2,2,2,2
29380640_1752345,0,0,0,0,0
29380640_1752356,0,0,0,0,0
29380640_1752384,0,0,0,0,0
29380640_1752390,0,0,0,0,0
29380640_1752452,0,0,0,0,0
29380640_493148,1,1,1,1,1
29380640_493159,0,0,0,0,0
29380640_493160,1,1,1,1,1
29380640_493274,0,0,0,0,0
29380642_1030092,1,0,0,0,0
29380642_440230,0,0,0,0,0
29380642_440617,0,0,0,0,0
29380642_440631,0,0,0,0,0
29380642_444235,0,0,0,0,0
29380642_444281,0,0,0,0,0
29380642_444351,0,0,0,0,0
29380642_444383,0,0,0,0,0
29380642_444437,0,0,0,0,0
29380642_444445,0,0,0,0,0
29380643_1214378,1,0,0,0,0
29380643_1214396,1,0,0,0,0
29380643_1214442,1,0,0,0,0
29380643_1214476,0,0,0,0,0
29380643_2592169,2,2,2,2,2
29380648_951554,0,0,0,0,0
29380648_951595,0,0,0,0,0
29380649_1726169,2,2,2,2,2
29380649_1726183,2,2,2,2,2
29380649_1729551,0,0,0,0,0
29380649_815934,0,0,0,0,0
29380650_1903420,0,0,0,0,0
29380650_1903439,0,0,0,0,0
29380650_1903450,0,0,0,0,0
29380650_1903463,0,0,0,0,0
29380650_1903464,0,0,0,0,0
29380650_1903467,0,0,0,0,0
29380650_1903734,0,0,0,0,0
29380650_1903738,0,0,0,0,0
29380650_1903745,0,0,0,0,0
29380650_1921632,0,0,0,0,0
29380650_1921671,0,0,0,0,0
29380650_1921695,0,0,0,0,0
29380650_1921735,0,0,0,0,0
29380650_1922193,0,0,0,0,0
29380650_804548,0,0,0,0,0
29380653_119644,1,2,2,2,2
29380653_119733,1,2,2,2,2
29380653_119741,1,2,2,2,2
29380653_119752,1,2,2,2,2
29380653_1329882,1,0,0,0,0
29380653_1329966,0,0,0,0,0
29380653_1507361,1,0,0,0,0
29380654_1896747,1,1,2,2,2
29380654_1896774,1,1,2,2,2
29380654_2278663,2,2,2,2,2
29380654_2280036,2,2,2,2,2
29380654_2280109,2,2,2,2,2
29380654_444547,0,0,0,0,0
29380656_132061,0,0,0,0,0
29380657_1012435,0,0,0,0,0
29380658_920005,0,0,0,0,0
29380658_920027,0,0,0,0,0
29380658_920124,0,0,0,0,0
29380658_920132,0,0,0,0,0
29380658_920146,0,0,0,0,0
29380659_12826,0,0,0,0,0
29380660_793439,1,0,0,0,0
29380661_69734,0,0,0,0,0
29380663_110298,0,0,0,0,0
29380663_251546,0,0,0,0,0
29380663_356430,0,0,0,0,0
29380663_38523,0,0,0,0,0
29380663_38601,0,0,0,0,0
29380663_54425,0,0,0,0,0
29380665_24209,0,0,0,0,0
29380665_24269,0,0,0,0,0
29380672_297381,1,1,1,1,0
29380672_297382,1,1,1,1,0
29380672_297391,1,1,1,1,0
29380672_297397,1,1,1,1,0
29380672_297406,1,1,1,1,0
29380672_297437,1,1,1,1,0
29380672_297466,1,1,1,1,1
29380674_1208240,0,0,0,0,0
29380674_1208251,0,0,0,0,0
29380674_635261,0,0,0,0,0
29380676_228686,0,0,0,0,0
29380679_1648040,0,0,0,0,0
29380679_1648057,0,0,0,0,0
29380679_1648062,1,1,1,1,0
29380679_1648081,0,0,0,0,0
29380680_1826023,1,2,2,2,2
29380683_96824,0,0,0,0,0
29380683_96825,0,0,0,0,0
29380683_96831,0,0,0,0,0
29380683_96858,1,0,0,0,0
29380683_96874,1,0,0,0,0
29380683_96891,1,0,0,0,0
29380683_96905,1,1,1,1,1
29380683_96923,1,0,0,0,0
29380683_96940,1,0,0,0,0
29380683_96948,0,0,0,0,0
29380683_96961,0,0,0,0,0
29380684_1156364,1,1,1,1,1
29380684_1174635,1,1,1,1,1
29380684_1174963,1,1,1,1,1
29380684_1760780,1,1,1,1,1
29380684_1772042,1,1,1,1,1
29380684_1815077,1,1,1,1,1
29380684_1815122,0,0,0,0,0
29380684_2225646,0,0,0,0,0
29380684_238570,1,1,1,1,1
29380684_2585217,0,0,0,0,0
29380684_259876,1,1,1,1,1
29380684_2654683,0,0,0,0,0
29380684_2656029,0,0,0,0,0
29380684_2658753,0,0,0,0,0
29380684_2658810,0,0,0,0,0
29380684_2659009,0,0,0,0,0
29380684_2659016,0,0,0,0,0
29380684_2659373,0,0,0,0,0
29380684_2661739,0,0,0,0,0
29380684_2662204,0,0,0,0,0
29380684_444570,1,1,1,1,1
29380684_444636,1,1,1,1,1
29380684_448387,1,1,1,1,1
29380684_448555,1,1,1,1,1
29380684_457416,1,1,1,1,1
29380684_457430,1,1,1,1,1
29380684_519561,1,1,0,0,0
29380684_520364,1,1,1,1,1
29380684_520370,0,0,0,0,0
29380684_520412,0,0,0,0,0
29380685_1000978,1,0,0,0,0
29380685_1011868,2,2,2,2,2
29380685_1146028,1,2,2,2,2
29380685_1148508,2,2,2,2,2
29380685_1148786,2,2,2,2,2
29380685_1645286,0,0,0,0,0
29380685_1645359,0,0,0,0,0
29380685_1789981,0,0,0,0,0
29380685_1790011,0,0,0,0,0
29380685_1790596,0,0,0,0,0
29380685_1794517,0,0,0,0,0
29380685_1794549,0,0,0,0,0
29380685_1795503,0,0,0,0,0
29380685_1859179,0,0,0,0,0
29380685_1859205,0,0,0,0,0
29380685_1885044,0,0,0,0,0
29380685_2277954,0,0,0,0,0
29380685_2277979,0,0,0,0,0
29380685_415611,1,0,0,0,0
29380685_415673,1,0,0,0,0
29380685_415690,1,0,0,0,0
29380685_415709,1,0,0,0,0
29380685_415729,1,0,0,0,0
29380685_415750,0,0,0,0,0
29380685_415752,0,0,0,0,0
29380685_415764,1,0,0,0,0
29380685_415768,1,0,0,0,0
29380685_415786,0,0,0,0,0
29380685_456141,1,0,0,0,0
29380685_456155,1,0,0,0,0
29380685_456197,1,0,0,0,0
29380685_456212,1,0,0,0,0
29380685_456267,1,0,0,0,0
29380685_543868,1,0,0,0,0
29380685_543885,1,0,0,0,0
29380686_1225142,0,0,0,0,0
29380686_1264754,1,1,2,2,2
29380686_1264864,2,2,2,2,2
29380686_1265140,2,2,2,2,2
29380686_1265145,2,2,2,2,2
29380686_1265147,2,2,2,2,2
29380686_1574319,0,0,0,0,0
29380686_366866,0,0,0,0,0
29380686_366893,0,0,0,0,0
29380686_367012,0,0,0,0,0
29380686_367150,0,0,0,0,0
29380686_383975,2,2,2,2,2
29380686_674536,1,1,0,0,0
29380686_674555,0,0,0,0,0
29380686_674658,0,0,0,0,0
29380686_811882,0,0,0,0,0
29380686_811921,0,0,0,0,0
29380686_812017,0,0,0,0,0
29380686_859721,0,0,0,0,0
29380686_859838,0,0,0,0,0
29380686_859916,0,0,0,0,0
29380686_910065,0,0,0,0,0
29380686_910081,0,0,0,0,0
29380686_910092,0,0,0,0,0
29380686_910103,0,0,0,0,0
29380686_910106,0,0,0,0,0
29380686_910141,0,0,0,0,0
29380686_987440,1,1,1,1,1
29380686_987457,0,0,0,0,0
29380688_1680953,0,0,0,0,0
29380688_2518041,0,0,0,0,0
29380689_379032,0,0,0,0,0
29380692_1206680,0,0,0,0,0
29380692_1206716,1,1,1,1,1
29380692_1206848,1,1,1,1,2
29380692_1206922,0,0,0,0,0
29380692_3050031,0,0,0,0,0
29380692_3318996,1,1,1,1,2
29380692_3319089,0,0,0,0,0
29380692_3319145,0,0,0,0,0
29380692_3323680,0,0,0,0,0
29380692_3323759,0,0,0,0,0
29380692_3332509,1,1,1,NA,NA
29380692_3333581,1,1,1,1,2
29380692_3333638,0,0,0,0,0
29380692_3333673,0,0,0,0,0
29380692_3333877,1,1,1,2,2
29380692_3333941,1,1,1,1,2
29380692_3333971,0,0,0,0,0
29380692_4327697,0,0,0,0,0
29380695_402418,2,2,2,2,2
29380696_1236546,1,2,2,2,2
29380696_1270081,0,0,0,0,0
29380697_1189182,1,1,1,2,2
29380697_1189237,1,1,1,2,2
29380697_1189266,1,1,1,2,2
29380697_1189283,1,1,1,2,2
29380697_1191614,1,1,1,2,2
29380697_1191655,1,1,1,2,2
29380697_1191892,1,1,1,2,2
29380697_1197161,1,1,1,2,2
29380697_1215263,1,1,1,1,1
29380697_1215266,1,1,1,1,1
29380697_1215300,1,1,1,2,2
29380697_572336,1,1,1,2,2
29380700_1259284,2,2,2,2,2
29380700_1259306,1,2,2,2,2
29380700_99964,2,2,2,2,2
29380702_213015,1,1,1,2,2
29380702_64298,0,0,0,0,0
29380702_64306,0,0,0,0,0
29380702_64388,0,0,0,0,0
29380702_64431,0,0,0,0,0
29380702_64432,0,0,0,0,0
29380702_64441,0,0,0,0,0
29380702_64446,0,0,0,0,0
29380702_64496,0,0,0,0,0
29380702_64533,0,0,0,0,0
29380707_397175,0,0,0,0,0
29380707_397187,0,0,0,0,0
29380707_397279,0,0,0,0,0
29380708_1287656,0,0,0,0,0
29380708_1287678,1,1,2,2,2
29380708_1287766,0,0,0,0,0
29380708_1288797,0,0,0,0,0
29380708_1288828,0,0,0,0,0
29380708_1592329,1,1,2,2,2
29380708_1592373,1,1,2,2,2
29380708_1592390,0,0,0,0,0
29380708_1592457,1,1,2,2,2
29380708_1592520,0,0,0,0,0
29380708_1592539,1,1,2,2,2
29380708_1592549,1,1,2,2,2
29380708_1592786,1,1,2,2,2
29380708_1592795,0,0,0,0,0
29380708_1597446,1,1,2,2,2
29380708_1811822,1,2,2,2,2
29380708_1976290,1,1,2,2,2
29380708_1976309,0,0,0,0,0
29380708_1976326,1,1,2,2,2
29380708_1976366,1,1,2,2,2
29380708_1976383,1,1,2,2,2
29380708_1976541,1,1,2,2,2
29380708_1976555,1,1,2,2,2
29380708_1976562,1,1,2,2,2
29380708_2278640,1,1,2,2,2
29380708_2491400,0,0,0,0,0
29380708_2491460,0,0,0,0,0
29380708_2491517,1,1,2,2,2
29380708_2517102,1,1,2,2,2
29380708_2517108,1,1,2,2,2
29380708_2517182,1,1,2,2,2
29380708_2813186,1,1,1,2,2
29380708_2813217,1,1,1,2,2
29380708_454224,2,2,2,2,2
29380710_1061162,2,2,2,2,2
29380710_1061213,2,2,2,2,2
29380710_1172849,2,2,2,2,2
29380710_1182437,1,2,2,2,2
29380710_1409652,0,0,0,0,0
29380710_1567765,1,0,0,0,0
29380710_1575397,1,0,0,0,0
29380710_1575504,0,0,0,0,0
29380710_1813097,1,0,0,0,0
29380710_1902489,0,0,0,0,0
29380710_1995551,1,0,0,0,0
29380710_1995603,1,0,0,0,0
29380710_1995625,1,0,0,0,0
29380710_3823490,1,2,2,2,2
29380710_3823504,1,2,2,2,2
29380710_3823540,1,2,2,2,2
29380710_3823589,1,2,2,2,2
29380710_3823592,1,2,2,2,2
29380710_421141,0,0,0,0,0
29380710_421720,1,0,0,0,0
29380710_4562721,0,0,0,0,0
29380710_4698828,0,0,0,0,0
29380711_154041,0,0,0,0,0
29380712_2104114,1,1,0,0,0
29380712_2104160,1,1,0,0,0
29380712_2104251,0,0,0,0,0
29380712_2104313,1,1,0,0,0
29380712_2104397,1,1,0,0,0
29380712_224084,0,0,0,0,0
29380712_224096,0,0,0,0,0
29380712_2285338,1,1,0,0,0
29380712_2285523,0,0,0,0,0
29380712_2373085,0,0,0,0,0
29380712_2373115,0,0,0,0,0
29380712_2373119,0,0,0,0,0
29380712_2580859,0,0,0,0,0
29380712_2670376,0,0,0,0,0
29380712_2670384,0,0,0,0,0
29380712_2670477,1,1,0,0,0
29380712_2818315,0,0,0,0,0
29380712_2818955,0,0,0,0,0
29380712_2837298,0,0,0,0,0
29380712_2837301,0,0,0,0,0
29380712_2837306,0,0,0,0,0
29380712_2837326,0,0,0,0,0
29380712_2837338,0,0,0,0,0
29380712_2837351,0,0,0,0,0
29380712_2837362,0,0,0,0,0
29380712_2837364,0,0,0,0,0
29380712_2837379,0,0,0,0,0
29380712_2837380,0,0,0,0,0
29380712_2837387,0,0,0,0,0
29380712_2837397,0,0,0,0,0
29380712_2837414,0,0,0,0,0
29380712_552804,1,1,0,0,0
29380713_1005649,0,0,0,0,0
29380713_1005685,0,0,0,0,0
29380713_1005700,0,0,0,0,0
29380713_1005709,0,0,0,0,0
29380713_1005723,0,0,0,0,0
29380713_1005741,0,0,0,0,0
29380713_1005745,0,0,0,0,0
29380713_1005746,0,0,0,0,0
29380713_1005754,0,0,0,0,0
29380713_1005790,0,0,0,0,0
29380713_1005802,0,0,0,0,0
29380713_1005831,0,0,0,0,0
29380713_1005853,0,0,0,0,0
29380713_1005863,0,0,0,0,0
29380713_1005881,0,0,0,0,0
29380713_1006005,0,0,0,0,0
29380713_264021,0,0,0,0,0
29380715_1015461,0,0,0,0,0
29380715_1016555,0,0,0,0,0
29380715_1016580,0,0,0,0,0
29380715_906262,0,0,0,0,0
29380715_906301,0,0,0,0,0
29380718_1030783,2,2,2,2,2
29380718_1031553,1,1,1,1,0
29380718_1031580,2,2,2,2,2
29380718_1031583,0,0,0,0,0
29380718_1208105,0,0,0,0,0
29380718_1208111,2,2,2,2,2
29380718_1209478,2,2,2,2,2
29380718_1641918,2,2,2,2,2
29380718_285621,1,1,1,1,0
29380718_285679,1,1,1,1,0
29380718_285753,1,1,1,1,0
29380718_77774,1,1,1,1,0
29380719_1463153,0,0,0,0,0
29380719_1463165,0,0,0,0,0
29380719_1856691,0,0,0,0,0
29380719_1856733,0,0,0,0,0
29380719_1856747,0,0,0,0,0
29380720_183886,0,0,0,0,0
29380720_457807,0,0,0,0,0
29380720_457856,0,0,0,0,0
29380720_457909,2,2,2,2,2
29380723_1046280,1,0,0,0,0
29380723_1290870,1,0,0,0,0
29380723_1311557,1,0,0,0,0
29380723_1409944,0,0,0,0,0
29380723_1410006,1,1,1,0,0
29380723_1410035,1,1,1,0,0
29380723_1410164,1,1,1,1,1
29380723_2107652,1,2,2,2,2
29380724_1354404,1,1,1,1,0
29380724_48045,0,0,0,0,0
29380724_888688,0,0,0,0,0
29380724_888697,0,0,0,0,0
29380724_888744,0,0,0,0,0
29380724_888746,0,0,0,0,0
29380724_888765,0,0,0,0,0
29380724_888797,0,0,0,0,0
29380724_888805,0,0,0,0,0
29380724_888809,0,0,0,0,0
29380725_1015987,0,0,0,0,0
29380725_1016052,0,0,0,0,0
29380725_1016076,0,0,0,0,0
29380725_1016880,0,0,0,0,0
29380725_1017295,0,0,0,0,0
29380725_1017333,0,0,0,0,0
29380725_1017363,0,0,0,0,0
29380725_1017364,0,0,0,0,0
29380725_1017419,0,0,0,0,0
29380725_1131605,0,0,0,0,0
29380725_1131662,0,0,0,0,0
29380725_1131717,0,0,0,0,0
29380728_1152426,1,1,2,2,2
29380728_828403,2,2,2,2,2
29380728_828479,2,2,2,2,2
29380728_828495,2,2,2,2,2
29380730_222657,0,0,0,0,0
29380730_222871,0,0,0,0,0
29380730_2629292,2,2,2,2,2
29380730_2629302,2,2,2,2,2
29380730_47338,0,0,0,0,0
29380730_47405,0,0,0,0,0
29380731_1138837,0,0,0,0,0
29380733_2306228,0,0,0,0,0
29380733_2434446,0,0,0,0,0
29380733_2434508,0,0,0,0,0
29380733_644166,0,0,0,0,0
29380733_644233,1,2,2,2,2
29380734_184869,2,2,2,2,2
29380734_195211,2,2,2,2,2
29380734_195618,2,2,2,2,2
29380734_195656,2,2,2,2,2
29380734_218577,2,2,2,2,2
29380734_218617,2,2,2,2,2
29380734_218655,2,2,2,2,2
29380734_517559,2,2,2,2,2
29380734_517560,2,2,2,2,2
29380736_2160314,1,0,0,0,0
29380736_3281008,1,2,2,2,2
29380736_4016232,0,0,0,0,0
29380737_233898,1,0,0,0,0
29380737_233918,0,0,0,0,0
29380737_233968,0,0,0,0,0
29380738_1081090,0,0,0,0,0
29380738_1081094,0,0,0,0,0
29380738_1081105,0,0,0,0,0
29380738_1081177,0,0,0,0,0
29380738_1128835,0,0,0,0,0
29380738_1128888,0,0,0,0,0
29380738_1218946,0,0,0,0,0
29380738_1222842,0,0,0,0,0
29380738_6361168,0,0,0,0,0
29380738_6798134,1,0,0,0,0
29380738_7165707,0,0,0,0,0
29380738_7172165,2,2,2,2,2
29380738_7172218,2,2,2,2,2
29380738_7172337,1,0,0,0,0
29380738_7172820,1,0,0,0,0
29380738_7172838,2,2,2,2,2
29380738_7174090,1,0,0,0,0
29380738_7174155,1,0,0,0,0
29380739_424473,0,0,0,0,0
29380740_286306,1,1,1,1,1
29380740_286385,1,1,1,1,1
29380741_119660,0,0,0,0,0
29380742_1635809,2,2,2,2,2
29380742_1635819,0,0,0,0,0
29380742_1857832,2,2,2,2,2
29380742_2756653,0,0,0,0,0
29380742_2756688,0,0,0,0,0
29380744_1246744,0,0,0,0,0
29380744_2066831,0,0,0,0,0
29380744_2066855,0,0,0,0,0
29380744_3705286,0,0,0,0,0
29380744_3705358,0,0,0,0,0
29380744_3705365,0,0,0,0,0
29380744_4139434,0,0,0,0,0
29380744_4139473,1,0,0,0,0
29380744_4164374,0,0,0,0,0
29380744_4710996,1,2,2,2,2
29380744_4720687,1,2,2,2,2
29380744_4720782,1,2,2,2,2
29380744_4720886,1,2,2,2,2
29380744_5281845,0,0,0,0,0
29380744_5281895,0,0,0,0,0
29380744_5458823,0,0,0,0,0
29380744_5524746,0,0,0,0,0
29380744_6696265,1,0,0,0,0
29380744_6801138,0,0,0,0,0
29380745_584382,0,0,0,0,0
29380745_584415,0,0,0,0,0
29380745_584703,0,0,0,0,0
29380745_584765,0,0,0,0,0
29380745_896830,0,0,0,0,0
29380745_896840,0,0,0,0,0
29380745_896913,0,0,0,0,0
29380747_1199904,1,0,0,0,0
29380747_1597755,0,0,0,0,0
29380747_1597986,0,0,0,0,0
29380747_1601546,0,0,0,0,0
29380747_1601580,0,0,0,0,0
29380747_1601642,0,0,0,0,0
29380747_1601706,0,0,0,0,0
