,7_2-F,721-S1,721-2-S2,721-21-S3,721-211-S4
29380708_2846253,1,1,1,NA,2
29380708_454224,2,2,2,2,2
29380710_1061162,1,1,2,2,2
29380710_1061213,1,1,2,2,2
29380710_1172849,1,1,2,2,2
29380710_1182437,0,0,0,0,0
29380710_1409652,0,0,0,0,0
29380710_1567765,1,1,2,2,2
29380710_1575397,1,1,2,2,2
29380710_1575504,0,0,0,0,0
29380710_1813097,1,1,2,2,2
29380710_1995551,1,1,2,2,2
29380710_1995603,1,1,2,2,2
29380710_1995625,1,1,2,2,2
29380710_3823490,0,0,0,0,0
29380710_3823504,0,0,0,0,0
29380710_3823540,0,0,0,0,0
29380710_3823589,0,0,0,0,0
29380710_3823592,0,0,0,0,0
29380710_421141,0,0,0,0,0
29380710_421720,1,1,2,2,2
29380710_4562721,0,0,0,0,0
29380710_4698828,0,0,0,0,0
29380711_154041,0,0,0,0,0
29380712_2104114,2,2,2,2,2
29380712_2104160,2,2,2,2,2
29380712_2104251,0,0,0,0,0
29380712_2104313,2,2,2,2,2
29380712_2104397,2,2,2,2,2
29380712_224084,1,1,2,2,2
29380712_224096,1,1,2,2,2
29380712_2285338,2,2,2,2,2
29380712_2285523,0,0,0,0,0
29380712_2373085,0,0,0,0,0
29380712_2373115,0,0,0,0,0
29380712_2373119,0,0,0,0,0
29380712_2580859,0,0,0,0,0
29380712_2670376,0,0,0,0,0
29380712_2670384,0,0,0,0,0
29380712_2670477,2,2,2,2,2
29380712_2818315,0,0,0,0,0
29380712_2818955,0,0,0,0,0
29380712_2837298,0,0,0,0,0
29380712_2837301,0,0,0,0,0
29380712_2837306,0,0,0,0,0
29380712_2837326,0,0,0,0,0
29380712_2837338,0,0,0,0,0
29380712_2837351,0,0,0,0,0
29380712_2837362,0,0,0,0,0
29380712_2837364,0,0,0,0,0
29380712_2837379,0,0,0,0,0
29380712_2837380,0,0,0,0,0
29380712_2837387,0,0,0,0,0
29380712_2837397,0,0,0,0,0
29380712_2837414,0,0,0,0,0
29380712_773424,2,2,2,2,2
29380713_1005649,0,0,0,0,0
29380713_1005685,0,0,0,0,0
29380713_1005700,0,0,0,0,0
29380713_1005709,0,0,0,0,0
29380713_1005723,0,0,0,0,0
29380713_1005741,0,0,0,0,0
29380713_1005745,0,0,0,0,0
29380713_1005746,0,0,0,0,0
29380713_1005754,0,0,0,0,0
29380713_1005790,0,0,0,0,0
29380713_1005802,0,0,0,0,0
29380713_1005831,0,0,0,0,0
29380713_1005853,0,0,0,0,0
29380713_1005863,0,0,0,0,0
29380713_1005881,0,0,0,0,0
29380713_1006005,0,0,0,0,0
29380713_264021,0,0,0,0,0
29380715_1015461,0,0,0,0,0
29380715_1016555,0,0,0,0,0
29380715_1016580,0,0,0,0,0
29380715_906262,0,0,0,0,0
29380715_906301,0,0,0,0,0
29380718_1030783,1,1,1,NA,0
29380718_1031553,1,1,1,NA,0
29380718_1031580,1,1,1,NA,0
29380718_1031583,0,0,0,0,0
29380718_1208105,1,1,1,NA,2
29380718_1208111,1,1,1,NA,0
29380718_1209478,1,1,1,NA,0
29380718_1641918,1,1,NA,NA,NA
29380718_285621,2,2,2,2,2
29380718_285679,2,2,2,2,2
29380718_285753,2,2,2,2,2
29380718_77774,2,2,2,2,2
29380719_1463153,0,0,0,0,0
29380719_1463165,0,0,0,0,0
29380719_1856691,0,0,0,0,0
29380719_1856733,0,0,0,0,0
29380719_1856747,0,0,0,0,0
29380720_183886,0,0,0,0,0
29380720_457807,0,0,0,0,0
29380720_457856,0,0,0,0,0
29380720_457909,0,0,0,0,0
29380723_1046280,1,2,2,2,2
29380723_1290870,1,2,2,2,2
29380723_1311557,1,2,2,2,2
29380723_1409944,0,0,0,0,0
29380723_1410006,0,0,0,0,0
29380723_1410035,0,0,0,0,0
29380723_1410164,1,1,1,1,1
29380723_2107652,1,1,1,NA,2
29380724_1354404,1,1,NA,NA,NA
29380724_48045,0,0,0,0,0
29380724_888688,0,0,0,0,0
29380724_888697,0,0,0,0,0
29380724_888744,0,0,0,0,0
29380724_888746,0,0,0,0,0
29380724_888765,0,0,0,0,0
29380724_888797,0,0,0,0,0
29380724_888805,0,0,0,0,0
29380724_888809,0,0,0,0,0
29380725_1015987,1,1,NA,NA,NA
29380725_1016076,0,0,0,0,0
29380725_1016880,1,1,1,NA,0
29380725_1017295,1,1,1,NA,0
29380725_1017333,0,0,0,0,0
29380725_1017363,1,1,1,NA,0
29380725_1017364,1,1,1,NA,0
29380725_1017419,0,0,0,0,0
29380725_1131605,1,1,1,NA,0
29380725_1131662,0,0,0,0,0
29380725_1131717,1,1,1,NA,0
29380728_1152426,0,0,0,0,0
29380728_828403,2,2,2,2,2
29380728_828479,2,2,2,2,2
29380728_828495,2,2,2,2,2
29380730_222657,0,0,0,0,0
29380730_222871,0,0,0,0,0
29380730_2629292,0,0,0,0,0
29380730_2629302,0,0,0,0,0
29380730_47338,0,0,0,0,0
29380730_47405,0,0,0,0,0
29380731_1138837,0,0,0,0,0
29380733_2306228,1,1,1,1,1
29380733_2434446,0,0,0,0,0
29380733_2434508,0,0,0,0,0
29380733_644166,0,0,0,0,0
29380733_644233,2,2,2,2,2
29380734_184869,1,1,1,NA,2
29380734_195211,1,1,1,NA,2
29380734_195618,1,1,1,NA,2
29380734_195656,1,1,1,NA,2
29380734_218577,1,1,1,NA,2
29380734_218617,1,1,1,NA,2
29380734_218655,1,1,1,NA,2
29380734_517559,1,1,1,NA,2
29380734_517560,1,1,1,NA,2
29380736_2160314,2,2,2,2,2
29380736_3281008,0,0,0,0,0
29380736_4016232,0,0,0,0,0
29380737_233898,1,2,2,2,2
29380737_233918,0,0,0,0,0
29380737_233968,0,0,0,0,0
29380738_1081090,0,0,0,0,0
29380738_1081094,0,0,0,0,0
29380738_1081105,0,0,0,0,0
29380738_1081177,0,0,0,0,0
29380738_1128835,0,0,0,0,0
29380738_1128888,0,0,0,0,0
29380738_1218946,0,0,0,0,0
29380738_1222842,0,0,0,0,0
29380738_6361168,0,0,0,0,0
29380738_6798134,0,0,0,0,0
29380738_7165707,0,0,0,0,0
29380738_7172165,0,0,0,0,0
29380738_7172218,0,0,0,0,0
29380738_7172337,0,0,0,0,0
29380738_7172820,0,0,0,0,0
29380738_7172838,0,0,0,0,0
29380738_7174090,0,0,0,0,0
29380738_7174155,0,0,0,0,0
29380739_424473,1,1,1,1,1
29380740_286385,1,1,1,1,1
29380741_119660,0,0,0,0,0
29380742_1635809,2,2,2,2,2
29380742_1635819,0,0,0,0,0
29380742_1857832,2,2,2,2,2
29380742_2756653,0,0,0,0,0
29380742_2756688,0,0,0,0,0
29380744_1246744,1,1,1,1,1
29380744_2066831,1,1,1,1,1
29380744_2066855,1,1,1,1,1
29380744_3705286,0,0,0,0,0
29380744_3705358,0,0,0,0,0
29380744_3705365,0,0,0,0,0
29380744_4139434,0,0,0,0,0
29380744_4139473,1,1,1,1,1
29380744_4164374,0,0,0,0,0
29380744_4710996,1,1,1,1,1
29380744_4720687,1,1,1,1,1
29380744_4720782,1,1,1,1,1
29380744_4720886,1,1,1,1,1
29380744_5281845,0,0,0,0,0
29380744_5281895,0,0,0,0,0
29380744_5458823,0,0,0,0,0
29380744_5524746,0,0,0,0,0
29380744_6696265,1,1,1,NA,0
29380744_6801138,0,0,0,0,0
29380745_584382,1,2,2,2,2
29380745_584415,1,2,2,2,2
29380745_584703,0,0,0,0,0
29380745_584765,0,0,0,0,0
29380745_896830,1,2,2,2,2
29380745_896840,1,2,2,2,2
29380745_896913,0,0,0,0,0
29380747_1199771,2,2,2,2,2
29380747_1199832,2,2,2,2,2
29380747_1199904,2,2,2,2,2
29380747_1597755,0,0,0,0,0
29380747_1597986,0,0,0,0,0
29380747_1601546,0,0,0,0,0
29380747_1601580,0,0,0,0,0
29380747_1601642,0,0,0,0,0
29380747_1601706,0,0,0,0,0
29380747_1603824,0,0,0,0,0
29380747_1607787,1,1,1,1,1
29380747_1609237,0,0,0,0,0
29380747_1782392,0,0,0,0,0
29380747_1850585,0,0,0,0,0
29380747_1850705,0,0,0,0,0
29380747_1892914,0,0,0,0,0
29380747_1892973,0,0,0,0,0
29380747_1966267,0,0,0,0,0
29380747_1966317,0,0,0,0,0
29380747_1966351,0,0,0,0,0
29380747_2109523,0,0,0,0,0
29380747_336696,2,2,2,2,2
29380747_374545,2,2,2,2,2
29380747_477346,2,2,2,2,2
29380748_943113,2,2,2,2,2
29380748_943129,0,0,0,0,0
29380749_121389,0,0,0,0,0
29380749_121436,1,2,2,2,2
29380749_1303305,0,0,0,0,0
29380749_1303329,0,0,0,0,0
29380749_1303362,0,0,0,0,0
29380749_2288922,0,0,0,0,0
29380749_2624530,0,0,0,0,0
29380749_2624536,0,0,0,0,0
29380749_2624581,0,0,0,0,0
29380749_2778192,1,2,2,2,2
29380749_2839661,1,2,2,2,2
29380749_2839668,1,2,2,2,2
29380749_2839755,1,2,2,2,2
29380749_2839768,1,2,2,2,2
29380750_127536,1,1,2,2,2
29380750_127573,1,1,2,2,2
29380750_174388,1,1,1,NA,2
29380750_174430,0,0,0,0,0
29380750_174592,1,1,2,2,2
29380750_174676,1,1,2,2,2
29380752_147548,1,0,0,0,0
29380752_147574,1,2,2,2,2
29380752_58083,1,2,2,2,2
29380752_58119,2,2,2,2,2
29380752_942948,1,2,2,2,2
29380752_942969,1,2,2,2,2
29380752_943079,1,2,2,2,2
29380753_24875,1,1,0,0,0
29380754_17419,2,2,2,2,2
29380754_17455,2,2,2,2,2
29380754_17464,0,0,0,0,0
29380755_178933,0,0,0,0,0
29380755_194348,0,0,0,0,0
29380755_194379,2,2,2,2,2
29380755_194384,0,0,0,0,0
29380755_194427,0,0,0,0,0
29380755_781450,1,0,0,0,0
29380755_781463,0,0,0,0,0
29380756_175050,1,1,2,2,2
29380756_24877,1,1,2,2,2
29380756_249677,1,1,2,2,2
29380758_2408272,1,1,1,1,1
29380758_2408276,0,0,0,0,0
29380758_568669,0,0,0,0,0
29380760_1001704,0,0,0,0,0
29380760_1001733,1,1,1,NA,0
29380760_1303245,0,0,0,0,0
29380760_1303331,0,0,0,0,0
29380762_101134,2,2,2,2,2
29380762_418425,0,0,0,0,0
29380762_419066,1,1,2,2,2
29380762_419146,2,2,2,2,2
29380762_419184,1,1,0,0,0
29380762_419190,1,1,0,0,0
29380762_498357,1,1,2,2,2
29380762_498397,1,1,2,2,2
29380762_498409,1,1,2,2,2
29380762_501996,1,1,2,2,2
29380762_712268,2,2,2,2,2
29380763_708055,0,0,0,0,0
29380763_708205,0,0,0,0,0
29380767_765011,0,0,0,0,0
29380773_1158471,0,0,0,0,0
29380775_300005,0,0,0,0,0
29380775_873210,0,0,0,0,0
29380775_873238,1,0,0,0,0
29380775_873262,1,0,0,0,0
29380776_1097528,0,0,0,0,0
29380776_1097700,0,0,0,0,0
29380776_1097701,0,0,0,0,0
29380777_2752163,0,0,0,0,0
29380777_377600,0,0,0,0,0
29380777_377845,0,0,0,0,0
29380777_438376,0,0,0,0,0
29380778_246999,0,0,0,0,0
29380778_247006,0,0,0,0,0
29380778_247017,0,0,0,0,0
29380780_2091007,1,2,2,2,2
29380781_259081,1,2,2,2,2
29380781_324123,0,0,0,0,0
29380783_3034521,0,0,0,0,0
29380783_3724610,0,0,0,0,0
29380783_3724877,1,1,1,1,1
29380786_2140144,1,0,0,0,0
29380787_554323,0,0,0,0,0
29380787_554353,2,2,2,2,2
29380787_554391,0,0,0,0,0
29380787_654584,2,2,2,2,2
29380787_654844,2,2,2,2,2
29380787_654851,2,2,2,2,2
29380787_654853,2,2,2,2,2
29380787_654870,2,2,2,2,2
29380788_1234798,0,0,0,0,0
29380788_1234822,1,1,1,1,1
29380788_1234825,0,0,0,0,0
29380788_1772662,1,1,1,NA,0
29380788_1772725,1,1,1,1,1
29380788_1772734,1,1,1,NA,0
29380788_1772757,1,1,1,NA,0
29380790_531191,0,0,0,0,0
29380790_537425,0,0,0,0,0
29380790_537517,0,0,0,0,0
29380790_553434,0,0,0,0,0
29380790_589607,0,0,0,0,0
29380790_682149,0,0,0,0,0
29380791_275335,1,1,1,NA,2
29380791_275410,1,1,0,0,0
29380793_1405086,1,1,1,1,1
29380793_1405145,1,1,1,NA,0
29380793_1405146,1,1,1,NA,0
29380793_2741193,1,2,2,2,2
29380793_2748951,1,2,2,2,2
29380793_2748970,1,2,2,2,2
29380793_2750974,1,2,2,2,2
29380793_3516129,1,2,2,2,2
29380793_440731,1,1,1,1,1
29380793_440752,1,0,0,0,0
29380793_4879121,1,2,2,2,2
29380793_4879360,2,2,2,2,2
29380793_5502645,0,0,0,0,0
29380793_5502654,0,0,0,0,0
29380793_5503228,0,0,0,0,0
29380793_5503259,0,0,0,0,0
29380793_5596601,0,0,0,0,0
29380793_5596672,1,2,2,2,2
29380796_31845,1,2,2,2,2
29380797_1489659,2,2,2,2,2
29380797_2108310,0,0,0,0,0
29380797_2108333,1,2,2,2,2
29380797_2108353,0,0,0,0,0
29380797_4238657,0,0,0,0,0
29380797_46265,1,0,0,0,0
29380800_1000356,1,1,1,NA,0
29380800_2017361,0,0,0,0,0
29380800_620870,1,1,1,NA,0
29380801_2231691,0,0,0,0,0
29380801_2231728,1,2,2,2,2
29380801_2425862,0,0,0,0,0
29380801_2426028,1,2,2,2,2
29380801_2497712,1,2,2,2,2
29380801_2498199,1,2,2,2,2
29380803_1916141,1,1,1,NA,2
29380803_948622,0,0,0,0,0
29380804_2949319,0,0,0,0,0
29380804_2949322,0,0,0,0,0
29380804_2980489,1,1,1,1,1
29380804_3011604,0,0,0,0,0
29380804_3011671,1,1,1,1,1
29380804_3880162,2,2,2,2,2
29380804_3880181,0,0,0,0,0
29380804_3880309,2,2,2,2,2
29380804_3880322,2,2,2,2,2
29380804_4697337,1,1,1,1,1
29380804_4699926,1,1,1,1,1
29380804_4699947,0,0,0,0,0
29380804_4700073,1,1,1,NA,0
29380804_4732877,1,1,1,1,1
29380804_4732894,1,1,1,1,1
29380804_4732905,1,1,1,1,1
29380804_4733909,1,1,1,1,1
29380804_4734872,1,1,1,1,1
29380804_4734926,1,1,1,1,1
29380804_4735070,1,1,1,1,1
29380804_4735110,1,1,1,1,1
29380804_4735112,1,1,1,1,1
29380804_4735160,1,1,1,1,1
29380804_4772192,1,1,1,1,1
29380804_4772198,1,1,1,1,1
29380804_4772233,1,1,1,1,1
29380804_4772289,1,1,1,NA,0
29380804_4772292,1,1,1,NA,0
29380804_4772301,1,1,1,NA,0
29380805_2297438,1,1,0,0,0
29380805_3068216,1,1,0,0,0
29380805_577788,1,1,2,2,2
29380805_577887,1,1,2,2,2
29380805_577890,0,0,0,0,0
29380805_581365,0,0,0,0,0
29380805_581385,0,0,0,0,0
29380805_581725,1,1,2,2,2
29380806_1013895,0,0,0,0,0
29380806_1227025,1,1,1,NA,0
29380806_1227127,0,0,0,0,0
29380806_1227140,0,0,0,0,0
29380806_1227258,1,1,1,NA,0
29380806_1227380,1,1,1,NA,0
29380806_1414591,2,2,2,2,2
29380806_1786912,2,2,2,2,2
29380806_1787639,2,2,2,2,2
29380806_1787700,2,2,2,2,2
29380806_2014236,2,2,2,2,2
29380806_2014238,2,2,2,2,2
29380806_2014250,0,0,0,0,0
29380806_2014258,2,2,2,2,2
29380806_2184258,0,0,0,0,0
29380806_2188782,0,0,0,0,0
29380806_390746,0,0,0,0,0
29380806_390958,0,0,0,0,0
29380806_397593,0,0,0,0,0
29380806_397600,0,0,0,0,0
29380806_397652,0,0,0,0,0
29380806_397667,0,0,0,0,0
29380806_535425,0,0,0,0,0
29380806_535460,0,0,0,0,0
29380806_657609,0,0,0,0,0
29380806_657656,0,0,0,0,0
29380806_657793,0,0,0,0,0
29380806_667924,0,0,0,0,0
29380806_668432,1,1,1,1,1
29380806_668543,0,0,0,0,0
29380808_1188338,0,0,0,0,0
29380808_1188361,0,0,0,0,0
29380808_1189228,0,0,0,0,0
29380808_1189263,0,0,0,0,0
29380808_1189364,0,0,0,0,0
29380809_162955,1,1,1,NA,2
29380809_203004,1,1,1,NA,2
29380809_237503,1,1,1,NA,2
29380809_443195,1,1,1,NA,2
29380809_732779,1,1,1,NA,2
29380809_732780,0,0,0,0,0
29380809_732788,0,0,0,0,0
29380809_732799,0,0,0,0,0
29380809_732802,1,1,1,NA,2
29380809_732814,1,1,1,NA,2
29380809_732833,0,0,0,0,0
29380809_732976,1,1,1,NA,2
29380809_733072,1,1,1,NA,2
29380809_733108,1,1,1,NA,2
29380809_733126,1,1,1,NA,2
29380809_735918,1,1,NA,NA,NA
29380809_736282,1,1,1,NA,2
29380811_1008699,0,0,0,0,0
29380811_1008720,1,0,0,0,0
29380811_1938586,0,0,0,0,0
29380812_166923,1,1,2,2,2
29380812_253641,0,0,0,0,0
29380812_253709,1,1,2,2,2
29380812_6928684,0,0,0,0,0
29380814_354611,2,2,2,2,2
29380816_902776,1,1,1,NA,2
29380816_902859,0,0,0,0,0
29380816_902875,2,2,2,2,2
29380816_902948,1,1,1,NA,2
29380822_571050,1,1,1,NA,0
29380822_571091,2,2,2,2,2
29380822_648079,0,0,0,0,0
29380822_648105,0,0,0,0,0
29380822_648110,0,0,0,0,0
29380822_648111,0,0,0,0,0
29380822_648137,0,0,0,0,0
29380822_648156,0,0,0,0,0
29380822_648158,2,2,2,2,2
29380822_648192,2,2,2,2,2
29380822_648202,0,0,0,0,0
29380822_648213,0,0,0,0,0
29380822_648217,0,0,0,0,0
29380822_648225,0,0,0,0,0
29380822_648234,0,0,0,0,0
29380822_648238,0,0,0,0,0
29380822_648250,0,0,0,0,0
29380822_648252,0,0,0,0,0
29380823_3007512,0,0,0,0,0
29380823_3314681,0,0,0,0,0
29380823_3775273,1,1,2,2,2
29380823_3775452,1,1,2,2,2
29380823_3775482,0,0,0,0,0
29380823_4883419,1,1,0,0,0
29380823_4883440,1,1,0,0,0
29380823_888186,0,0,0,0,0
29380824_2577958,0,0,0,0,0
29380824_2578015,0,0,0,0,0
29380824_2578144,0,0,0,0,0
29380824_2598706,0,0,0,0,0
29380824_2598932,0,0,0,0,0
29380824_2599002,0,0,0,0,0
29380824_2714695,1,1,1,NA,0
29380824_2911131,0,0,0,0,0
29380824_2911152,0,0,0,0,0
29380824_2911196,0,0,0,0,0
29380824_2911225,0,0,0,0,0
29380824_2911270,0,0,0,0,0
29380824_2911273,0,0,0,0,0
29380824_2911343,0,0,0,0,0
29380824_2911344,0,0,0,0,0
29380824_648512,1,2,2,2,2
29380826_356039,1,1,1,1,1
29380826_356095,1,1,1,1,1
29380826_356500,1,1,1,1,1
29380826_356563,1,1,1,1,1
29380826_356907,1,2,2,2,2
29380826_358130,0,0,0,0,0
29380828_440945,0,0,0,0,0
29380828_768014,0,0,0,0,0
29380828_768121,0,0,0,0,0
29380828_778690,0,0,0,0,0
29380832_3368987,0,0,0,0,0
29380832_3369013,1,1,0,0,0
29380832_3907948,0,0,0,0,0
29380832_3941056,1,1,0,0,0
29380834_247120,0,0,0,0,0
29380836_969387,1,1,1,1,1
29380837_603102,1,0,0,0,0
29380837_604664,1,0,0,0,0
29380837_604693,1,0,0,0,0
29380837_604742,0,0,0,0,0
29380837_604754,1,0,0,0,0
29380837_604755,1,0,0,0,0
29380837_663211,1,0,0,0,0
29380837_663238,1,0,0,0,0
29380837_663303,0,0,0,0,0
29380837_665276,0,0,0,0,0
29380839_151692,0,0,0,0,0
29380839_151795,0,0,0,0,0
29380839_152334,0,0,0,0,0
29380839_152463,0,0,0,0,0
29380839_1861173,2,2,2,2,2
29380839_1863977,2,2,2,2,2
29380839_1864174,0,0,0,0,0
29380839_261439,2,2,2,2,2
29380839_261511,2,2,2,2,2
29380839_261526,2,2,2,2,2
29380839_261528,2,2,2,2,2
29380839_261538,2,2,2,2,2
29380840_1371776,0,0,0,0,0
29380840_1371907,0,0,0,0,0
29380840_1372117,0,0,0,0,0
29380840_1372118,0,0,0,0,0
29380840_1372119,0,0,0,0,0
29380840_1372132,0,0,0,0,0
29380840_1372178,0,0,0,0,0
29380840_1372299,0,0,0,0,0
29380840_1372307,0,0,0,0,0
29380840_1372358,2,2,2,2,2
29380840_1383642,0,0,0,0,0
29380840_1383677,0,0,0,0,0
29380842_44303,0,0,0,0,0
29380842_44344,0,0,0,0,0
29380844_1454211,2,2,2,2,2
29380844_2942479,0,0,0,0,0
29380844_2942507,0,0,0,0,0
29380844_294749,0,0,0,0,0
29380844_294764,0,0,0,0,0
29380844_294799,0,0,0,0,0
29380844_3214196,0,0,0,0,0
29380848_785063,0,0,0,0,0
29380848_785109,0,0,0,0,0
29380848_785118,0,0,0,0,0
29380848_785131,1,1,2,2,2
29380848_785166,1,1,2,2,2
29380848_785315,0,0,0,0,0
29380848_785352,1,1,2,2,2
29380850_416180,0,0,0,0,0
29380853_1614643,1,1,0,0,0
29380853_260597,0,0,0,0,0
29380853_260631,0,0,0,0,0
29380853_260724,0,0,0,0,0
29380853_689091,0,0,0,0,0
29380853_842267,1,1,0,0,0
29380854_2478058,0,0,0,0,0
29380854_2478116,0,0,0,0,0
29380854_510409,1,0,0,0,0
29380854_7973629,0,0,0,0,0
29380854_7973703,1,0,0,0,0
29380856_1955088,0,0,0,0,0
29380856_1955126,0,0,0,0,0
29380856_2660409,0,0,0,0,0
29380856_507010,0,0,0,0,0
29380857_2977086,1,0,0,0,0
29380857_2977096,1,0,0,0,0
29380857_2977108,1,0,0,0,0
29380857_2977118,1,0,0,0,0
29380857_2977124,1,0,0,0,0
29380857_2989363,1,1,1,NA,0
29380857_3017031,0,0,0,0,0
29380857_3017117,0,0,0,0,0
29380857_3017126,1,0,0,0,0
29380857_3017320,0,0,0,0,0
29380857_3033815,1,0,0,0,0
29380857_3033955,0,0,0,0,0
29380857_3034322,1,0,0,0,0
29380857_3323856,0,0,0,0,0
29380857_3647791,0,0,0,0,0
29380857_3779810,0,0,0,0,0
29380857_3779846,0,0,0,0,0
29380857_3779848,0,0,0,0,0
29380857_3779881,0,0,0,0,0
29380857_3779958,0,0,0,0,0
29380857_3779983,0,0,0,0,0
29380857_3780025,0,0,0,0,0
29380857_4200286,0,0,0,0,0
29380857_4200332,0,0,0,0,0
29380857_4200387,0,0,0,0,0
29380857_4240411,0,0,0,0,0
29380857_4621743,0,0,0,0,0
29380857_4622908,0,0,0,0,0
29380857_4622914,2,2,2,2,2
29380857_4941505,2,2,2,2,2
29380857_4941609,1,0,0,0,0
29380857_4941743,2,2,2,2,2
29380857_5452302,2,2,2,2,2
29380857_5452378,2,2,2,2,2
29380860_1039951,0,0,0,0,0
29380860_1045794,0,0,0,0,0
29380860_1297863,1,1,0,0,0
29380860_1297881,1,1,0,0,0
29380860_1297928,1,1,0,0,0
29380860_1345047,1,0,0,0,0
29380860_1898571,0,0,0,0,0
29380860_1939805,0,0,0,0,0
29380860_1939816,0,0,0,0,0
29380860_2026734,0,0,0,0,0
29380860_2026804,0,0,0,0,0
29380860_2026919,0,0,0,0,0
29380860_2026967,0,0,0,0,0
29380860_2035273,0,0,0,0,0
29380860_2035371,0,0,0,0,0
29380860_2049092,0,0,0,0,0
29380860_2103767,1,1,0,0,0
29380860_2103822,0,0,0,0,0
29380860_2587579,0,0,0,0,0
29380860_2791937,0,0,0,0,0
29380860_2793698,1,1,0,0,0
29380866_1060826,1,1,1,1,1
29380866_1060907,0,0,0,0,0
29380866_1060942,1,1,1,1,1
29380868_288534,1,1,1,NA,0
29380868_845095,0,0,0,0,0
29380870_1317841,1,2,2,2,2
29380870_1533138,1,2,2,2,2
29380870_1533172,1,2,2,2,2
29380870_2226920,0,0,0,0,0
29380870_2701525,0,0,0,0,0
29380870_2701545,1,2,2,2,2
29380870_2853487,1,2,2,2,2
29380870_2872571,1,2,2,2,2
29380870_2895555,1,2,2,2,2
29380870_2895647,1,2,2,2,2
29380870_2953191,1,2,2,2,2
29380870_2953469,1,2,2,2,2
29380870_2953530,1,2,2,2,2
29380870_4202609,0,0,0,0,0
29380870_445237,0,0,0,0,0
29380870_459907,1,2,2,2,2
29380870_5109113,1,2,2,2,2
29380870_5806860,0,0,0,0,0
29380870_5806941,0,0,0,0,0
29380870_5811088,1,2,2,2,2
29380870_755844,1,2,2,2,2
29380870_763391,1,2,2,2,2
29380870_763658,2,2,2,2,2
29380874_1384349,1,2,2,2,2
29380874_1386103,1,2,2,2,2
29380874_1873724,1,0,0,0,0
29380874_1873779,0,0,0,0,0
29380875_577300,0,0,0,0,0
29380877_797842,0,0,0,0,0
29380880_1797435,1,2,2,2,2
29380880_1833132,1,2,2,2,2
29380880_370025,0,0,0,0,0
29380880_370038,0,0,0,0,0
29380880_370059,0,0,0,0,0
29380880_370060,0,0,0,0,0
29380880_370101,0,0,0,0,0
29380880_408910,2,2,2,2,2
29380880_409409,2,2,2,2,2
29380880_522261,2,2,2,2,2
29380880_897739,0,0,0,0,0
29380880_897778,0,0,0,0,0
29380880_943472,2,2,2,2,2
29380883_1834799,1,1,1,NA,0
29380883_1834854,2,2,2,2,2
29380883_1834860,2,2,2,2,2
29380883_1834878,1,1,1,NA,2
29380883_2111240,1,1,1,NA,0
29380883_2111419,2,2,2,2,2
29380883_535668,1,1,1,NA,2
29380883_563455,1,1,1,NA,2
29380883_563921,1,1,1,NA,2
29380883_563989,1,1,1,NA,2
29380883_768945,1,1,2,2,2
29380883_769160,1,1,1,NA,2
29380884_410231,2,2,2,2,2
29380884_410241,2,2,2,2,2
29380884_410281,2,2,2,2,2
29380884_410311,2,2,2,2,2
29380884_410359,2,2,2,2,2
29380884_410748,2,2,2,2,2
29380884_410790,0,0,0,0,0
29380884_412405,1,1,1,1,1
29380884_412467,1,1,1,1,1
29380884_502903,2,2,2,2,2
29380884_502909,0,0,0,0,0
29380884_502927,2,2,2,2,2
29380884_543330,2,2,2,2,2
29380884_544193,0,0,0,0,0
29380884_544200,0,0,0,0,0
29380884_580565,0,0,0,0,0
29380884_644454,0,0,0,0,0
29380884_644533,2,2,2,2,2
29380884_679701,0,0,0,0,0
29380884_679704,2,2,2,2,2
29380884_679783,2,2,2,2,2
29380884_679813,0,0,0,0,0
29380884_679814,2,2,2,2,2
29380884_679815,2,2,2,2,2
29380884_679841,2,2,2,2,2
29380884_679925,0,0,0,0,0
29380884_679964,0,0,0,0,0
29380884_680015,2,2,2,2,2
29380884_680033,2,2,2,2,2
29380884_680059,0,0,0,0,0
29380884_680078,0,0,0,0,0
29380884_680116,0,0,0,0,0
29380884_680133,0,0,0,0,0
29380884_687823,0,0,0,0,0
29380884_687855,2,2,2,2,2
29380884_687896,2,2,2,2,2
29380884_687910,0,0,0,0,0
29380884_687962,0,0,0,0,0
29380886_209973,0,0,0,0,0
29380886_459855,0,0,0,0,0
29380886_459948,0,0,0,0,0
29380886_773918,0,0,0,0,0
29380886_816354,0,0,0,0,0
29380886_816406,0,0,0,0,0
29380886_816770,0,0,0,0,0
29380886_816804,0,0,0,0,0
29380886_816856,0,0,0,0,0
29380886_816875,0,0,0,0,0
29380886_946294,0,0,0,0,0
29380886_946657,1,2,2,2,2
29380886_946840,1,2,2,2,2
29380886_948202,0,0,0,0,0
29380886_948467,0,0,0,0,0
29380886_948478,1,2,2,2,2
29380886_948520,0,0,0,0,0
29380886_948561,2,2,2,2,2
29380887_356219,2,2,2,2,2
29380887_882779,0,0,0,0,0
29380887_882818,0,0,0,0,0
29380887_882842,0,0,0,0,0
29380887_882879,0,0,0,0,0
29380887_941251,0,0,0,0,0
29380887_941261,0,0,0,0,0
29380887_941263,0,0,0,0,0
29380887_941265,0,0,0,0,0
29380887_941482,0,0,0,0,0
29380890_650171,0,0,0,0,0
29380890_650223,0,0,0,0,0
29380890_650224,0,0,0,0,0
29380890_650234,0,0,0,0,0
29380890_650235,0,0,0,0,0
29380890_650260,0,0,0,0,0
